ID,Type,ContentID,Text,ReaderPreviewPath,LocalizationArea
822,1,,“出发吧。”,,
823,1,,他的名字叫拉乐西斯，根本不需要你多说什么，直接往酒馆外走去，难道这位线人是可靠的行动派？或是班波早就和他聊过些什么？但很快你就发现自己想多了。,,
824,1,,刚出酒馆，你们就被一伙地痞拦住，原来除了酒钱以外，拉乐西斯在不少地方都留有债务。你转头看向这位“干练”的新伙伴，他倒是满不在意地笑了笑，将双手深入口袋，可掏出的不是钱袋而是对锃亮的双枪，不由分说就击倒了其中一个地痞。这下就算是你说有钱也来不及了。,,
825,1,,回过神来你俩已经被满街喊打喊杀的地痞追着狂奔，但拉乐西斯非但没有愧疚之意，反而还大呼刺激，真是疯了！不知转了几个拐角，爬了几个墙头，身后追债者的叫骂声总算远去……你靠着土墙直喘粗气，想开口抱怨些什么但只能动动嘴唇，无力发声，而拉乐西斯不仅大气不喘，还像变戏法似的从一旁的草垛里翻出些衣服扔你身上，仔细一看，居然是卢恩守卫的制服，原来他是真的早有准备，可再怎么从容，也没必要被人撵着满街跑吧！,,
826,1,,“哈哈哈，这下酒也醒的差不多了，做事吧。”他眼睛之中散发出睿智的光，似乎一下子变了模样。,,
827,1,,2,,
828,1,,“卢恩一般都会把重刑犯押送至梦罗克监狱，那是一处密不透风的堡垒，巴雷蒙德就被关在那里。”拉乐希斯一边走一遍向你传达着重要的信息。,,
829,1,,原来这才是班波要你来梦罗克的用意。,,
830,1,,而你们的计划就是伪装成监狱的守卫混入其中，悄悄把人带出来。,,
831,1,,换做平时，这种简陋的计划肯定还未等进入就被识破，但今天的梦罗克似乎特别动荡，大多数卫兵都去街上维持治安了。你定睛一看，今天“新入住”的犯人都是刚刚追逐战中的地痞……原来如此，这动荡的源头就是拉乐西斯的债务，为了今天，布局早就开始了吗？你思忖着。,,
832,1,,和计划的一样，你们在忙于各种突发事件的层层盘查中成功混入监狱。,,
833,1,,一路往里跑去，终于在最深处发现了被关押的巴雷蒙德。大贤者的收容规格终究是与普通人不一样，在精铁栅门后，巴雷蒙德从头到脚都被固定在墙上动弹不得，就连嘴巴也被封住，防止他吟咏咒语，而且整个人就像是被药物麻醉了一般，就算是你喊他的名字也依然紧闭双目。,,
834,1,,“咔当——”就在你呼唤巴雷蒙德的时候，拉乐西斯已经用不知从哪里摸出的铁丝撬开了厚重的牢门，熟稔的解开巴雷蒙德的枷锁后，又不由分说地就给他灌下了几口烈酒……你正要吐槽他的粗鲁举止时，巴雷蒙德在剧烈的咳嗽中苏醒了。,,
835,1,,“哟~大贤者，接下来就是你的工作了。”,,
836,1,,梦罗克监狱整体都被结界覆盖，如果要传送，只能先活着出去才行。而当下，从这个最深处的牢房到出口的几百米距离，已经堆满了囚犯和全副武装的卫兵，更令人“惊喜”的是，大部分人的目标似乎就是你们这三个他们口中的“混蛋”，真是插翅也难逃。,,
837,1,,巴雷蒙德似乎恢复得不错，看着乌泱泱威逼过来的人群，他毫不犹豫地吟咏起陨石术的咒语。莫不是要在这里打开杀戒？你曾见过巴雷蒙德法术的威力，如果在这里动用，必然血流成河，哪怕大部分都是囚犯，也不至于做到这种地步。,,
838,1,,刚要劝阻却已经晚了，轰隆一声巨响，整个梦罗克监狱在一阵剧烈的抖动后，天花板洞开了一个大口，紧接着他利索地打开了传送门走了进去……原来只是用陨石术破坏了结界，不愧是大贤者，手段依旧这么高明。,,
839,1,,传送门的另一头是梦罗克酒馆，班波早已守候在那里，不得不说，他以一个神职者的穿着站在这里有些格格不入。,,
840,1,,班波不辞辛苦地赶来这里会面，只是为了传达一个重磅消息——卢恩的国王特里斯坦三世失踪了，而疑犯就是击杀守卫古娜、十恶不赦的巴雷蒙德和你。,,
841,1,,在外人听来，杀死国王的贴身守卫的的动机就是绑架国王，原本不存在的恶行安上动机之后，反而变得顺理成章。,,
842,1,,你和巴雷蒙德在别人口中俨然已是手段通天的恶党贼人。但是转念一想，如果现在把国王救出来，是不是就能一举洗清所有罪名呢？你看向众人，他们迅速会意，似乎又是……没有选择。,,
843,1,,一番纠结之下，你们只能潜入皇宫调查，寻找国王失踪的证据。,,
844,1,,于是你再一次套上了卫兵的服装铤而走险……和拉乐希斯说的一样，灯的下面反而是黑色的。讽刺的是，当所有力量支出去在全国范围内全力搜捕你的时候，皇宫反而成了最安全的地方。,,
845,1,,潜入进行得很顺利，通过魔法道具场景复原，你在国王寝宫窥探了当时的情境，也就是特力斯坦失踪前的零星画面：一位大臣将一张舞女的照片献给了国王……,,
846,1,,3,,
847,1,,通过调查不难知道，几天前的舞女们是从艺人聚集的城市艾尔贝塔请来的，带着仅有的线索，你决定前往艾尔贝塔，寻找国王的下落。,,
848,1,,港口都市商业发达，消息灵通，不一会儿，拉乐西斯就找到了照片上的舞女，荔，奇怪的是……她似乎唯独记不得当天发生的事情。,,
849,1,,那段记忆像是被人刻意盖了起来。你通过特殊的魔法卷轴进入她的记忆寻找线索。,,
850,1,,记忆之中的环境很复杂，里面充斥着不可碰触的梦魇和鬼怪，这么明显的欲盖弥彰反而是一个陷阱，这里的梦魇擅长精神攻击，就是说有可能伤到发现端倪的来访者的精神意识。,,
851,1,,这是白女巫的手法吗？深不可测的实力与如同深渊的心思，当做对手真是可怕。你使出浑身解数与恶魔梦魇周旋，最终清除业障。,,
852,1,,巫女的记忆之所中，你看到了让人震惊的一幕：一位卷发的舞女走向国王，而哪面容，与死去的古娜完全一样！！！,,
853,1,,你的额角渗出了细密的汗珠，脑海之中飞速的整合着必要的信息：白女巫将古娜杀死，古娜在死亡时间之后以舞女的形象出现在记忆之中。二者本身存在着巨大的矛盾。,,
854,1,,被动过手脚的舞女记忆，伏杀追踪者的陷阱。似乎变成了一个巨大的阴谋旋涡。在你以为要找到真相的时候又重新走进死巷。,,
855,1,,从复杂的思绪中被拉乐希斯叫醒，他十分认真的给了你一个纸条。,,
856,1,,上面的内容不多，写着【一切的源头都在海底洞窟】,,
857,1,,这是……从字迹不难判断出，这是出自前面屡次帮助过你的神秘人之手，他的线索如同另外一只手，能在最无解的时候精准的指向下一步。,,
858,1,,“值得信赖吗？”拉乐希斯喃喃说到，仔细盘算却也没有更好的思路。古娜曾经被白女巫杀死在那里，如果把古娜的死假想成一盘棋局之中的弃子，那么这一步岂不是为了保全更重要的东西吗？,,
859,1,,与拉乐希斯和巴雷蒙德商量后，你们决意重返海底洞窟。你们顺着上次古娜遇害打断你们的传送点继续深入，果然发现了一个传送点。,,
860,1,,巴雷蒙德说因为是强行传入，所以他需要维持不稳定的传送门，你与拉乐希斯对视一眼，相互点头示意，然后进入其中。,,
861,1,,“出发吧。”拉乐西斯散发出与以往完全不同的气场，他收起酒壶眼神锐利。他大概能够评估出这次的行动风险，摸出了自己的双枪并填上子弹。,,
862,1,,踏入传送门的瞬间，像是进入了另一个空间，与嘈杂的海底洞窟不同的是，这里异常安静。昏暗的灯光，巨大的排水口，刺鼻的气味，你们顺着金属阶梯拾级而上，钢铁大门似乎感应到有人来了，自动打开。,,
863,1,,那一瞬间强光刺的你们睁不开眼，像是从黑夜中迅速走进一个开着强光的屋子。你低着头扶着一个表面光滑的东西，适应了强光的眼睛慢慢睁开，你手扶着的是培养皿，那之中充斥着淡绿色的液体，液体之中翻滚这一些未成形的肢体，气泡之中浮现出半张面孔。那模样……正是古娜！,,
864,1,,不可能，你慌张跌倒在地。拉乐希斯一样是震惊的说不出话来，放眼望去，眼前的一幕像是噩梦一般：整个实验室的培养皿中，全都是未成形的古娜！,,
865,1,,生化人？复制体？一瞬间各种思绪蜂拥而至。,,
866,1,,震惊还平复，你被清醒过来的拉乐希斯拉入培养皿后，不远处来了几个古娜模样的人形傀儡！她们手持铁剑，像正常人一样移动，像是巡逻兵。,,
867,1,,巨量的信息带来的各种可能在你的脑海里飞速缝合，你几乎和拉乐希斯异口同声的得出了一个结论：“那么这一切都能解释得通了，古娜就是白女巫。”,,
868,1,,巴雷蒙德的信徒调查的那些传言；利用骑兵队长的机会接近并毒杀王子；用一具身体杀人另外一具身体制造不在场证明……并且自导自演骗过了所有人的戏。白女巫杀死复制人古娜，然后嫁祸给你和巴雷蒙德。,,
869,1,,“我想我们要继续深入。”刚进入这实验室就得知了如此惊天的秘密，还有什么理由不继续深入呢？,,
870,1,,拉乐西斯并没有停下脚步，像个干练的特工，你跟在他后面，你们悄无声息地躲过巡逻的人形傀儡，穿行到里面的房间。,,
871,1,,从第一印象的【并不牢靠】，到现在的【无比信任】。你对拉乐希斯有了新的改观。,,
872,1,,就在你们专心致志的翻看这里的生产日志时，仓房的门似乎被人打开，你和拉乐希斯躲了起来，进来的就是白女巫本尊！她发现了桌子被人动过，作为一个风系法师似乎轻易的嗅到了陌生人的味道，战斗不可避免。,,
873,1,,“撤退！”在拉乐希斯的示意下你们毫不犹豫向外冲去，只要能把这个惊天秘密带出去！,,
874,1,,转身的瞬间你似乎看到了白女巫嘴角勾起的邪邪的笑，似乎在嘲弄你们的愚蠢。她触动机关，实验室内各处涌出了巨量的古娜复制人。,,
875,1,,你做好准备杀出血路，未等你摆好架势，拉乐西斯一个箭步冲进人群，顿时枪火轰鸣，双枪以不可思议的频率维持着射击，弹无虚发，光影交错。如同黑夜之中华丽的焰火。,,
876,1,,“快走！”拉乐希斯声嘶力竭的大吼。他已然撕开了一条路。你毫不犹豫的向外跑。,,
877,1,,这几乎是拉乐希斯的个人秀，你你看着他如游蛇一般在敌群中游走，所到之处，复制人应声倒地……,,
878,1,,等到你们出来时，已是两个血人。数不清的复制人倒在了你们折返的道路上，到最后，你只能麻木地把古娜们看作一团团肉块……这恐怕会成为你一生的噩梦吧。你笑着对拉乐西斯抱怨，可他却扑通一声跪倒在地上……,,
879,1,,“哈哈哈……我的枪掉了，能帮我找回来吗……”,,
880,1,,他低垂着双眼，已感觉不到自己双手的存在……太多了……太多的复制人从四面八方涌入，在前方操作控制台的你，看着一群又一群的复制人冲向为你殿后的拉乐西斯，在尸体堆砌的小山上，那个潇洒的男人，毫不退缩地点亮逐渐微弱的枪火，直到最后鲜血浸透了膛线，利刃划破他的脸庞……,,
881,1,,“你先走，我会跟上。”,,
882,1,,他做到了，他在你出来后不久也跟着出来，并用火药爆炸的冲击波封闭了出来的道路。他摇摇晃晃，坐在了一棵树下，阳光透过树叶散发出斑驳的光。,,
883,1,,你慌张的帮助他处理伤口，只是不等药草发挥作用，他的伤口早已不再流血。,,
884,1,,“路娜……”他的瞳孔逐渐扩大，喊出了一个人的名字，然后静静的闭上眼，吞下了最后一口气。,,
885,1,,他微笑着，像是前往天国一般，那正是英雄的归途。,,
401,2,7023,,PlotIcon\UI_PlotIcon_IS_1.png,
402,1,,1,,
403,1,,吉芬。,,
404,1,,隔天你前往吉芬图书馆，利用光装置从书架中找到了《卢恩史诗》。,,
405,1,,“没想到现在还有对这种书感兴趣的年轻人。”苍老的声音是一位老者发出，他抚了抚自己的花白胡须，摘下老花镜看了看你。,,
406,1,,“老夫正是这本书的作者，卡罗莫夫。”老者说道。你大吃一惊，这世间哪有这么巧的事，在你最需要验证这其中信息的时候竟然遇到了这本书的作者。,,
407,1,,攀谈之中得知他的身份确实如假包换：雷根贝勒历史研究会的学者，卡罗莫夫。,,
408,1,,他看到你对这本书有兴趣，说今天心情好，愿意为你讲解你感兴趣的部分。在你向他阐述出卡努所唱的歌词时，他异常愤怒，说这首诗歌被收录在建国神话的篇章里，但是这歌词被人篡改过。篡改的内容对卢恩王国的七圣贤极为不敬，一定别有用心。,,
409,1,,在学者苍老的声音中，你知道了建国神话的内容：,,
410,1,,大约八百年前，世界之蛇耶梦加得带领恶魔爪牙入侵米德嘉兹大陆，造成毁灭性打击，七位勇者披荆斩棘，最终将大蛇斩杀，建立了卢恩王国。勇者们被后人称作七圣贤，这就是卢恩王国有七个王室的原因。,,
411,1,,但是没几个人记得七贤者之一的特力斯坦斩杀耶梦加得之后，世界之蛇许下一个恶毒的诅咒：凯渥宝乐格·特力斯坦家的长子自小会噩梦缠身，经历痛苦的童年并夭折于巨蟒之力的缠绕。,,
412,1,,承担诅咒的特力斯坦家族作为当时七圣贤的领袖，伟大的特力斯坦一世并没有独吞成果，考虑特力斯坦家在长久的岁月的传承中有无后的可能。为了卢恩长久的发展，便将卢恩的国王改为选举制。在老国王过世后，从年逾12岁的七个王室的王子中选出得票最高的王子，加冕为卢恩新王。,,
413,1,,而这种制度，从建国一直延续至今。,,
414,1,,果然，这建国神话之后的王室诅咒，班波所隐瞒之事就算不说，你也猜到了十之七八。,,
415,1,,你谢别卡罗莫夫，带着书折回普隆德拉圣堂。,,
416,1,,2,,
417,1,,通过建国神话的内容，加上之前种种迹象的猜测。你几乎可以断定了那个由露克希调查的秘密任务，和王室有关。,,
418,1,,在露克希献出生命调查的最后真相呼之欲出的时候，班波思考再三又陷入自我矛盾之中。,,
419,1,,你决定继续调查，宝妮给你的除了这本书里的信息，还有一块破损的红色魔力矿石。你带着红色魔力矿石在圣堂找到主教请教如何解开这红色魔力宝石之中的隐藏信息。,,
420,1,,他向你说出了红色魔力矿石的作用，常用作施展巨大法阵或者解除诅咒法术中才会用到的，能够替代施术者抵消魔法的反噬。,,
421,1,,而这块水晶之上还记录着当时是施术场景，在修复好之后，就能看到那里记载的一切。,,
422,1,,你按照主教所说，握住红色魔力矿石。意识顺利进入红色魔力矿石所记载的场景，密闭的房间，祭品，法阵，驱魔师。看着阵势似乎即将举行一场驱魔仪式。,,
423,1,,而这场仪式正是由宝妮操持，一起的还有四个助阵法师。他们吟唱咒语，手中的光线交织出一个巨大的法阵。法阵的中心，坐着驱魔受术者。,,
424,1,,披风、皇冠、特力斯坦家徽，这个装扮……若是没猜错的话，应该是特力斯坦家的某个王子。,,
425,1,,他是受到诅咒了吗？他的表情极为痛苦，昏坐在中央已然没了意识，睁开的双眼已经翻到看不到眼仁，白色可怖。他的血管暴起，浑身皮肤泛紫。身体时不时抽搐，嘴角后黑色血液流出。,,
426,1,,看表象，的确像是中了诅咒。,,
427,1,,难道这就是建国神话里面记载的中了诅咒的特力斯坦家的王子吗？带着这个疑问，你继续观看。,,
428,1,,宝妮向四位助阵法师传达这次驱魔要义。是期望用祭品和咒语召唤出恶魔，然后把施展在王子身上的诅咒的痛苦，转移到这红色魔力矿石之上。炼金法则里的能量守恒，这个操作并不会违背元素守恒和恶魔法则。,,
429,1,,助阵法师齐声应和，驱魔仪式正是开始。,,
430,1,,3,,
431,1,,宝妮结印，口中默念咒语，磁场变了，空气都粘稠起来，一股强大的气场灌入空间之中。,,
432,1,,召唤恶魔常用的步骤是用空间法术削弱空间壁障，让两个空间重叠到一个坐标中心……前面似乎举行的异常顺利。一束光从法阵之中升腾，一个半透明的巨大干瘪之手从法阵之中伸出，伸入王子的身体似乎在寻找着什么。,,
433,1,,片刻之后突然停住，一个冰冷的来着深渊的声音从这个空间响起：此人只是中毒，并未受到任何诅咒！可恶的人类，竟然戏弄我！都去死吧！,,
434,1,,随着恶魔的怒吼，空间破碎的夹缝之中爬出诸多恶魔。带着仇恨与怨念，似乎要将这个空间撕碎。,,
435,1,,宝妮见势不妙，毫不犹豫的将四位助阵法师全部传送出去，然后以一己之力对抗这诸多恶魔。,,
436,1,,不得不说，你之前看到的宝妮清场白衣面具组织只是她实力的冰山一角。在打起恶魔的时候更是强大的元素波动带着无可匹敌的霸道气势，毫不客气的撕碎这里的一切僭越者。,,
437,1,,即便如此，空间裂缝的诸多恶魔仍旧如山碾来。宝妮看着驱魔法阵之中奄奄一息的王子，心急如焚。她灵机一动，释放禁术，圣光乍现，一切恶魔化为泡影。原本融合的空间之力也逐渐消散。,,
438,1,,平息下来的战场突然安静的可怕，在空荡的巨大房间之中，回荡着宝妮的粗气声。她担忧的看向王子，而此时的王子，已经气绝。,,
439,1,,中毒……吗？恶魔突然暴怒应该不会撒谎，宝妮检查死去的王子尸体，这种种迹象，和中毒的表征也是极为吻合。这是一个被诅咒传闻掩埋的毒杀！,,
440,1,,此时的宝妮突然僵住，她无助的瘫坐在原地，似乎想到了很多。能够接近而后毒杀王子、并扭曲事实说王子是中了千年前的诅咒……,,
441,1,,操纵着这一切的幕后黑手究竟有多强的手腕才能在特力斯坦家翻云覆雨，这是她不敢想象的。,,
442,1,,【王子并非中了诅咒，而是中毒而死】。宝妮给你的纸条和红色魔力矿石，共同佐证了这一条信息的真实性。,,
443,1,,这样所有的真相都串联了起来，露克希调查的秘密任务，不出意外的话就是【王室的诅咒】。,,
444,1,,魔力矿石之中记录的画面就此定格，你在其中感受到了宝妮的绝望与无助，想到带着卡努为了生活而努力的她，一定是为了卡努做出了重大的抉择。看透一切的宝妮为了卡努没有选择卷入权谋之间的斗争中，而是将计就计被王室以渎职的罪名驱除出普隆德拉。,,
445,1,,而从前面调查到的面具组织看来，极力掩饰真相者还和境外组织有染，这阴谋怕是要上升到王室之上国与国之间的势力对冲。,,
446,1,,这也许就是让班波踌躇不前、看破不说的原因，以朋友的身份保下宝妮的性命已经让他被降职，而后面他的抉择，是在职责与生存之间。,,
901,2,7012,,PlotIcon\UI_PlotIcon_Image_09.png,
902,1,,1,,
903,1,,拉乐西斯计划在今日安葬，由班波操办。和拉乐希斯接触的时间虽不长，但是所有的一切都历历在目，这个看似慵懒一身坏习惯的人当真是个英雄，他的大智慧和牺牲精神早已赢得了你的钦佩。,,
904,1,,在你打算去与这个老朋友道别的时候。送信的卡斯特拦住了你，他说为你的不理智感到惋惜。因为古娜被杀的事件也已开始发酵，这种情况，就算是大教堂也不再适合藏身。,,
905,1,,如今普隆德拉到处都是缉凶者，你光明正大地去墓地无异于自投罗网。气血上头的你没有在意他，可谁知刚到门前，就已从门缝里看到一列卫兵朝这里走来。,,
906,1,,“快，握住这个。”,,
907,1,,卡斯特递给你一个微微发烫的石头，未等你发现这是块激活的传送石，一阵强光笼罩了你。再睁开眼，你和卡斯特已经到了吉芬塔内，不只有他，巴雷蒙德手下几个面熟的信徒看起来也都在这里，只是唯独不见大贤者本人。,,
908,1,,拉乐希斯的死让你几乎忘了巴雷蒙德，你这才想起，从上次海底洞窟，你和拉乐希斯从另外的出口逃出来，那么在海底洞窟打开传送门的巴雷蒙德……,,
909,1,,“大家都听我说，大贤者失踪了。”,,
910,1,,就在所有人一筹莫展之际，卡斯特突然发话了，毫无征兆表示他就是那个一直传递信件的神秘人。虽然听起来是一个玩笑，但是他的表情看起来却是如此认真。,,
911,1,,“事到如今，我觉得自己也不应该隐藏身份了，其实我是露克希的弟弟，我之前所做的一切，都是为了向白女巫报仇。”说着他亮出了和露克希一模一样的吊坠，你才确定这并不是个玩笑。,,
912,1,,虽然不知道他是通过什么途径，但是一直以来给出的建议都能精准的捕捉到你们想要知道的线索，难道这次他又能带来什么东西吗？,,
913,1,,“根据我得到的情报，白女巫还有着另外一个研究所，就在吉芬塔之中。”卡斯特说道。他似乎能够洞察到别人的心思，而后接着说。,,
914,1,,“而失踪的大贤者，很有可能就被隐藏在这个白女巫认为我们不知道的研究所之中。这就是我们来到此处的目的。”,,
915,1,,当卡斯特的身份和一直帮助你门的神秘人重叠以后，他的话就变得特别可信。而此次他能站出来，就说明他在之前就已经做足了准备。,,
916,1,,你从刚才被他强行带来的情绪中清醒，若是想要正大光明的去墓地里看拉乐希斯，就一定要把自己身上的通缉去掉，而知道真相的人不多，除了班波也就只有巴雷蒙德了。,,
917,1,,你和拉乐希斯拼了命带出来的重大线索，在你真正的洗清嫌疑之前是没有人会相信的。,,
918,1,,你坚定了想法，打算和科斯特一起，营救大贤者。,,
919,1,,2,,
920,1,,正如卡斯特所说，这里的重要程度看来远远不及地底洞窟生体研究所。这个研究所只有寥寥几个守卫在无聊的打着哈欠。,,
921,1,,你不费吹灰之力的解决他们，顺利潜入到最深处，你对培养皿有着记忆深层的恐惧，一眼就看到巴雷蒙德被关在培养皿中，他赤裸着上身，在橙黄的液体中浮沉……,,
922,1,,你并不清楚白女巫对巴雷蒙德做了些什么，抽离他的基因做贤者的复制人吗？这应该需要极高的技术吧，你一直疑惑白女巫的真正身份，一个风系法师为何会有这么强力的技术支援，莫非和共和国有什么关联吗？,,
923,1,,先想办法把巴雷蒙德救出来再说。确定周围没人之后，你用尽全力打碎了培养皿，将巴雷蒙德救了出来。你看到他的背后似乎有个奇怪的符文。,,
924,1,,巴雷表示自己在你们进去之后不久，因为维持不稳定的空间传送门消耗过大，与白女巫战斗，而后被抓。之后的事情就记不清楚了。,,
925,1,,而后你们一起调查了这个研究所，竟然有额外的收获。,,
926,1,,一件事是从文件的格式之中，巴雷蒙德分辨出，复制人是雷根贝勒的研究成果，不知道什么时候竟然和白女巫有染。,,
927,1,,另一件事就是从这个设计图纸中，他找到了开发时候留下的破绽：用简单的材料调配试剂，顺利的话能够瘫痪所有复制人！,,
928,1,,和复制人有过接触的你，深知那个东西的可怕。巴雷蒙德的贤者之名真的让人折服，知识的力量有时候竟能伟大到这种程度。,,
929,1,,“光有这些……还不够。”卡斯特则冷静得多。即使有了这般手段，要摧毁古娜的复制人基地还是难如登天，你想起了源源不断的复制人大军，培养槽中的飞速构建的躯体，强如拉乐西斯的身手也难幸免于难……,,
930,1,,“我们真正缺少的，是能够与之正面抗衡的力量。”巴雷蒙德会意，然后分析道。,,
931,1,,“面对那种蛮横的力量，贤者之间的信徒们是对抗不了的。你有什么办法吗？”巴雷蒙德看向卡斯特。,,
932,1,,“赛依连。”这个熟悉的名字终于从卡斯特嘴中吐出。,,
933,1,,那个正气凌然却备受冷落的骑兵队长吗？确实现在唯有调用官方力量的生力军。否则没有其他力量能够与复制人军团正面抗衡。,,
934,1,,并且，骑士团的人需要亲眼看到生体实验室，对于【古娜骑士是复制人】这个看似荒谬的消息才会在骑士团内部被信任。,,
935,1,,不过……赛依连现在还在坚守自己的信条吗？,,
936,1,,你决定放手一搏，于是致信赛依连约定碰面，接下来等来的，不是帮手就是追兵。,,
937,1,,3,,
938,1,,看到许久未见的赛依连出现在约定地点时，你终于松了一口气，打着招呼朝他走去，他却突然拔出剑来指着你——赛依连虽然冒着通敌的风险偷偷来见面，可并不代表他就真的信任你。即使给他看过诸多证物，他也难以接受这些事实，只是终于放下剑陷入沉思。,,
939,1,,并不奇怪，毕竟不久前他还在尽职尽责地抓捕我们这些王国重犯，可一转眼就……这位正直的骑士，此时对自己的所作所为产生了质疑。,,
940,1,,但卡斯特提醒你时间紧迫，你们只能和放下犹豫的赛依连先行出发。巴雷蒙德已准备好再次开启白女巫秘密基地的传送门，错过这个时机，你们或将永远失去翻身的机会。,,
941,1,,而且这次，卡斯特和巴雷蒙德也将一同前往，所有人都做好了背水一战的觉悟……,,
942,1,,不久前，你和拉乐西斯还在这里酣战，尸体成山血流成河，可短短几日，这个生体实验室不仅抹消了一切战斗痕迹，取而代之又制造了成片成片的复制人……,,
943,1,,看来若不摧毁这里，普隆德拉将永无宁日。所幸巴雷蒙德的法术一如既往的可靠，卡斯特也不让分毫，你们在复制人大军中游刃有余，拨开成群的敌人一步步推进。,,
944,1,,各种法术调用，元素激荡。但是你们渐渐发现，一直维持这样的输出对你们来说确实勉强。,,
945,1,,很快，复制人的包围圈开始缩小，才到达生体实验室中部位置，不间断的战斗就让你们呈现出疲态，复制人的人海战术开始奏效，丝毫没有减弱。,,
946,1,,“所有骑士听令，全力排除这里所有敌人，为他们开路！”,,
947,1,,就在你们三人快要坚持不住的时候，赛依连的声音从身后传来，紧接着骑士团冲上前，挡在你们和复制人之间展开搏杀，你们这才有了喘息的机会。如果这个老朋友犹豫得再久些，你们恐怕已经被复制人生吞活剥了。,,
948,1,,可情况依然紧急，骑士团已经陆续开始出现死伤者，再不抓紧抓捕白女巫，怕是连赛依连都得葬身于此。当最后一位开路的骑士被复制人拦住，你终于来到了最深处。,,
949,1,,“没想到你们居然能到达这里，那就接受阿卢纳贝兹教国大祭司的审判吧。”,,
950,1,,那个恶魔此时正高高站在正中的巨型培养皿上，面具之下，那傲视一切的眼神没有流露一丝忏悔，静静燃烧着她畸形的狂信和那扭曲的盛怒，看来即使赫尔海姆的门扉对她大开，她也不会有丝毫悔改之意。,,
951,1,,只见她勾起食指轻轻敲击身下的巨型培养槽，坚固的强化玻璃随即从各个角落开始碎裂，倾泻而出的液体瞬间将整个房间淹没。而漂浮在空中的白女巫看着我们在其中泅水显得更为兴奋，吟诵咒文，越来越多的幻影长刀环绕其周身飞舞，随时就要朝着我们刺过来。,,
952,1,,你在痛苦地浮沉中突然感到液体变得滚烫，但随即便被防护罩包裹了起来，淹没房间的液体很快以肉眼可见的速度退去，同时滚滚的水汽蒸腾至上空，是巴雷蒙德的魔法吗？总之姑且算是解围了。等到双脚再次踏在地板上，这里已经充斥着液体气化后形成的浓雾，什么都看不清。,,
953,1,,忽然一声巨响，强风吹散了充斥房间的朦胧水汽。巴雷蒙德的法球与白女巫的风刃碰撞在一起在空中产生爆炸，声势浩大的冲击波几乎冲飞了所有人，包括漂浮在半空的白女巫，但也有例外——卡斯特先前不知潜伏在何处，此时他冲着白女巫飞身跃起，高举着手中的十字锤，白女巫就像失去筋骨的破布玩偶，在半空中毫无抵抗地被砸向地面，“咚——”的一声，看似柔弱纤细的身体却在混凝土上砸出了人形的小坑，并让她被深深嵌入其中。,,
954,1,,机会来了！你和巴雷蒙德重整架势，趁势对落在地上的白女巫发动了总攻击，顿时火星飞溅烟雾四起……,,
955,1,,此时没有任何人能够对这个恶魔心生怜悯，反而极尽所能地动用全力将她击溃。可即便如此，在那烟雾之中，又传来了她的冷笑……,,
956,1,,“只有这点实力吗？呵呵呵，在芙蕾雅大人的庇护前根本不足一提。”,,
957,1,,你能感受到一阵强风正在聚集，烟雾瞬间散去，你看到白女巫一只手已经钳住卡斯特的脖子并将他高高举起，而另一只手凝聚的空气变成了透明的风刃，杀机升腾而出。,,
958,1,,你们三人如此默契的连携攻击居然没有对她造成伤害？可是现在别无选择，绝对不能就此停下脚步。你掏出仅剩的一瓶复制人试剂，向白女巫丢去……,,
959,1,,据巴雷蒙德描述，试剂预计的效果充其量也只是延缓白女巫的行动，你只是在别无选择情况下孤注一掷而已，也并没有抱太大希望……因为她比你们想象的强大太多了。可就在试剂瓶在空中爆裂的那一刻，她原本自信的表情突然变得惊恐而痛苦。,,
960,1,,“这不可能……这不可能！可恶，你究竟做了什么！”,,
961,1,,强风骤停，原本游荡在白女巫周身的汹涌魔力顿时变得迟缓，试剂奏效了？,,
962,1,,巴雷蒙德对你投以赞许的表情，卡斯特也趁机挣脱了白女巫的束缚，那么接下来，该奏响胜利的号角了……,,
963,1,,高手之间的战斗在电光火石间便可定局。白女巫行动虽然只被限制了一瞬，但是迅速溃败，生体实验室的复制人这时候也停止了行动……等到赛依连赶到，白女巫已经被巴雷蒙德的封印束缚了起来，这场战斗终于拉下了帷幕。,,
964,1,,经历了这一切，似乎只有赛依连受到了不小的冲击。这位骑兵队长不久前还履行着虚假的正义，直到最后才得以直面真相……,,
965,1,,巴雷蒙德望着下沉的夕阳长叹一口气，难以寄怀的伤感终于有机会抢占这个孤独者的心头，有太多牺牲者需要缅怀，恐怕他有一阵子无法消解吧……,,
966,1,,而你，终于能够光明正大地踏入墓园，朝拉乐西斯和露克希的墓前放上两束鲜花。,,
967,1,,一切仿佛又回归了平静……,,
968,1,,“愚蠢的家伙，别以为你们拯救了卢恩，实际上恰好相反！”,,
969,1,,白女巫被捕前的叫喊始终出现在你脑海中盘旋，如同教堂撞钟的深邃回响，一层一层，烙入灵魂。,,
1001,2,7013,,PlotIcon\UI_PlotIcon_Image_23.png,
1002,1,,1,,
1003,1,,白女巫被抓进去之前的那些言论像是诅咒一样，让你很是在意，近日的噩梦似乎印证着一些不好的预感，让你有着隐隐的不安。,,
1004,1,,巴雷蒙德邀请，你前往梦罗克监狱。不知道那么久，白女巫会不会透露了什么关键信息呢？,,
