Id,Name,IsIP,InGameName,Description,BuffId,Level,IsDebuff,Type,ReplaceRule,AddCondition,BuffEffect,EffectGroup,DestroyTiming,DestroyLua,BeHitLua,Fx,FxWarningTime,ScaleFac,FxPoint,FxPointHightPercent,BeginFx,BeginFxPoint,BeginFxPointHightPercent,DestroyFx,DestroyFxPoint,DestroyFxPointHightPercent,BeginAudio,Audio,DestroyAudio,IsDeathClear,IsOffLineClear,IsChangeMapClear,TimePass,ConfigData,TipsForEquip,IsVisible,TransfigureDeleteType,IconAtlas,Icon,ReplaceBuffId,CouldCancel,IsChangeByNumber,MobCanInherit,IsRelateBuff,RelateBuffId,BuffPriority,IsRemovableGain,LocalizationArea
1010901,出场恐吓Ⅱ,,出场恐吓,,10109,1,0,,1=0,,,200129,3=1,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1011001,无双,,无双,攻击时15%概率伤害翻倍,10110,1,0,,1=0,,,200130,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1011101,强击,,强击,攻击时对50%血量以下单位伤害提升30%,10111,1,0,,1=0,,,200131,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1011201,凌风,,凌风,攻击时对50%血量以上单位伤害提升30%,10112,1,0,,1=0,,,200132,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1011301,神龟,,神龟,宠物生命值低于40%时，获得30%伤害减免,10113,2,0,,2=0,,,200133,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1011401,判断主人是否隐匿,,宠物隐匿,主人潜行宠物也潜行,10114,1,0,,1=0,,,200134|200135,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,Buffbox,UI_Icon_Buff_Thief_YinNi.png,,,,,,,,,
1011501,隐匿,,隐匿,无法被敌对目标看到，受击或主动攻击会现身,10115,1,0,,1=0,,3,20|1131001|30|1130102|6503101|6005203|6005204,1=34,,,,,,,,,,,,,,,,,0,0,,,,,0,1,Buffbox,UI_Icon_Buff_Thief_YinNi.png,,1,,,,,,,
1011601,开关魔法强击光环,,魔法强击光环,进入战斗后会开启魔法强击光环,10116,1,0,,1=0,,,200143|200144|200190,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1011701,魔法强击光环,,魔法强击光环,范围内友方获得魔法攻击提升,10117,1,0,,1=0,,,200145|200146,,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_gongjiguanghuan.png,,,,,,,,,
1011801,进光环就提高魔法攻击,,魔法强击光环,魔法伤害上升8%,10118,1,0,,1=0,,,200147,,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_gongjiguanghuan.png,,,,,,,,,
1011901,开关冰脉光环,,冰脉光环,进入战斗后会开启冰脉光环,10119,1,0,,1=0,,,200148|200149|200189,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1012001,冰脉光环,,冰脉光环,范围内敌人移动速度降低,10120,1,0,,1=0,,,200150|200151,,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_gongjiguanghuan.png,,,,,,,,,
1012101,进光环就降低移动速度,,冰脉光环,每一层移动速度降低3%,10121,1,0,,9=3,,,200152,,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_gongjiguanghuan.png,,,,,,,,,
1012201,寒冰领域减速,,寒冰领域减速,移动速度降低30%,10122,1,0,,1=0,,,200153,1=5,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_gongjiguanghuan.png,,,,,,,,,
1012301,高级攻速连携,,高级攻速连携,普通攻击时有概率增加攻速,10123,1,0,,1=0,,,200154,,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_gongjiguanghuan.png,,,,,,,,,
1012401,高级攻速连携效果,,高级攻速连携,普通攻击时有概率增加攻速,10124,1,0,,5=5,,,200155,1=5,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_gongjiguanghuan.png,,,,,,,,,
1012501,迷雾陷阱,,迷雾陷阱,"受击时宠物有35%概率使敌方进入失明状态,并且降低命中率和暴击率30点",10125,1,0,,1=0,,,200156,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1012601,迷雾陷阱效果一,,迷雾陷阱效果,"失明,并且降低暴击率和命中率",10126,1,1,3,2=0,,105,200157|1560102,1=5,HeiAn|Time=5|MinTime=5,,229,,,,1,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Archer_QiangGuangXianJing.png,,,,,,,,,
1012801,黑反甲,,黑反甲,"受击时会提升自身1%的物理伤害和魔法伤害,持续3秒,最多叠加25层",10128,1,0,,1=0,,,200158,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1012901,黑反甲效果,,提升自身1%的物理伤害和魔法伤害,提升自身1%的物理伤害和魔法伤害,10129,1,0,,5=25,,,200159,1=3,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_gongjiguanghuan.png,,,,,,,,,
1013001,快速愈合,,快速愈合,,10130,1,0,,1=0,,,200160,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1013101,快速愈合效果,,快速愈合效果,每秒恢复5%最大生命值,10131,1,1,,1=0,,,200161,1=5,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_zhiliaoguanghuan.png,,,,,,,,,
1013201,快速愈合效果二,,快速愈合效果,魔法防御和物理防御上升,10132,1,1,,1=0,,,200162,1=5,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_anwuzhigongji.png,,1,,,,,,,
1013301,复生,,,受到致死的技能伤害时，生命值为1，无法移动和释放技能持续3秒，3秒内无敌生命值魔法值回复至40%（内置CD5分钟）,10133,1,0,,11=0,,,,,,ESaiLiSiCard|cdBuff=10134|limitHp=1|cdBuff2=1013401|wudiBuff=1013501,,,,,,,,,,,,,,,1,,1,,,,0,0,,,,,,,,,,,
1013401,复生CD,,复生CD,无法再次触发复生效果,10134,1,0,,2=0,,,,1=300,,,,,,,,,,,,,,,,,1,1,0,,,,1,1,MonsterIcon_Boss001,Monster_Esailisi.png,,,,,,,,,
1013501,复生效果（无敌+回血）,,,受到致死伤害的时候，生命值为1，无法移动和释放技能持续3秒，3秒内无敌生命值魔法值回复至40%（内置CD5分钟）,10135,1,0,,2=0,,,200163|200164,1=3,,,140028,,,,,,,,,,,,,,1,,1,,,,0,0,,,,,,,,,,,
1013601,神佑护盾,,神佑护盾,护盾可以吸收伤害,10136,1,1,,1=0,,,200165|200166,,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_xianjiguanghuan.png,,,,,,,,,
1013701,护盾效果,,神佑护盾效果,护盾可以吸收伤害,10137,1,0,,1=0,,,,1=15|2=1,HuDunXueLiang|Per=800|IsAbsorb=0,CommonBeHit,3538,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_huzhu.png,,,,,,,,,
1013801,低级攻速连携,,高级攻速连携,普通攻击时有概率增加攻速,10138,1,0,,1=0,,,200167,,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_gongjiguanghuan.png,,,,,,,,,
1013901,低级攻速连携效果,,高级攻速连携,普通攻击时有概率增加攻速,10139,1,0,,5=5,,,200168,1=5,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_gongjiguanghuan.png,,,,,,,,,
1014001,愈合CD,,复生CD,无法再次触发复生效果,10140,1,0,,2=0,,,,1=20,,,,,,,,,,,,,,,,,1,1,0,,,,1,1,MonsterIcon_Boss001,Monster_Esailisi.png,,,,,,,,,
1014101,优等生二件套,,优等生二件套,每有一个资质大于1350，提升3%生命值,10141,1,0,,1=0,,,200169,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1014201,优等生四件套,,优等生四件套,每有一个资质大于1350，提升4%物理和魔法攻击,10142,1,0,,1=0,,,200170,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1014301,命约二件套,,命约二件套,魔法回复+1.5%,10143,1,0,,1=0,,,200171,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1014401,命约四件套,,命约四件套,魔法攻击提升，提升值为最大魔法值的25%,10144,1,0,,1=0,,,200172,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1014501,暴戾二件套,,暴戾二件套,暴击+10,10145,1,0,,1=0,,,200173,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1014601,暴戾四件套,,暴戾四件套,当你的暴击超过100时，每一点多余的暴击提升0.9%暴击伤害，最高不超过25%,10146,1,0,,1=0,,,200174,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1014701,神龟二件套,,神龟二件套,物理、魔法防御+7%,10147,1,0,,1=0,,,200175,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1014801,神龟四件套,,神龟四件套,每损失20%生命值，伤害减免+7%,10148,1,0,,1=0,,,200176,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1014901,同心二件套,,同心二件套,物理和魔法攻击+6%,10149,1,0,,1=0,,,200177,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1015001,同心四件套,,同心四件套,生命值提高35%,10150,1,0,,1=0,,,200178,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1015101,回血药剂,,回血药剂,回复15%生命值,10151,1,0,,1=0,,,200179,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1015201,回蓝药剂,,回蓝药剂,回复10%魔法值,10152,1,0,,1=0,,,200180,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1015301,宠物鳗鱼饭,,宠物鳗鱼饭,每10秒回复宠物5%魔法值和5%生命值,10153,1,0,,2=0,,,200181,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1015401,宠物咖喱猪排饭,,宠物咖喱猪排饭,宠物的物理攻击和魔法攻击提升8%,10154,1,0,,2=0,,,200182,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1015501,疾速套装,,疾速套装效果,每次攻击时增加4%的攻速，最多叠加5层。,10155,1,0,,1=0,,,200183,,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,,,,,,,,,,,
1015601,疾速套装,,疾速套装效果,每次攻击时增加4%的攻速，最多叠加5层。,10156,1,0,,5=5,,,200184,1=10,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,,,,,,,,,,,
1015701,力量冲击效果,,力量冲击效果,加1%力量冲击冷却恢复速度,10157,1,0,,1=0,,,200185,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1015801,敏捷冲击效果,,敏捷冲击效果,加1%敏捷冲击冷却恢复速度,10158,1,0,,1=0,,,200186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015901,智力冲击效果,,智力冲击效果,加1%智力冲击冷却恢复速度,10159,1,0,,1=0,,,200187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016001,元素吐息效果,,减速,降低80%移动速度和攻击速度,10160,1,1,,1=0,,,200188,1=3,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_bingfenglianxie.png,,,,,,,,,
1016101,空腹(废除),,空腹,"降低30%的物理和魔法攻击, 降低30%的物理和魔法防御",10161,1,1,,1=0,,,200198,,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_bingfenglianxie.png,,,,,,,,,
1016201,饥饿(废除),,饥饿,"降低70%的物理和魔法攻击, 降低70%的物理和魔法防御",10162,1,1,,1=0,,,200199,,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_bingfenglianxie.png,,,,,,,,,
1016301,地灵晶,,地灵晶效果,可令宠物攻击元素属性变更为地系，持续20分钟。,10163,1,0,105,4=0,,,200200,1=1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016401,风灵晶,,风灵晶效果,可令宠物攻击元素属性变更为风系，持续20分钟。,10164,1,0,105,4=0,,,200201,1=1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016501,火灵晶,,火灵晶效果,可令宠物攻击元素属性变更为火系，持续20分钟。,10165,1,0,105,4=0,,,200202,1=1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016601,水灵晶,,水灵晶效果,可令宠物攻击元素属性变更为水系，持续20分钟。,10166,1,0,105,4=0,,,200203,1=1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016701,狂击眩晕,,眩晕,无法移动、无法释放技能,10167,1,1,2,6=0,,401,1300101,1=1,XuanYun|Time=10000|MinTime=10000,,210,,,,1,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Tongyong_XuanYun.png,,,,,,,,,
1016801,初级伤害浮动,,初级伤害浮动,最终伤害在90%-120%之间浮动。,10168,1,0,,1=0,,,200204,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1016901,高级伤害浮动,,高级伤害浮动,最终伤害在100%-140%之间浮动。,10169,1,0,,1=0,,,200205,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1017001,沉默异常状态,1,沉默,沉默异常状态,10170,1,1,3,2=0,ChenMo|MinChance=10000,106,1620101,1=4,ChenMo|Time=4|MinTime=2,,209,,,,1,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Tongyong_ChenMo.png,,,,,,,,,
1017101,眩晕异常状态,1,眩晕,无法移动、释放技能,10171,1,1,2,6=0,XuanYun|MinChance=10000,401,3015011,1=2,XuanYun|Time=20000|MinTime=10000,,210,,,,1,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Tongyong_XuanYun.png,,,,,,,,,
1017201,神佑护盾,,神佑护盾,护盾可以吸收伤害,10172,1,0,,1=0,,,200206,,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_xianjiguanghuan.png,,,,,,,,,
1017301,女武神变身,,女武神变身,女武神变身,10173,1,0,,1=0,,,200207|5006802|200232|200240|200243,1=20,AnastasiaTriggerOn|BuffTime=6,,264,,,,,,,,,,,,,,,,1,,,,0,,Buffbox,,,,,,,,,,
1017401,过载加速效果,,加速,移动速度提升50%,10174,1,1,,1=0,,,200208,1=3,,,3344,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1017501,过载自爆效果,,自杀,自杀,10175,1,1,,1=0,,,200209|200210,1=10,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1017601,念力静默获得属性,,获得智力值,,10176,1,0,2,6=0,,,200211,3=1,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1017701,念力静默睡眠效果,,睡眠,睡眠状态,10177,1,0,2,6=0,,203,,1=10,,,207,,,,1,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_chuchangkongxia1.png,,,,,,,,,
1017801,巫毒喷雾毒效果,,中毒,每秒受到中毒伤害,10178,1,1,2,5=50,,101,200212|200234,1=10,,,453,,,,1,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_chuchangkongxia1.png,,,,,,,,,
1017901,死契恐吓,,恐吓,自杀,10179,1,0,2,6=0,,,200235|200213,,,,,,,,1,,,,,,,,,,1,0,1,,,,1,0,Skill_pet,PetSkill_chuchangkongxia1.png,,,,,,,,,
1018001,死契助威,,助威,移动速度提升53%,10180,1,0,2,6=0,,,200235|200214,,,,,,,,1,,,,,,,,,,1,0,1,,,,1,0,Skill_pet,PetSkill_chuchangkongxia1.png,,,,,,,,,
1018101,死契最后的波纹,,最后的波纹,自杀,10181,1,0,2,6=0,,,200235|200215,,,,,,,,1,,,,,,,,,,1,0,1,,,,1,0,Skill_pet,PetSkill_chuchangkongxia1.png,,,,,,,,,
1018201,死契寒冰领域,,寒冰领域,移动速度提升54%,10182,1,0,2,6=0,,,200235|200216,,,,,,,,1,,,,,,,,,,1,0,1,,,,1,0,Skill_pet,PetSkill_chuchangkongxia1.png,,,,,,,,,
1018301,怒吼掉血效果,,怒吼,自己掉血给主人上增益,10183,1,1,,1=0,,,200217,3=1,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_bingfenglianxie.png,,,,,,,,,
1018401,怒吼增益效果,,怒吼,每一层增加2%的物理伤害,10184,1,1,,5=20,,,200218,1=20,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_bingfenglianxie.png,,,,,,,,,
1018501,死契特效,,死契特效,移动速度提升50%,10185,1,1,,1=0,,,,1=5,,,3347,,,,,,,,,,,,,,0,0,1,,,,0,0,Skill_pet,PetSkill_bingfenglianxie.png,,,,,,,,,
1018601,普攻换溅射物理,,溅射物理,,10186,1,0,,1=0,,,200219|200220|200221|200222|200223|200224|200225,,,,,,,,,,,,,,,,,,1,0,,,,,0,0,,,,,,,,,,,
1018701,强酸腐蚀效果,,强酸腐蚀,每一层在受到攻击时额外增加5%物理和魔法伤害,10187,1,1,,5=3,,,200226,1=5,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_bingfenglianxie.png,,,,,,,,,
1018801,物理攻击同心,,,,10188,1,0,,1=0,,,200227,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1018901,魔法攻击同心,,,,10189,1,0,,1=0,,,200228,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1019001,初级额外生命,,,,10190,1,0,,1=0,,,200229,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1019101,高级额外生命,,,,10191,1,0,,1=0,,,200230,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1019201,调式转换,,调式转换,物理攻击与魔法攻击数值互换,10192,1,1,,1=0,,,200231,1=10,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_bingfenglianxie.png,,,,,,,,,
1019301,不明物质,,异质元素,普攻时有100%概率附带黑雷效果，对目标造成100%魔法伤害,10193,1,0,,1=0,,,200232,,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1019401,生命提升（空buff）,,,,10194,1,0,,1=0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,,,,,,,,,,,
1019501,生命提升（空buff）,,,,10195,1,0,,1=0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,,,,,,,,,,,
1019601,强化闪避,,,,10196,1,0,,1=0,,,200233,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,,,,,,,,,,,
1019701,强化闪避（空buff）,,,,10197,1,0,,1=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019801,强化闪避效果,,,,10198,1,0,,1=0,,,,1=5,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,,,,,
1019901,死契音效,,,,10199,1,0,,1=0,,,,1=5,,,,,,,,,,,,,,6100,,,1,0,1,,,,0,0,,,,,,,,,,,
1020001,死契恐吓,,,,10200,1,1,,1=0,,,200236,3=1,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_bingfenglianxie.png,,,,,,,,,
1020101,死契助威,,,,10201,1,1,,1=0,,,200237,3=1,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_bingfenglianxie.png,,,,,,,,,
1020201,死契最后的波纹,,,,10202,1,1,,1=0,,,200238,3=1,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_bingfenglianxie.png,,,,,,,,,
1020301,死契寒冰领域,,,,10203,1,1,,1=0,,,200239,3=1,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Skill_pet,PetSkill_bingfenglianxie.png,,,,,,,,,
1020401,宠物鳗鱼饭,,宠物鳗鱼饭,每10秒回复宠物5%魔法值和5%生命值,10204,1,0,,10=-1,,,200241,1=1200,,,,,,,,,,,,,,,,,1,1,0,,,,1,2,Icon_ItemConsumables04,UI_icon_item_manyufan_zy.png,,,,,,,,,
1020501,宠物咖喱猪排饭,,宠物咖喱猪排饭,宠物的物理攻击和魔法攻击提升8%,10205,1,0,,10=-1,,,200242,1=1200,,,,,,,,,,,,,,,,,1,1,0,,,,1,2,Icon_ItemConsumables04,UI_icon_item_galizhupaifan_zy.png,,,,,,,,,
