ID,RewardType,RewardID,ShowInterfaceID,SpecialDescription,TypeID,TypeName,Value,Probability,ServerType,ServerDays,LimitProfession,LimitLevel,LimitSex,Underline,DisplayType,DisplayTime
40011208,1,3021001,4001,,128,诅咒之镰背饰扭蛋,10,833,,,,999=-1,,,1,20211028=0500|20211108=0459
40011209,1,100100,4001,,128,诅咒之镰背饰扭蛋,2500,500,,,,999=-1,,,1,20211028=0500|20211108=0459
40011210,1,1070307,4001,,127,血红之角头饰扭蛋,1,50,,,,999=-1,,1,1,20211028=0500|20211108=0459
40011211,1,2040026,4001,,127,血红之角头饰扭蛋,5,10000,,,,999=-1,,1,1,20211028=0500|20211108=0459
40011212,1,1041042,4001,,127,血红之角头饰扭蛋,1,250,,,,999=-1,,,1,20211028=0500|20211108=0459
40011213,1,1040031,4001,,127,血红之角头饰扭蛋,1,250,,,,999=-1,,1,1,20211028=0500|20211108=0459
40011214,1,102,4001,,127,血红之角头饰扭蛋,5000,916,,,,999=-1,,,1,20211028=0500|20211108=0459
40011215,1,102,4001,,127,血红之角头饰扭蛋,9000,292,,,,999=-1,,,1,20211028=0500|20211108=0459
40011216,1,3024004,4001,,127,血红之角头饰扭蛋,3,500,,,,999=-1,,,1,20211028=0500|20211108=0459
40011217,1,3024003,4001,,127,血红之角头饰扭蛋,2,833,,,,999=-1,,,1,20211028=0500|20211108=0459
40011218,1,3020003,4001,,127,血红之角头饰扭蛋,5,917,,,,999=-1,,,1,20211028=0500|20211108=0459
40011219,1,3020004,4001,,127,血红之角头饰扭蛋,5,917,,,,999=-1,,,1,20211028=0500|20211108=0459
40011220,1,3026006,4001,,127,血红之角头饰扭蛋,15,458,,,,999=-1,,,1,20211028=0500|20211108=0459
40011221,1,1270002,4001,,127,血红之角头饰扭蛋,4,417,,,,999=-1,,,1,20211028=0500|20211108=0459
40011222,1,1270006,4001,,127,血红之角头饰扭蛋,2,333,,,,999=-1,,,1,20211028=0500|20211108=0459
40011223,1,3023002,4001,,127,血红之角头饰扭蛋,2,500,,,,999=-1,,,1,20211028=0500|20211108=0459
40011224,1,2034006,4001,,127,血红之角头饰扭蛋,50,750,,,,999=-1,,,1,20211028=0500|20211108=0459
40011225,1,2091202,4001,,127,血红之角头饰扭蛋,4,500,,,,999=-1,,,1,20211028=0500|20211108=0459
40011226,1,40000010,4001,,127,血红之角头饰扭蛋,200,417,,,,999=-1,,,1,20211028=0500|20211108=0459
40011227,1,2010008,4001,,127,血红之角头饰扭蛋,3,292,,,,999=-1,,,1,20211028=0500|20211108=0459
40011228,1,90050,4001,,127,血红之角头饰扭蛋,5,625,,,,999=-1,,,1,20211028=0500|20211108=0459
40011229,1,3021001,4001,,127,血红之角头饰扭蛋,10,833,,,,999=-1,,,1,20211028=0500|20211108=0459
40011230,1,100100,4001,,127,血红之角头饰扭蛋,2500,500,,,,999=-1,,,1,20211028=0500|20211108=0459
40011231,1,1021058,4001,,126,惊悚稻草人坐骑扭蛋,1,30,,,,999=-1,,1,1,20211028=0500|20211108=0459
40011232,1,2040026,4001,,126,惊悚稻草人坐骑扭蛋,5,10000,,,,999=-1,,1,1,20211028=0500|20211108=0459
40011233,1,1041042,4001,,126,惊悚稻草人坐骑扭蛋,1,250,,,,999=-1,,,1,20211028=0500|20211108=0459
40011234,1,1040031,4001,,126,惊悚稻草人坐骑扭蛋,1,250,,,,999=-1,,1,1,20211028=0500|20211108=0459
40011235,1,102,4001,,126,惊悚稻草人坐骑扭蛋,5000,916,,,,999=-1,,,1,20211028=0500|20211108=0459
40011236,1,102,4001,,126,惊悚稻草人坐骑扭蛋,9000,292,,,,999=-1,,,1,20211028=0500|20211108=0459
40011237,1,3024004,4001,,126,惊悚稻草人坐骑扭蛋,3,500,,,,999=-1,,,1,20211028=0500|20211108=0459
40011238,1,3024003,4001,,126,惊悚稻草人坐骑扭蛋,2,833,,,,999=-1,,,1,20211028=0500|20211108=0459
40011239,1,3020003,4001,,126,惊悚稻草人坐骑扭蛋,5,917,,,,999=-1,,,1,20211028=0500|20211108=0459
40011240,1,3020004,4001,,126,惊悚稻草人坐骑扭蛋,5,917,,,,999=-1,,,1,20211028=0500|20211108=0459
40011241,1,3026006,4001,,126,惊悚稻草人坐骑扭蛋,15,458,,,,999=-1,,,1,20211028=0500|20211108=0459
40011242,1,1270002,4001,,126,惊悚稻草人坐骑扭蛋,4,417,,,,999=-1,,,1,20211028=0500|20211108=0459
40011243,1,1270006,4001,,126,惊悚稻草人坐骑扭蛋,2,333,,,,999=-1,,,1,20211028=0500|20211108=0459
40011244,1,3023002,4001,,126,惊悚稻草人坐骑扭蛋,2,500,,,,999=-1,,,1,20211028=0500|20211108=0459
40011245,1,2034006,4001,,126,惊悚稻草人坐骑扭蛋,50,750,,,,999=-1,,,1,20211028=0500|20211108=0459
40011246,1,2091202,4001,,126,惊悚稻草人坐骑扭蛋,4,500,,,,999=-1,,,1,20211028=0500|20211108=0459
40011247,1,40000010,4001,,126,惊悚稻草人坐骑扭蛋,200,417,,,,999=-1,,,1,20211028=0500|20211108=0459
40011248,1,2010008,4001,,126,惊悚稻草人坐骑扭蛋,3,292,,,,999=-1,,,1,20211028=0500|20211108=0459
40011249,1,90050,4001,,126,惊悚稻草人坐骑扭蛋,5,625,,,,999=-1,,,1,20211028=0500|20211108=0459
40011250,1,3021001,4001,,126,惊悚稻草人坐骑扭蛋,10,833,,,,999=-1,,,1,20211028=0500|20211108=0459
40011251,1,100100,4001,,126,惊悚稻草人坐骑扭蛋,2500,500,,,,999=-1,,,1,20211028=0500|20211108=0459
40011252,1,1010074,4001,,124,时尚海滩时装扭蛋,1,50,,,,,1,,,
40011253,1,1010075,4001,,124,时尚海滩时装扭蛋,1,50,,,,,2,1,,
40011254,1,1041030,4001,,124,时尚海滩时装扭蛋,1,250,,,,,,,,
40011255,1,1040027,4001,,124,时尚海滩时装扭蛋,1,250,,,,,,1,,
40011256,1,102,4001,,124,时尚海滩时装扭蛋,5000,916,,,,,,,,
40011257,1,102,4001,,124,时尚海滩时装扭蛋,9000,292,,,,,,,,
40011258,1,3024004,4001,,124,时尚海滩时装扭蛋,3,500,,,,,,,,
40011259,1,3024003,4001,,124,时尚海滩时装扭蛋,2,833,,,,,,,,
40011260,1,3020003,4001,,124,时尚海滩时装扭蛋,5,917,,,,,,,,
40011261,1,3020004,4001,,124,时尚海滩时装扭蛋,5,917,,,,,,,,
40011262,1,3026006,4001,,124,时尚海滩时装扭蛋,15,458,,,,,,,,
40011263,1,1270002,4001,,124,时尚海滩时装扭蛋,4,417,,,,,,,,
40011264,1,1270006,4001,,124,时尚海滩时装扭蛋,2,333,,,,,,,,
40011265,1,3023002,4001,,124,时尚海滩时装扭蛋,2,500,,,,,,,,
40011266,1,2034006,4001,,124,时尚海滩时装扭蛋,50,750,,,,,,,,
40011267,1,2091202,4001,,124,时尚海滩时装扭蛋,4,500,,,,,,,,
40011268,1,40000010,4001,,124,时尚海滩时装扭蛋,200,417,,,,,,,,
40011269,1,2010008,4001,,124,时尚海滩时装扭蛋,3,292,,,,,,,,
40011270,1,90050,4001,,124,时尚海滩时装扭蛋,5,625,,,,,,,,
40011271,1,3021001,4001,,124,时尚海滩时装扭蛋,10,833,,,,,,,,
40011272,1,100100,4001,,124,时尚海滩时装扭蛋,2500,500,,,,,,,,
40011273,1,1021049,4001,,123,欢庆麋鹿坐骑扭蛋,1,40,,,,,,1,,
40011274,1,1041030,4001,,123,欢庆麋鹿坐骑扭蛋,1,250,,,,,,,,
40011275,1,1040027,4001,,123,欢庆麋鹿坐骑扭蛋,1,250,,,,,,1,,
40011276,1,102,4001,,123,欢庆麋鹿坐骑扭蛋,5000,916,,,,,,,,
40011277,1,102,4001,,123,欢庆麋鹿坐骑扭蛋,9000,292,,,,,,,,
40011278,1,3024004,4001,,123,欢庆麋鹿坐骑扭蛋,3,500,,,,,,,,
40011279,1,3024003,4001,,123,欢庆麋鹿坐骑扭蛋,2,833,,,,,,,,
40011280,1,3020003,4001,,123,欢庆麋鹿坐骑扭蛋,5,917,,,,,,,,
40011281,1,3020004,4001,,123,欢庆麋鹿坐骑扭蛋,5,917,,,,,,,,
40011282,1,3026006,4001,,123,欢庆麋鹿坐骑扭蛋,15,458,,,,,,,,
40011283,1,1270002,4001,,123,欢庆麋鹿坐骑扭蛋,4,417,,,,,,,,
40011284,1,1270006,4001,,123,欢庆麋鹿坐骑扭蛋,2,333,,,,,,,,
40011285,1,3023002,4001,,123,欢庆麋鹿坐骑扭蛋,2,500,,,,,,,,
40011286,1,2034006,4001,,123,欢庆麋鹿坐骑扭蛋,50,750,,,,,,,,
40011287,1,2091202,4001,,123,欢庆麋鹿坐骑扭蛋,4,500,,,,,,,,
40011288,1,40000010,4001,,123,欢庆麋鹿坐骑扭蛋,200,417,,,,,,,,
40011289,1,2010008,4001,,123,欢庆麋鹿坐骑扭蛋,3,292,,,,,,,,
40011290,1,90050,4001,,123,欢庆麋鹿坐骑扭蛋,5,625,,,,,,,,
40011291,1,3021001,4001,,123,欢庆麋鹿坐骑扭蛋,10,833,,,,,,,,
40011292,1,100100,4001,,123,欢庆麋鹿坐骑扭蛋,2500,500,,,,,,,,
40011293,1,1100027,4001,,122,波利冲浪板背饰扭蛋,1,50,,,,,,1,,
40011294,1,1041030,4001,,122,波利冲浪板背饰扭蛋,1,250,,,,,,,,
40011295,1,1040027,4001,,122,波利冲浪板背饰扭蛋,1,250,,,,,,1,,
40011296,1,102,4001,,122,波利冲浪板背饰扭蛋,5000,916,,,,,,,,
40011297,1,102,4001,,122,波利冲浪板背饰扭蛋,9000,292,,,,,,,,
40011298,1,3024004,4001,,122,波利冲浪板背饰扭蛋,3,500,,,,,,,,
40011299,1,3024003,4001,,122,波利冲浪板背饰扭蛋,2,833,,,,,,,,
40011300,1,3020003,4001,,122,波利冲浪板背饰扭蛋,5,917,,,,,,,,
40011301,1,3020004,4001,,122,波利冲浪板背饰扭蛋,5,917,,,,,,,,
40011302,1,3026006,4001,,122,波利冲浪板背饰扭蛋,15,458,,,,,,,,
40011303,1,1270002,4001,,122,波利冲浪板背饰扭蛋,4,417,,,,,,,,
40011304,1,1270006,4001,,122,波利冲浪板背饰扭蛋,2,333,,,,,,,,
40011305,1,3023002,4001,,122,波利冲浪板背饰扭蛋,2,500,,,,,,,,
40011306,1,2034006,4001,,122,波利冲浪板背饰扭蛋,50,750,,,,,,,,
40011307,1,2091202,4001,,122,波利冲浪板背饰扭蛋,4,500,,,,,,,,
40011308,1,40000010,4001,,122,波利冲浪板背饰扭蛋,200,417,,,,,,,,
40011309,1,2010008,4001,,122,波利冲浪板背饰扭蛋,3,292,,,,,,,,
40011310,1,90050,4001,,122,波利冲浪板背饰扭蛋,5,625,,,,,,,,
40011311,1,3021001,4001,,122,波利冲浪板背饰扭蛋,10,833,,,,,,,,
40011312,1,100100,4001,,122,波利冲浪板背饰扭蛋,2500,500,,,,,,,,
40011313,1,1100028,4001,,121,鲨鱼冲浪板背饰扭蛋,1,50,,,,,,1,,
40011314,1,1041030,4001,,121,鲨鱼冲浪板背饰扭蛋,1,250,,,,,,,,
40011315,1,1040027,4001,,121,鲨鱼冲浪板背饰扭蛋,1,250,,,,,,1,,
40011316,1,102,4001,,121,鲨鱼冲浪板背饰扭蛋,5000,916,,,,,,,,
40011317,1,102,4001,,121,鲨鱼冲浪板背饰扭蛋,9000,292,,,,,,,,
40011318,1,3024004,4001,,121,鲨鱼冲浪板背饰扭蛋,3,500,,,,,,,,
40011319,1,3024003,4001,,121,鲨鱼冲浪板背饰扭蛋,2,833,,,,,,,,
40011320,1,3020003,4001,,121,鲨鱼冲浪板背饰扭蛋,5,917,,,,,,,,
40011321,1,3020004,4001,,121,鲨鱼冲浪板背饰扭蛋,5,917,,,,,,,,
40011322,1,3026006,4001,,121,鲨鱼冲浪板背饰扭蛋,15,458,,,,,,,,
40011323,1,1270002,4001,,121,鲨鱼冲浪板背饰扭蛋,4,417,,,,,,,,
40011324,1,1270006,4001,,121,鲨鱼冲浪板背饰扭蛋,2,333,,,,,,,,
40011325,1,3023002,4001,,121,鲨鱼冲浪板背饰扭蛋,2,500,,,,,,,,
40011326,1,2034006,4001,,121,鲨鱼冲浪板背饰扭蛋,50,750,,,,,,,,
40011327,1,2091202,4001,,121,鲨鱼冲浪板背饰扭蛋,4,500,,,,,,,,
40011328,1,40000010,4001,,121,鲨鱼冲浪板背饰扭蛋,200,417,,,,,,,,
40011329,1,2010008,4001,,121,鲨鱼冲浪板背饰扭蛋,3,292,,,,,,,,
40011330,1,90050,4001,,121,鲨鱼冲浪板背饰扭蛋,5,625,,,,,,,,
40011331,1,3021001,4001,,121,鲨鱼冲浪板背饰扭蛋,10,833,,,,,,,,
40011332,1,100100,4001,,121,鲨鱼冲浪板背饰扭蛋,2500,500,,,,,,,,
40011333,1,1100014,4001,,120,魔法继承者背饰扭蛋,1,50,,,,,,1,,
40011334,1,1041014,4001,,120,魔法继承者背饰扭蛋,1,250,,,,,,,,
40011335,1,1040021,4001,,120,魔法继承者背饰扭蛋,1,250,,,,,,1,,
40011336,1,3010133,4001,,120,魔法继承者背饰扭蛋,1,1073,,,,,,,,
40011337,1,3010132,4001,,120,魔法继承者背饰扭蛋,1,341,,,,,,,,
40011338,1,3021001,4001,,120,魔法继承者背饰扭蛋,12,585,,,,,,,,
40011339,1,3024003,4001,,120,魔法继承者背饰扭蛋,2,976,,,,,,,,
40011340,1,3020003,4001,,120,魔法继承者背饰扭蛋,5,1073,,,,,,,,
40011341,1,3020004,4001,,120,魔法继承者背饰扭蛋,5,1073,,,,,,,,
40011342,1,3026006,4001,,120,魔法继承者背饰扭蛋,15,537,,,,,,,,
40011343,1,1270002,4001,,120,魔法继承者背饰扭蛋,4,489,,,,,,,,
40011344,1,1270006,4001,,120,魔法继承者背饰扭蛋,2,390,,,,,,,,
40011345,1,3023002,4001,,120,魔法继承者背饰扭蛋,2,585,,,,,,,,
40011346,1,2034006,4001,,120,魔法继承者背饰扭蛋,50,878,,,,,,,,
40011347,1,2091202,4001,,120,魔法继承者背饰扭蛋,4,585,,,,,,,,
40011348,1,40000010,4001,,120,魔法继承者背饰扭蛋,200,489,,,,,,,,
40011349,1,2010017,4001,,120,魔法继承者背饰扭蛋,50,341,,,,,,,,
40011350,1,3024024,4001,,120,魔法继承者背饰扭蛋,1,122,,,,,,,,
40011351,1,3021010,4001,,120,魔法继承者背饰扭蛋,1,341,,,,,,,,
40011352,1,2091501,4001,,120,魔法继承者背饰扭蛋,1,122,,,,,,,,
40011353,1,1070186,4001,,119,法老王头具扭蛋,1,45,,,,,,1,,
40011354,1,1041014,4001,,119,法老王头具扭蛋,1,250,,,,,,,,
40011355,1,1040021,4001,,119,法老王头具扭蛋,1,250,,,,,,1,,
40011356,1,3026006,4001,,119,法老王头具扭蛋,1,913,,,,,,,,
40011357,1,3021012,4001,,119,法老王头具扭蛋,1,34,,,,,,,,
40011358,1,3021010,4001,,119,法老王头具扭蛋,1,457,,,,,,,,
40011359,1,3010124,4001,,119,法老王头具扭蛋,1,685,,,,,,,,
40011360,1,3024003,4001,,119,法老王头具扭蛋,1,913,,,,,,,,
40011361,1,3010133,4001,,119,法老王头具扭蛋,1,913,,,,,,,,
40011362,1,3010132,4001,,119,法老王头具扭蛋,1,457,,,,,,,,
40011363,1,3023002,4001,,119,法老王头具扭蛋,1,913,,,,,,,,
40011364,1,3027004,4001,,119,法老王头具扭蛋,1,913,,,,,,,,
40011365,1,3024032,4001,,119,法老王头具扭蛋,1,628,,,,,,,,
40011366,1,3024024,4001,,119,法老王头具扭蛋,1,23,,,,,,,,
40011367,1,2040016,4001,,119,法老王头具扭蛋,1,571,,,,,,,,
40011368,1,3024051,4001,,119,法老王头具扭蛋,1,34,,,,,,,,
40011369,1,2091501,4001,,119,法老王头具扭蛋,1,34,,,,,,,,
40011370,1,2091202,4001,,119,法老王头具扭蛋,1,913,,,,,,,,
40011371,1,2034003,4001,,119,法老王头具扭蛋,1,686,,,,,,,,
40011372,1,2034006,4001,,119,法老王头具扭蛋,1,913,,,,,,,,
40011373,1,1100018,4001,,118,萌猫太空舱扭蛋,1,51,,,,,,1,,
40011374,1,1041014,4001,,118,萌猫太空舱扭蛋,1,250,,,,,,,,
40011375,1,1040021,4001,,118,萌猫太空舱扭蛋,1,250,,,,,,1,,
40011376,1,3010133,4001,,118,萌猫太空舱扭蛋,1,1073,,,,,,,,
40011377,1,3010132,4001,,118,萌猫太空舱扭蛋,1,341,,,,,,,,
40011378,1,3021001,4001,,118,萌猫太空舱扭蛋,12,585,,,,,,,,
40011379,1,3024003,4001,,118,萌猫太空舱扭蛋,2,976,,,,,,,,
40011380,1,3020003,4001,,118,萌猫太空舱扭蛋,5,1073,,,,,,,,
40011381,1,3020004,4001,,118,萌猫太空舱扭蛋,5,1073,,,,,,,,
40011382,1,3026006,4001,,118,萌猫太空舱扭蛋,15,537,,,,,,,,
40011383,1,1270002,4001,,118,萌猫太空舱扭蛋,4,488,,,,,,,,
40011384,1,1270006,4001,,118,萌猫太空舱扭蛋,2,390,,,,,,,,
40011385,1,3023002,4001,,118,萌猫太空舱扭蛋,2,585,,,,,,,,
40011386,1,2034006,4001,,118,萌猫太空舱扭蛋,50,878,,,,,,,,
40011387,1,2091202,4001,,118,萌猫太空舱扭蛋,4,585,,,,,,,,
40011388,1,40000010,4001,,118,萌猫太空舱扭蛋,200,488,,,,,,,,
40011389,1,2040016,4001,,118,萌猫太空舱扭蛋,1,342,,,,,,,,
40011390,1,3024024,4001,,118,萌猫太空舱扭蛋,1,122,,,,,,,,
40011391,1,3021010,4001,,118,萌猫太空舱扭蛋,1,342,,,,,,,,
40011392,1,2091501,4001,,118,萌猫太空舱扭蛋,1,122,,,,,,,,
40011393,1,1010053,4001,,117,玩具士兵扭蛋,1,40,,,,,1,,,
40011394,1,1010054,4001,,117,玩具士兵扭蛋,1,40,,,,,2,1,,
40011395,1,1041014,4001,,117,玩具士兵扭蛋,1,250,,,,,,,,
40011396,1,1040021,4001,,117,玩具士兵扭蛋,1,250,,,,,,1,,
40011397,1,3010133,4001,,117,玩具士兵扭蛋,1,1065,,,,,,,,
40011398,1,3010132,4001,,117,玩具士兵扭蛋,1,339,,,,,,,,
40011399,1,3024004,4001,,117,玩具士兵扭蛋,3,581,,,,,,,,
40011400,1,3024003,4001,,117,玩具士兵扭蛋,2,969,,,,,,,,
40011401,1,3020003,4001,,117,玩具士兵扭蛋,5,1065,,,,,,,,
40011402,1,3020004,4001,,117,玩具士兵扭蛋,5,1065,,,,,,,,
40011403,1,3026006,4001,,117,玩具士兵扭蛋,15,533,,,,,,,,
40011404,1,1270002,4001,,117,玩具士兵扭蛋,4,484,,,,,,,,
40011405,1,1270006,4001,,117,玩具士兵扭蛋,2,387,,,,,,,,
40011406,1,3023002,4001,,117,玩具士兵扭蛋,2,581,,,,,,,,
40011407,1,2034006,4001,,117,玩具士兵扭蛋,50,872,,,,,,,,
40011408,1,2091202,4001,,117,玩具士兵扭蛋,4,581,,,,,,,,
40011409,1,40000010,4001,,117,玩具士兵扭蛋,200,484,,,,,,,,
40011410,1,3021006,4001,,117,玩具士兵扭蛋,3,775,,,,,,,,
40011411,1,3024024,4001,,117,玩具士兵扭蛋,1,73,,,,,,,,
40011412,1,3021004,4001,,117,玩具士兵扭蛋,1,73,,,,,,,,
40011413,1,2091501,4001,,117,玩具士兵扭蛋,1,73,,,,,,,,
40011414,1,3010136,4001,,115,头饰图纸自选包扭蛋,1,100,,,,,,,,
40011415,1,3010130,4001,,115,头饰图纸自选包扭蛋,4,635,,,,,,,,
40011416,1,2034006,4001,,115,头饰图纸自选包扭蛋,25,952,,,,,,,,
40011417,1,3024003,4001,,115,头饰图纸自选包扭蛋,1,635,,,,,,,,
40011418,1,3021001,4001,,115,头饰图纸自选包扭蛋,5,952,,,,,,,,
40011419,1,3024004,4001,,115,头饰图纸自选包扭蛋,2,476,,,,,,,,
40011420,1,3020007,4001,,115,头饰图纸自选包扭蛋,2,635,,,,,,,,
40011421,1,2091202,4001,,115,头饰图纸自选包扭蛋,2,635,,,,,,,,
40011422,1,3010133,4001,,115,头饰图纸自选包扭蛋,1,317,,,,,,,,
40011423,1,2063002,4001,,115,头饰图纸自选包扭蛋,15,635,,,,,,,,
40011424,1,3027004,4001,,115,头饰图纸自选包扭蛋,1,635,,,,,,,,
40011425,1,3020010,4001,,115,头饰图纸自选包扭蛋,1,161,,,,,,,,
40011426,1,1290055,4001,,115,头饰图纸自选包扭蛋,5,952,,,,,,,,
40011427,1,1270002,4001,,115,头饰图纸自选包扭蛋,2,635,,,,,,,,
40011428,1,1270006,4001,,115,头饰图纸自选包扭蛋,1,476,,,,,,,,
40011429,1,1270010,4001,,115,头饰图纸自选包扭蛋,1,317,,,,,,,,
40011430,1,3023002,4001,,115,头饰图纸自选包扭蛋,1,952,,,,,,,,
40011431,1,1090050,4001,,116,船长烟斗扭蛋,1,50,,,,,,1,,
40011432,1,1041007,4001,,116,船长烟斗扭蛋,1,250,,,,,,,,
40011433,1,1040017,4001,,116,船长烟斗扭蛋,1,250,,,,,,1,,
40011434,1,3024042,4001,,116,船长烟斗扭蛋,1,196,,,,,,,,
40011435,1,3021012,4001,,116,船长烟斗扭蛋,1,123,,,,,,,,
40011436,1,3021010,4001,,116,船长烟斗扭蛋,1,198,,,,,,,,
40011437,1,3021001,4001,,116,船长烟斗扭蛋,8,1225,,,,,,,,
40011438,1,3024003,4001,,116,船长烟斗扭蛋,2,858,,,,,,,,
40011439,1,2034003,4001,,116,船长烟斗扭蛋,15,1103,,,,,,,,
40011440,1,2034006,4001,,116,船长烟斗扭蛋,40,1225,,,,,,,,
40011441,1,2091202,4001,,116,船长烟斗扭蛋,3,1103,,,,,,,,
40011442,1,3010133,4001,,116,船长烟斗扭蛋,1,980,,,,,,,,
40011443,1,3010132,4001,,116,船长烟斗扭蛋,1,196,,,,,,,,
40011444,1,3020008,4001,,116,船长烟斗扭蛋,1,294,,,,,,,,
40011445,1,3020009,4001,,116,船长烟斗扭蛋,1,294,,,,,,,,
40011446,1,2063002,4001,,116,船长烟斗扭蛋,20,1225,,,,,,,,
40011447,1,3023002,4001,,116,船长烟斗扭蛋,2,980,,,,,,,,
40011448,1,1070193,4001,,114,机甲兔子头盔扭蛋,1,56,,,,,,1,,
40011449,1,1041007,4001,,114,机甲兔子头盔扭蛋,1,250,,,,,,,,
40011450,1,1040017,4001,,114,机甲兔子头盔扭蛋,1,250,,,,,,1,,
40011451,1,3024042,4001,,114,机甲兔子头盔扭蛋,1,58,,,,,,,,
40011452,1,3021001,4001,,114,机甲兔子头盔扭蛋,10,583,,,,,,,,
40011453,1,3024003,4001,,114,机甲兔子头盔扭蛋,2,1553,,,,,,,,
40011454,1,2034003,4001,,114,机甲兔子头盔扭蛋,20,583,,,,,,,,
40011455,1,2040016,4001,,114,机甲兔子头盔扭蛋,1,117,,,,,,,,
40011456,1,2091202,4001,,114,机甲兔子头盔扭蛋,4,1165,,,,,,,,
40011457,1,2091302,4001,,114,机甲兔子头盔扭蛋,1,970,,,,,,,,
40011458,1,3020008,4001,,114,机甲兔子头盔扭蛋,1,1553,,,,,,,,
40011459,1,3024023,4001,,114,机甲兔子头盔扭蛋,1,1359,,,,,,,,
40011460,1,3024024,4001,,114,机甲兔子头盔扭蛋,1,117,,,,,,,,
40011461,1,2063002,4001,,114,机甲兔子头盔扭蛋,30,1359,,,,,,,,
40011462,1,3023002,4001,,114,机甲兔子头盔扭蛋,2,583,,,,,,,,
40011463,1,1070097,4001,,113,小天使雕像扭蛋,1,83,,,,65=-1,,1,,
40011464,1,1041003,4001,,113,小天使雕像扭蛋,1,150,,,,65=-1,,,,
40011465,1,1040012,4001,,113,小天使雕像扭蛋,1,150,,,,65=-1,,1,,
40011466,1,3024004,4001,,113,小天使雕像扭蛋,2,606,,,,65=-1,,,,
40011467,1,3024005,4001,,113,小天使雕像扭蛋,1,303,,,,65=-1,,,,
40011468,1,3024002,4001,,113,小天使雕像扭蛋,2,606,,,,65=-1,,,,
40011469,1,3024003,4001,,113,小天使雕像扭蛋,1,1212,,,,65=-1,,,,
40011470,1,3020003,4001,,113,小天使雕像扭蛋,3,757,,,,65=-1,,,,
40011471,1,3020004,4001,,113,小天使雕像扭蛋,3,757,,,,65=-1,,,,
40011472,1,3021001,4001,,113,小天使雕像扭蛋,6,1212,,,,65=-1,,,,
40011473,1,1400201,4001,,113,小天使雕像扭蛋,2,455,,,,65=-1,,,,
40011474,1,1400301,4001,,113,小天使雕像扭蛋,1,455,,,,65=-1,,,,
40011475,1,1270010,4001,,113,小天使雕像扭蛋,1,303,,,,65=-1,,,,
40011476,1,3023002,4001,,113,小天使雕像扭蛋,2,455,,,,65=-1,,,,
40011477,1,3026006,4001,,113,小天使雕像扭蛋,10,606,,,,65=-1,,,,
40011478,1,2034006,4001,,113,小天使雕像扭蛋,30,303,,,,65=-1,,,,
40011479,1,2063002,4001,,113,小天使雕像扭蛋,15,667,,,,65=-1,,,,
40011480,1,2040016,4001,,113,小天使雕像扭蛋,1,152,,,,65=-1,,,,
40011481,1,3027004,4001,,113,小天使雕像扭蛋,1,606,,,,65=-1,,,,
40011482,1,2091202,4001,,113,小天使雕像扭蛋,3,545,,,,65=-1,,,,
40011483,1,1029005,4001,,112,游泳鸭设计图扭蛋,1,50,,,,65=-1,,1,,
40011484,1,1041003,4001,,112,游泳鸭设计图扭蛋,1,250,,,,65=-1,,,,
40011485,1,1040012,4001,,112,游泳鸭设计图扭蛋,1,250,,,,65=-1,,1,,
40011486,1,3024004,4001,,112,游泳鸭设计图扭蛋,3,893,,,,65=-1,,,,
40011487,1,3024005,4001,,112,游泳鸭设计图扭蛋,1,506,,,,65=-1,,,,
40011488,1,3024002,4001,,112,游泳鸭设计图扭蛋,3,1113,,,,65=-1,,,,
40011489,1,3024003,4001,,112,游泳鸭设计图扭蛋,2,506,,,,65=-1,,,,
40011490,1,3020003,4001,,112,游泳鸭设计图扭蛋,5,759,,,,65=-1,,,,
40011491,1,3020004,4001,,112,游泳鸭设计图扭蛋,5,759,,,,65=-1,,,,
40011492,1,3026006,4001,,112,游泳鸭设计图扭蛋,15,674,,,,65=-1,,,,
40011493,1,1270002,4001,,112,游泳鸭设计图扭蛋,4,506,,,,65=-1,,,,
40011494,1,3021001,4001,,112,游泳鸭设计图扭蛋,10,674,,,,65=-1,,,,
40011495,1,1270006,4001,,112,游泳鸭设计图扭蛋,2,169,,,,65=-1,,,,
40011496,1,1270010,4001,,112,游泳鸭设计图扭蛋,1,236,,,,65=-1,,,,
40011497,1,3023002,4001,,112,游泳鸭设计图扭蛋,2,253,,,,65=-1,,,,
40011498,1,2033002,4001,,112,游泳鸭设计图扭蛋,2,253,,,,65=-1,,,,
40011499,1,2034003,4001,,112,游泳鸭设计图扭蛋,20,169,,,,65=-1,,,,
40011500,1,2010008,4001,,112,游泳鸭设计图扭蛋,2,675,,,,65=-1,,,,
40011501,1,2090024,4001,,112,游泳鸭设计图扭蛋,1,590,,,,65=-1,,,,
40011502,1,2090045,4001,,112,游泳鸭设计图扭蛋,1,590,,,,65=-1,,,,
40011503,1,101,4001,,112,游泳鸭设计图扭蛋,750000,675,,,,65=-1,,,,
40011504,1,1070111,4001,,106,瓦尔基里头盔扭蛋,1,50,,,,65=-1,,1,,
40011505,1,1040012,4001,,106,瓦尔基里头盔扭蛋,1,250,,,,65=-1,,,,
40011506,1,1041003,4001,,106,瓦尔基里头盔扭蛋,1,250,,,,65=-1,,1,,
40011507,1,2060009,4001,,106,瓦尔基里头盔扭蛋,1,641,,,,65=-1,,,,
40011508,1,2060010,4001,,106,瓦尔基里头盔扭蛋,1,641,,,,65=-1,,,,
