Id,ShopId,Comment,ItemId,ItemName,SortId,ItemPerMount,ItemPerPrice,isLock,SeverLevel,JobLimit,JobLimitText,BaseLvLimit,TaskLimit,TaskLimitText,PurchaseTimesLimit,TimeLimit,GuildBuildingLvLimit,LimitDisplay,Discount,OriginalPrice,DiscountIcon,PriceChange,CheckCommondata,CallLua,IsBindGive,MerchantDiscount,HandBookLvLimit,SecondsTips,LimitSex,OrtherPrice,LocalizationArea
130169,130,,113317070,魔力靴Ⅰ图纸,,1,2034010=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130170,130,,113317080,魔力靴Ⅱ图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130171,130,,113318050,防水靴图纸,,1,2034008=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130172,130,,113318070,防水靴Ⅰ图纸,,1,2034010=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130173,130,,113318080,防水靴Ⅱ图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130174,130,,113319050,生命树之靴图纸,,1,2034008=30,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130175,130,,113319070,生命树之靴Ⅰ图纸,,1,2034010=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130176,130,,113319080,生命树之靴Ⅱ图纸,,1,2034011=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130177,130,,113320050,茉莉雅娜皮靴图纸,,1,2034008=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130178,130,,113320070,茉莉雅娜皮靴Ⅰ图纸,,1,2034010=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130179,130,,113320080,茉莉雅娜皮靴Ⅱ图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130180,130,,113321050,柔软皮靴图纸,,1,2034008=30,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130181,130,,113321070,柔软皮靴Ⅰ图纸,,1,2034010=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130182,130,,113321080,柔软皮靴Ⅱ图纸,,1,2034011=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130183,130,,113322050,兔子拖鞋图纸,,1,2034008=30,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130184,130,,113322070,兔子拖鞋Ⅰ图纸,,1,2034010=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130185,130,,113322080,兔子拖鞋Ⅱ图纸,,1,2034011=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130186,130,,73323080,哥夫内盔甲图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130187,130,,83324080,哥夫内肩饰图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130188,130,,113325080,哥夫内军靴图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130189,130,,73326080,疾风战袍图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130190,130,,83327080,月影披风图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130191,130,,113328080,黑皮靴图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130192,130,,73329080,奔跑铠甲图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130193,130,,113330080,奔跑长靴图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130194,130,,83331080,奔跑者徽章图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130195,130,,73332080,提尔的战甲图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130196,130,,83333080,贝利的斗篷图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130197,130,,113334080,迪塔乐长靴图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130198,130,,73335080,白羽战袍图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130199,130,,83336080,白羽羽翼图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130200,130,,113337080,白羽便鞋图纸,,1,2034011=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130201,130,,33338050,铝制圆盾图纸,,1,2034008=30,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130202,130,,33338070,铝制圆盾Ⅰ图纸,,1,2034010=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130203,130,,33338080,铝制圆盾Ⅱ图纸,,1,2034011=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130204,130,,33339050,塔盾图纸,,1,2034008=30,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130205,130,,33339070,塔盾Ⅰ图纸,,1,2034010=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130206,130,,33339080,塔盾Ⅱ图纸,,1,2034011=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130207,130,,33340050,奥尔里昂的铁盘图纸,,1,2034008=30,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130208,130,,33340070,奥尔里昂的铁盘Ⅰ图纸,,1,2034010=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130209,130,,33340080,奥尔里昂的铁盘Ⅱ图纸,,1,2034011=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130210,130,,33341050,铂金盾图纸,,1,2034008=30,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130211,130,,33341070,铂金盾Ⅰ图纸,,1,2034010=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130212,130,,33341080,铂金盾Ⅱ图纸,,1,2034011=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130213,130,,33342050,刺盾图纸,,1,2034008=30,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130214,130,,33342070,刺盾Ⅰ图纸,,1,2034010=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130215,130,,33342080,刺盾Ⅱ图纸,,1,2034011=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130216,130,,33343080,谎言记录本图纸,,1,2034011=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130217,130,,33344050,驱魔圣经图纸,,1,2034008=30,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130218,130,,33344070,驱魔圣经Ⅰ图纸,,1,2034010=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130219,130,,33344080,驱魔圣经Ⅱ图纸,,1,2034011=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130220,130,,33345050,岁月痕迹圆盾图纸,,1,2034008=30,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130221,130,,33345070,岁月痕迹圆盾Ⅰ图纸,,1,2034010=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130222,130,,33345080,岁月痕迹圆盾Ⅱ图纸,,1,2034011=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130223,130,,33346050,免疫者盾牌图纸,,1,2034008=30,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130224,130,,33346070,免疫者盾牌Ⅰ图纸,,1,2034010=40,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130225,130,,33346080,免疫者盾牌Ⅱ图纸,,1,2034011=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130226,130,,33347080,巴基力亚钢盾图纸,,1,2034011=60,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130227,130,,43488050,余烬烈焰法杖图纸,,1,2034008=100,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130228,130,,43488070,余烬烈焰法杖Ⅰ图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130229,130,,43588080,余烬烈焰法杖Ⅱ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130230,130,,43489050,以太风暴法杖图纸,,1,2034008=100,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130231,130,,43489070,以太风暴法杖Ⅰ图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130232,130,,43589080,以太风暴法杖Ⅱ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130233,130,,53490070,动力割裂战斧图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130234,130,,53590080,动力割裂战斧Ⅰ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130235,130,,63491050,黯盲之触图纸,,1,2034008=100,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130236,130,,63491070,黯盲之触Ⅰ图纸,,1,2034010=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130237,130,,63591080,黯盲之触Ⅱ图纸,,1,2034011=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130238,130,,123335090,火灵之剑Ⅱ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130239,130,,123336090,石中剑Ⅱ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130240,130,,123337090,魔刀 吞神Ⅰ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130241,130,,123338090,名刀不知火Ⅱ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130242,130,,123339090,红云长剑Ⅱ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130244,130,,133341090,连刺长矛Ⅲ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130245,130,,133344090,永恒之枪Ⅰ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130246,130,,43345090,红十字杖Ⅲ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130247,130,,43346090,黛雅之杖Ⅲ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130248,130,,43347090,神圣权杖Ⅲ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130249,130,,43348090,诅咒魔杖Ⅲ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130250,130,,43351090,大巫师之杖Ⅲ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130251,130,,43352090,高等生存魔杖Ⅱ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130252,130,,43354090,痊愈光辉Ⅱ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130253,130,,43355090,克罗诺斯之杖Ⅱ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130254,130,,43357090,巫杖 魂咬Ⅰ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130255,130,,93359090,毒之花Ⅲ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130256,130,,93360090,暴虐拳刃Ⅱ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130257,130,,93361090,火灵拳刃Ⅱ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130258,130,,93362090,洛奇的指甲Ⅰ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130259,130,,23363090,巨毒短剑Ⅲ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130260,130,,23365090,强化大驹短剑Ⅲ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130261,130,,23367090,月灵短剑Ⅱ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130262,130,,23368090,月辰短剑Ⅱ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130263,130,,23369090,陨星Ⅰ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130264,130,,13370090,圣锤 裁决Ⅲ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130265,130,,13371090,黄金之锤Ⅲ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130266,130,,13372090,闇盲之锤Ⅱ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130267,130,,13373090,魔锤 安魂曲Ⅱ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130268,130,,13374090,圣锤 十字星Ⅰ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130269,130,,63376090,驻足重弩Ⅲ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130270,130,,63378090,伊克西翁之翼Ⅱ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130271,130,,63379090,绵绵大蟹弓Ⅱ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130272,130,,63381090,鹰隼之弓Ⅱ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130273,130,,63382090,乌勒尔的决意Ⅰ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130274,130,,53383090,超重双手斧Ⅲ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130275,130,,53385090,贝克战斧Ⅱ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130276,130,,53386090,碎心斧Ⅱ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130277,130,,53387090,P.T.D机械核心Ⅰ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130278,130,,73323090,哥夫内盔甲Ⅰ图纸,,1,2034012=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130279,130,,83324090,哥夫内肩饰Ⅰ图纸,,1,2034012=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130280,130,,113325090,哥夫内军靴Ⅰ图纸,,1,2034012=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130281,130,,73326090,疾风战袍Ⅰ图纸,,1,2034012=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130282,130,,83327090,月影披风Ⅰ图纸,,1,2034012=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130283,130,,113328090,黑皮靴Ⅰ图纸,,1,2034012=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130284,130,,73329090,奔跑铠甲Ⅰ图纸,,1,2034012=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130285,130,,113330090,奔跑长靴Ⅰ图纸,,1,2034012=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130286,130,,83331090,奔跑者徽章Ⅰ图纸,,1,2034012=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130287,130,,73332090,提尔的战甲Ⅰ图纸,,1,2034012=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130288,130,,83333090,贝利的斗篷Ⅰ图纸,,1,2034012=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130289,130,,113334090,迪塔乐长靴Ⅰ图纸,,1,2034012=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130290,130,,73335090,白羽战袍Ⅰ图纸,,1,2034012=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130291,130,,83336090,白羽羽翼Ⅰ图纸,,1,2034012=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130292,130,,113337090,白羽便鞋Ⅰ图纸,,1,2034012=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130293,130,,33338090,铝制圆盾Ⅲ图纸,,1,2034012=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130294,130,,33339090,塔盾Ⅲ图纸,,1,2034012=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130295,130,,33340090,奥尔里昂的铁盘Ⅲ图纸,,1,2034012=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130296,130,,33341090,铂金盾Ⅲ图纸,,1,2034012=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130297,130,,33342090,刺盾Ⅲ图纸,,1,2034012=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130298,130,,33343090,谎言记录本Ⅰ图纸,,1,2034012=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130299,130,,33344090,驱魔圣经Ⅲ图纸,,1,2034012=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130300,130,,33345090,岁月痕迹圆盾Ⅲ图纸,,1,2034012=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130301,130,,33346090,免疫者盾牌Ⅲ图纸,,1,2034012=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130302,130,,33347090,巴基力亚钢盾Ⅰ图纸,,1,2034012=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130303,130,,43488090,余烬烈焰法杖Ⅲ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130304,130,,43489090,以太风暴法杖Ⅲ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130305,130,,53490090,动力割裂战斧Ⅱ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130306,130,,63491090,黯盲之触Ⅲ图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130307,130,,123493090,异形长剑图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130309,130,,133495090,气旋长枪图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130310,130,,43496090,魔力之源 言灵图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130311,130,,43497090,圣杖源灵图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130312,130,,143498050,三角幼狮兽之角拳套图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130313,130,,143498070,三角幼狮兽之角拳套Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130314,130,,143498080,三角幼狮兽之角拳套Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130315,130,,143498090,三角幼狮兽之角拳套Ⅲ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130316,130,,143499050,升龙拳套图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130317,130,,143499070,升龙拳套Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130318,130,,143499080,升龙拳套Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130319,130,,143499090,升龙拳套Ⅲ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130320,130,,143500050,连击套甲图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130321,130,,143500070,连击套甲Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130322,130,,143500080,连击套甲Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130323,130,,143501070,金刚拳套图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130324,130,,143501080,金刚拳套Ⅰ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130325,130,,143501090,金刚拳套Ⅱ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130326,130,,143502070,秘拳套闪光图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,
130327,130,,143502080,秘拳套闪光Ⅰ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130328,130,,143502090,秘拳套闪光Ⅱ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130329,130,,143503080,禅迦图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,27
130330,130,,143503090,禅迦Ⅰ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130331,130,,143504090,水晶拳套图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130332,130,,43505090,泼留希金之斧图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130333,130,,43506090,婆苏提婆之刃图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130334,130,,43507090,智慧女神图纸,,1,2034012=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130335,130,,73408090,魔力洪流法袍图纸,,1,2034012=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130336,130,,83409090,魔力迸发披肩图纸,,1,2034012=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130337,130,,113410090,魔力逆流之靴图纸,,1,2034012=130,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130338,130,,33414050,十字钢盾图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130339,130,,33414070,十字钢盾Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130340,130,,33414080,十字钢盾Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130341,130,,33414090,十字钢盾Ⅲ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130342,130,,33415050,圣耀之盾图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130343,130,,33415070,圣耀之盾Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130344,130,,33415080,圣耀之盾Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130345,130,,33415090,圣耀之盾Ⅲ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130346,130,,33416050,娜迦鳞片盾牌图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130347,130,,33416070,娜迦鳞片盾牌Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130348,130,,33416080,娜迦鳞片盾牌Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130349,130,,33416090,娜迦鳞片盾牌Ⅲ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130350,130,,33417090,皇家之盾图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130351,130,,133518050,长角之矛图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130352,130,,133518070,长角之矛Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130353,130,,133518080,长角之矛Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130354,130,,133518090,长角之矛Ⅲ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130355,130,,133519050,圣光之戟图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130356,130,,133519070,圣光之戟Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130357,130,,133519080,圣光之戟Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130358,130,,133519090,圣光之戟Ⅲ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130359,130,,133520050,象牙长矛图纸,,1,2034008=70,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130360,130,,133520070,象牙长矛Ⅰ图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130361,130,,133520080,象牙长矛Ⅱ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130362,130,,133520090,象牙长矛Ⅲ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130363,130,,133521070,战栗长矛图纸,,1,2034010=90,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130364,130,,133521080,战栗长矛Ⅰ图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130365,130,,133521090,战栗长矛Ⅱ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130366,130,,133522080,死神之镰图纸,,1,2034011=120,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130367,130,,133522090,死神之镰Ⅰ图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130368,130,,133523090,皇家之矛图纸,,1,2034012=180,1,,0,,0,0,,,,,,,,,,,,,,,,,,11
130369,130,,123335100,火灵之剑Ⅲ图纸,,1,2034013=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
130370,130,,123336100,石中剑Ⅲ图纸,,1,2034013=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
130371,130,,123337100,魔刀 吞神Ⅱ图纸,,1,2034013=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
130372,130,,123338100,名刀不知火Ⅲ图纸,,1,2034013=400,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
130373,130,,123339100,红云长剑Ⅲ图纸,,1,2034013=400,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
130374,130,,133344100,永恒之枪Ⅱ图纸,,1,2034013=400,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
130375,130,,43345100,红十字杖Ⅳ图纸,,1,2034013=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
130376,130,,43346100,黛雅之杖Ⅳ图纸,,1,2034013=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
130377,130,,43347100,神圣权杖Ⅳ图纸,,1,2034013=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
130378,130,,43348100,诅咒魔杖Ⅳ图纸,,1,2034013=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
130379,130,,43352100,高等生存魔杖Ⅲ图纸,,1,2034013=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
130380,130,,43354100,痊愈光辉Ⅲ图纸,,1,2034013=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
130381,130,,43355100,克罗诺斯之杖Ⅲ图纸,,1,2034013=400,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
130382,130,,43357100,巫杖 魂咬Ⅱ图纸,,1,2034013=400,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
130383,130,,93359100,毒之花Ⅳ图纸,,1,2034013=400,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
130384,130,,93360100,暴虐拳刃Ⅲ图纸,,1,2034013=400,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
130385,130,,93361100,火灵拳刃Ⅲ图纸,,1,2034013=400,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
130386,130,,93362100,洛奇的指甲Ⅱ图纸,,1,2034013=400,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
130387,130,,23363100,巨毒短剑Ⅳ图纸,,1,2034013=270,1,,0,,0,0,,,,,,,,,,,,,,,,,,9
