ID,ReformSkill,ProfessionID,SkillID,ReformAttr,Weight,EquipText
277,108002,3000|3101|3102|3201|3202,300005,2=REFORM_SKILLPER_300005=200=1|2=REFORM_SKILLPER_310101=200=1|2=REFORM_SKILLPER_310201=200=1|2=REFORM_SKILLPER_320101=200=1|2=REFORM_SKILLPER_320201=200=1,1000,5002
278,108002,3000|3101|3102,300001,2=REFORM_SKILLPER_300001=200=1,1000,5001
279,108002,3000|3101|3102,300008,2=REFORM_SKILLPER_300008=200=1,1000,5001
280,108002,3000|3101|3102,300016,2=REFORM_SKILLPER_300016=200=1|2=REFORM_SKILLPER_300017=200=1,1000,5001
281,108002,3101|3102,310106,2=REFORM_SKILLPER_310106=200=1,1000,5001
282,108002,3101|3102,310109,2=REFORM_SKILLPER_310109=200=1|2=REFORM_SKILLPER_310110=200=1,1000,5001
283,108002,3101|3102,310114,2=REFORM_SKILLPER_310114=200=1|2=REFORM_SKILLPER_310116=200=1,1000,5001
284,108002,3201|3202,320106,2=REFORM_SKILLPER_320106=200=1,1000,5001
285,108002,3201|3202,320107,2=REFORM_SKILLPER_320107=200=1,1000,5001
286,108002,3201|3202,320108,2=REFORM_SKILLPER_320108=200=1,1000,5001
287,108002,3201|3202,320109,2=REFORM_SKILLPER_320109=200=1|2=REFORM_SKILLPER_320117=200=1|2=REFORM_SKILLPER_320118=200=1,1000,5001
288,108002,3201|3202,320105,2=REFORM_SKILLPER_320105=200=1|2=REFORM_SKILLPER_320116=200=1,1000,5001
289,108002,3202,320203,2=REFORM_SKILLPER_320203=200=1,1000,5001
290,108002,3202,320204,2=REFORM_SKILLPER_320204=200=1,1000,5001
291,108002,3202,320205,2=REFORM_SKILLPER_320205=200=1,1000,5001
292,108002,3202,320207,2=REFORM_SKILLPER_320207=200=1,1000,5001
293,108002,6000|6101|6102|6201|6202,600001,2=REFORM_SKILLPER_600001=200=1|2=REFORM_SKILLPER_610101=200=1|2=REFORM_SKILLPER_610201=200=1|2=REFORM_SKILLPER_620201=200=1|2=REFORM_SKILLPER_620101=200=1,1000,5002
294,108002,6000|6101|6102|6201|6202,600004,2=REFORM_SKILLPER_600004=200=1,1000,5001
295,108002,6000|6101|6102|6201|6202,600005,2=REFORM_SKILLPER_600005=200=1,1000,5001
296,108002,6101|6102,610122,2=REFORM_SKILLPER_610122=200=1,1000,5001
297,108002,6102,610205,2=REFORM_SKILLPER_610205=200=1,1000,5001
298,108002,6102,610206,2=REFORM_SKILLPER_610206=200=1,1000,5001
299,108002,6102,610208,2=REFORM_SKILLPER_610208=200=1|2=REFORM_SKILLPER_610209=200=1,1000,5001
300,108002,6102,610211,2=REFORM_SKILLPER_610211=200=1|2=REFORM_SKILLPER_610214=200=1,1000,5001
301,108002,6102,610212,2=REFORM_SKILLPER_610212=200=1|2=REFORM_SKILLPER_610215=200=1,1000,5001
302,108002,6102,610217,2=REFORM_SKILLPER_610217=200=1,1000,5001
303,109002,4000|4101|4102,400001,2=REFORM_SKILLPER_400001=200=1,1000,5001
304,109002,4000|4101|4102,400003,2=REFORM_SKILLPER_400003=200=1,1000,5001
305,109002,4000|4101|4102,400005,2=REFORM_SKILLPER_400005=200=1,1000,5001
306,109002,4101|4102,400015,2=REFORM_SKILLPER_400015=200=1|2=REFORM_SKILLPER_410115=200=1,1000,5001
307,109002,4101|4102,400016,2=REFORM_SKILLPER_400016=200=1|2=REFORM_SKILLPER_410116=200=1,1000,5001
308,109002,4101|4102,410104,2=REFORM_SKILLPER_410104=200=1,1000,5001
309,109002,4101|4102,410112,2=REFORM_SKILLPER_410112=200=1|2=REFORM_SKILLPER_410113=200=1,1000,5001
310,109002,4102,410204,2=REFORM_SKILLPER_410204=200=1,1000,5001
311,109002,4102,410208,2=REFORM_SKILLPER_410208=200=1|2=REFORM_SKILLPER_410213=200=1,1000,5001
312,109002,4102,410210,2=REFORM_SKILLPER_410210=200=1,1000,5001
313,109002,3000|3101|3102|3201|3202,300005,2=REFORM_SKILLPER_300005=200=1|2=REFORM_SKILLPER_310101=200=1|2=REFORM_SKILLPER_310201=200=1|2=REFORM_SKILLPER_320101=200=1|2=REFORM_SKILLPER_320201=200=1,1000,5002
314,109002,3000|3101|3102,300001,2=REFORM_SKILLPER_300001=200=1,1000,5001
315,109002,3000|3101|3102,300008,2=REFORM_SKILLPER_300008=200=1,1000,5001
316,109002,3000|3101|3102,300016,2=REFORM_SKILLPER_300016=200=1|2=REFORM_SKILLPER_300017=200=1,1000,5001
317,109002,3101|3102,310106,2=REFORM_SKILLPER_310106=200=1,1000,5001
318,109002,3101|3102,310109,2=REFORM_SKILLPER_310109=200=1|2=REFORM_SKILLPER_310110=200=1,1000,5001
319,109002,3101|3102,310114,2=REFORM_SKILLPER_310114=200=1|2=REFORM_SKILLPER_310116=200=1,1000,5001
320,109002,3102,310209,2=REFORM_SKILLPER_310209=200=1,1000,5001
321,110002,4000|4101|4102,400001,2=REFORM_SKILLPER_400001=200=1,1000,5001
322,110002,4000|4101|4102,400003,2=REFORM_SKILLPER_400003=200=1,1000,5001
323,110002,4000|4101|4102,400005,2=REFORM_SKILLPER_400005=200=1,1000,5001
324,110002,4101|4102,400015,2=REFORM_SKILLPER_400015=200=1|2=REFORM_SKILLPER_410115=200=1,1000,5001
325,110002,4101|4102,400016,2=REFORM_SKILLPER_400016=200=1|2=REFORM_SKILLPER_410116=200=1,1000,5001
326,110002,4101|4102,410104,2=REFORM_SKILLPER_410104=200=1,1000,5001
327,110002,4101|4102,410112,2=REFORM_SKILLPER_410112=200=1|2=REFORM_SKILLPER_410113=200=1,1000,5001
328,110002,4102,410204,2=REFORM_SKILLPER_410204=200=1,1000,5001
329,110002,4102,410208,2=REFORM_SKILLPER_410208=200=1|2=REFORM_SKILLPER_410213=200=1,1000,5001
330,110002,4102,410210,2=REFORM_SKILLPER_410210=200=1,1000,5001
331,110002,3000|3101|3102|3201|3202,300005,2=REFORM_SKILLPER_300005=200=1|2=REFORM_SKILLPER_310101=200=1|2=REFORM_SKILLPER_310201=200=1|2=REFORM_SKILLPER_320101=200=1|2=REFORM_SKILLPER_320201=200=1,1000,5002
332,110002,3000|3101|3102,300001,2=REFORM_SKILLPER_300001=200=1,1000,5001
333,110002,3000|3101|3102,300008,2=REFORM_SKILLPER_300008=200=1,1000,5001
334,110002,3000|3101|3102,300016,2=REFORM_SKILLPER_300016=200=1|2=REFORM_SKILLPER_300017=200=1,1000,5001
335,110002,3101|3102,310106,2=REFORM_SKILLPER_310106=200=1,1000,5001
336,110002,3101|3102,310109,2=REFORM_SKILLPER_310109=200=1|2=REFORM_SKILLPER_310110=200=1,1000,5001
337,110002,3101|3102,310114,2=REFORM_SKILLPER_310114=200=1|2=REFORM_SKILLPER_310116=200=1,1000,5001
338,110002,3102,310209,2=REFORM_SKILLPER_310209=200=1,1000,5001
339,111002,7000|7101|7102,700001,2=REFORM_SKILLPER_700001=200=1|2=REFORM_SKILLPER_700023=200=1|2=REFORM_SKILLPER_700024=200=1|2=REFORM_SKILLPER_700025=200=1|2=REFORM_SKILLPER_700026=200=1|2=REFORM_SKILLPER_710201=200=1|2=REFORM_SKILLPER_710101=200=1,1000,5002
340,111002,7000|7101|7102,700005,2=REFORM_SKILLPER_700005=200=1,1000,5001
341,111002,7101|7102,710112,2=REFORM_SKILLPER_710112=200=1|2=REFORM_SKILLPER_710113=200=1,1000,5001
342,111002,7101|7102,710114,2=REFORM_SKILLPER_710114=200=1|2=REFORM_SKILLPER_710115=200=1,1000,5001
343,111002,7101|7102,710118,2=REFORM_SKILLPER_710118=200=1|2=REFORM_SKILLPER_710119=200=1,1000,5001
344,111002,7101|7102,710125,2=REFORM_SKILLPER_710125=200=1|2=REFORM_SKILLPER_710102=200=1,1000,5001
345,111002,7101|7102,710128,2=REFORM_SKILLPER_710128=200=1,1000,5001
346,111002,7101|7102,710132,2=REFORM_SKILLPER_710132=200=1|2=REFORM_SKILLPER_710133=200=1|2=REFORM_SKILLPER_710134=200=1|2=REFORM_SKILLPER_710135=200=1,1000,5001
347,111002,7102,710203,2=REFORM_SKILLPER_710203=200=1,1000,5001
348,111002,7102,710212,2=REFORM_SKILLPER_710212=200=1|2=REFORM_SKILLPER_710216=200=1,1000,5001
349,112002,3000|3101|3102|3201|3202,300005,2=REFORM_SKILLPER_300005=200=1|2=REFORM_SKILLPER_310101=200=1|2=REFORM_SKILLPER_310201=200=1|2=REFORM_SKILLPER_320101=200=1|2=REFORM_SKILLPER_320201=200=1,1000,5002
350,112002,3201|3202,320106,2=REFORM_SKILLPER_320106=200=1,1000,5001
351,112002,3201|3202,320107,2=REFORM_SKILLPER_320107=200=1,1000,5001
352,112002,3201|3202,320108,2=REFORM_SKILLPER_320108=200=1,1000,5001
353,112002,3201|3202,320109,2=REFORM_SKILLPER_320109=200=1|2=REFORM_SKILLPER_320117=200=1|2=REFORM_SKILLPER_320118=200=1,1000,5001
354,112002,3201|3202,320105,2=REFORM_SKILLPER_320105=200=1|2=REFORM_SKILLPER_320116=200=1,1000,5001
355,112002,3202,320203,2=REFORM_SKILLPER_320203=200=1,1000,5001
356,112002,3202,320204,2=REFORM_SKILLPER_320204=200=1,1000,5001
357,112002,3202,320205,2=REFORM_SKILLPER_320205=200=1,1000,5001
358,112002,3202,320207,2=REFORM_SKILLPER_320207=200=1,1000,5001
359,116002,5000|5101|5102,500001,2=REFORM_SKILLPER_500001=200=1|2=REFORM_SKILLPER_510101=200=1|2=REFORM_SKILLPER_510201=200=1,1000,5002
360,116002,5000|5101|5102,500025,2=REFORM_SKILLPER_500025=200=1,1000,5001
361,116002,5101|5102,510102,2=REFORM_SKILLPER_510102=200=1,1000,5001
362,116002,5101|5102,510107,2=REFORM_SKILLPER_510107=200=1,1000,5001
363,116002,5101|5102,510112,2=REFORM_SKILLPER_510112=200=1,1000,5001
364,116002,5101|5102,510113,2=REFORM_SKILLPER_510113=200=1|2=REFORM_SKILLPER_510114=200=1,1000,5001
365,116002,5102,510204,2=REFORM_SKILLPER_510204=200=1,1000,5001
366,116002,5102,510205,2=REFORM_SKILLPER_510205=200=1,1000,5001
367,116002,5102,510209,2=REFORM_SKILLPER_510209=200=1,1000,5001
368,217002,2201|2202,220105,2=REFORM_SKILLPER_220105=200=1,1000,5001
369,217002,2201|2202,220106,2=REFORM_SKILLPER_220106=200=1,1000,5001
370,217002,2202,220206,2=REFORM_SKILLPER_220206=200=1,1000,5001
371,217002,2000|3000|4000|5000|6000|7000|2201|2202,,0=67=136=1,1000,
372,217002,2000|3000|4000|5000|6000|7000|2201|2202,,0=68=136=1,1000,
373,217002,2000|3000|4000|5000|6000|7000|2201|2202,,0=48=97=1,99999000,
374,217002,2000|3000|4000|5000|6000|7000|2201|2202,,0=14=2=1,1000,
375,217002,2000|3000|4000|5000|6000|7000|2201|2202,,0=16=2=1,1000,
376,217002,2000|3000|4000|5000|6000|7000|2201|2202,,0=20=2=1,0,
377,217002,2000|3000|4000|5000|6000|7000|2201|2202,,0=22=2=1,1000,
378,300002,2000|3000|4000|5000|6000|7000,,0=48=97=1,99999000,
379,300002,2000|3000|4000|5000|6000|7000,,0=67=58=1,1000,
380,300002,2000|3000|4000|5000|6000|7000,,0=68=58=1,1000,
381,300002,2000|3000|4000|5000|6000|7000,,0=14=2=1,1000,
382,300002,2000|3000|4000|5000|6000|7000,,0=16=2=1,0,
383,300002,2000|3000|4000|5000|6000|7000,,0=20=2=1,1000,
384,300002,2000|3000|4000|5000|6000|7000,,0=22=2=1,1000,
385,400002,2000|3000|4000|5000|6000|7000,,0=48=97=1,99999000,
386,400002,2000|3000|4000|5000|6000|7000,,0=57=5=1,1000,
387,400002,2000|3000|4000|5000|6000|7000,,0=44=136=1,1000,
388,400002,2000|3000|4000|5000|6000|7000,,0=46=58=1,1000,
389,400002,2000|3000|4000|5000|6000|7000,,0=14=2=1,0,
390,400002,2000|3000|4000|5000|6000|7000,,0=16=2=1,1000,
391,400002,2000|3000|4000|5000|6000|7000,,0=20=2=1,1000,
392,400002,2000|3000|4000|5000|6000|7000,,0=22=2=1,1000,
393,500002,2000|3000|4000|5000|6000|7000,,0=48=97=1,99999000,
394,500002,2000|3000|4000|5000|6000|7000,,0=75=234=1,1000,
395,500002,2000|3000|4000|5000|6000|7000,,0=44=58=1,1000,
396,500002,2000|3000|4000|5000|6000|7000,,0=46=136=1,1000,
397,500002,2000|3000|4000|5000|6000|7000,,0=14=2=1,1000,
398,500002,2000|3000|4000|5000|6000|7000,,0=16=2=1,1000,
399,500002,2000|3000|4000|5000|6000|7000,,0=20=2=1,1000,
400,500002,2000|3000|4000|5000|6000|7000,,0=22=2=1,0,
401,108001,6201|6202,620102,2=REFORM_SKILLPER_620102=200=1|2=REFORM_SKILLPER_620103=200=1,1000,5001
402,108001,6201|6202,620104,2=REFORM_SKILLPER_620104=200=1,1000,5001
403,108001,6202,620216,2=REFORM_SKILLPER_620216=200=1,1000,5001
404,108001,6201|6202,621001,2=REFORM_SKILLPER_621001=200=1|2=REFORM_SKILLPER_625001=200=1|2=REFORM_SKILLPER_625101=200=1|2=REFORM_SKILLPER_624001=200=1|2=REFORM_SKILLPER_624101=200=1|2=REFORM_SKILLPER_623001=200=1|2=REFORM_SKILLPER_623101=200=1|2=REFORM_SKILLPER_622007=200=1|2=REFORM_SKILLPER_622107=200=1|2=REFORM_SKILLPER_621101=200=1,1000,5003
405,108001,6201|6202,621002,2=REFORM_SKILLPER_621002=200=1|2=REFORM_SKILLPER_621102=200=1,1000,5001
406,108001,6201|6202,622001,2=REFORM_SKILLPER_622001=200=1|2=REFORM_SKILLPER_622101=200=1,1000,5001
407,108001,6201|6202,623004,2=REFORM_SKILLPER_623004=200=1|2=REFORM_SKILLPER_623104=200=1,1000,5001
408,108001,6201|6202,624002,2=REFORM_SKILLPER_624002=200=1|2=REFORM_SKILLPER_624102=200=1,1000,5001
409,108001,6201|6202,625002,2=REFORM_SKILLPER_625002=200=1|2=REFORM_SKILLPER_625102=200=1,1000,5001
410,108002,6201|6202,620102,2=REFORM_SKILLPER_620102=200=1|2=REFORM_SKILLPER_620103=200=1,1000,5001
411,108002,6201|6202,620104,2=REFORM_SKILLPER_620104=200=1,1000,5001
412,108002,6202,620216,2=REFORM_SKILLPER_620216=200=1,1000,5001
413,108002,6201|6202,621001,2=REFORM_SKILLPER_621001=200=1|2=REFORM_SKILLPER_625001=200=1|2=REFORM_SKILLPER_625101=200=1|2=REFORM_SKILLPER_624001=200=1|2=REFORM_SKILLPER_624101=200=1|2=REFORM_SKILLPER_623001=200=1|2=REFORM_SKILLPER_623101=200=1|2=REFORM_SKILLPER_622007=200=1|2=REFORM_SKILLPER_622107=200=1|2=REFORM_SKILLPER_621101=200=1,1000,5003
414,108002,6201|6202,621002,2=REFORM_SKILLPER_621002=200=1|2=REFORM_SKILLPER_621102=200=1,1000,5001
415,108002,6201|6202,622001,2=REFORM_SKILLPER_622001=200=1|2=REFORM_SKILLPER_622101=200=1,1000,5001
416,108002,6201|6202,623004,2=REFORM_SKILLPER_623004=200=1|2=REFORM_SKILLPER_623104=200=1,1000,5001
417,108002,6201|6202,624002,2=REFORM_SKILLPER_624002=200=1|2=REFORM_SKILLPER_624102=200=1,1000,5001
418,108002,6201|6202,625002,2=REFORM_SKILLPER_625002=200=1|2=REFORM_SKILLPER_625102=200=1,1000,5001
419,113001,7201|7202,720101,2=REFORM_SKILLPER_720101=200=1|2=REFORM_SKILLPER_720201=200=1,1000,5002
420,113001,7201|7202,720102,2=REFORM_SKILLPER_720102=200=1|2=REFORM_SKILLPER_720118=200=1,1000,5001
421,113001,7201|7202,720106,2=REFORM_SKILLPER_720106=200=1|2=REFORM_SKILLPER_720119=200=1,1000,5001
422,113001,7201|7202,720109,2=REFORM_SKILLPER_720109=200=1,1000,5001
423,113001,7202,720205,2=REFORM_SKILLPER_720205=200=1|2=REFORM_SKILLPER_721216=200=1,1000,5001
424,113001,7202,720212,2=REFORM_SKILLPER_720212=200=1,1000,5001
425,114001,7211|7212,721101,2=REFORM_SKILLPER_721101=200=1|2=REFORM_SKILLPER_721201=200=1,1000,5002
426,114001,7211|7212,721102,2=REFORM_SKILLPER_721102=200=1|2=REFORM_SKILLPER_721118=200=1,1000,5001
427,114001,7211|7212,721106,2=REFORM_SKILLPER_721106=200=1|2=REFORM_SKILLPER_721119=200=1,1000,5001
428,114001,7211|7212,721109,2=REFORM_SKILLPER_721109=200=1,1000,5001
429,114001,7212,721205,2=REFORM_SKILLPER_721205=200=1|2=REFORM_SKILLPER_721215=200=1,1000,5001
430,114001,7212,721212,2=REFORM_SKILLPER_721212=200=1,1000,5001
431,113002,7201|7202,720101,2=REFORM_SKILLPER_720101=200=1|2=REFORM_SKILLPER_720201=200=1,1000,5002
432,113002,7201|7202,720102,2=REFORM_SKILLPER_720102=200=1|2=REFORM_SKILLPER_720118=200=1,1000,5001
433,113002,7201|7202,720106,2=REFORM_SKILLPER_720106=200=1|2=REFORM_SKILLPER_720119=200=1,1000,5001
434,113002,7201|7202,720109,2=REFORM_SKILLPER_720109=200=1,1000,5001
435,113002,7202,720205,2=REFORM_SKILLPER_720205=200=1|2=REFORM_SKILLPER_721216=200=1,1000,5001
436,113002,7202,720212,2=REFORM_SKILLPER_720212=200=1,1000,5001
437,114002,7211|7212,721101,2=REFORM_SKILLPER_721101=200=1|2=REFORM_SKILLPER_721201=200=1,1000,5002
438,114002,7211|7212,721102,2=REFORM_SKILLPER_721102=200=1|2=REFORM_SKILLPER_721118=200=1,1000,5001
439,114002,7211|7212,721106,2=REFORM_SKILLPER_721106=200=1|2=REFORM_SKILLPER_721119=200=1,1000,5001
440,114002,7211|7212,721109,2=REFORM_SKILLPER_721109=200=1,1000,5001
441,114002,7212,721205,2=REFORM_SKILLPER_721205=200=1|2=REFORM_SKILLPER_721215=200=1,1000,5001
442,114002,7212,721212,2=REFORM_SKILLPER_721212=200=1,1000,5001
443,101004,5000|5101|5102,500001,2=REFORM_SKILLPER_500001=120=1|2=REFORM_SKILLPER_510101=120=1|2=REFORM_SKILLPER_510201=120=1,1000,5002
444,101004,5000|5101|5102,500025,2=REFORM_SKILLPER_500025=120=1,1000,5001
445,101004,5101|5102,510103,2=REFORM_SKILLPER_510103=120=1,1000,5001
446,101004,5101|5102,510112,2=REFORM_SKILLPER_510112=120=1,1000,5001
447,101004,5101|5102,510113,2=REFORM_SKILLPER_510113=120=1|2=REFORM_SKILLPER_510114=120=1,1000,5001
448,101004,5102,510204,2=REFORM_SKILLPER_510204=120=1,1000,5001
449,101004,5102,510205,2=REFORM_SKILLPER_510205=120=1,1000,5001
450,101004,5102,510209,2=REFORM_SKILLPER_510209=120=1,1000,5001
451,102004,2000|2101|2102|2201|2202,200001,2=REFORM_SKILLPER_200001=200=1|2=REFORM_SKILLPER_210101=200=1|2=REFORM_SKILLPER_210201=200=1|2=REFORM_SKILLPER_220101=200=1|2=REFORM_SKILLPER_220201=200=1,1000,5002
452,102004,2000|2101|2102|2201|2202,200004,2=REFORM_SKILLPER_200004=200=1,1000,5001
453,102004,2101|2102,200013,2=REFORM_SKILLPER_200013=200=1,1000,5001
454,102004,2101|2102,210113,2=REFORM_SKILLPER_210113=200=1,1000,5001
455,102004,2101|2102,210114,2=REFORM_SKILLPER_210114=200=1,1000,5001
456,102004,2101|2102,210115,2=REFORM_SKILLPER_210115=200=1,1000,5001
457,102004,2102,210209,2=REFORM_SKILLPER_210209=200=1,1000,5001
458,102004,2201|2202,220108,2=REFORM_SKILLPER_220108=200=1,1000,5001
459,102004,2201|2202,220109,2=REFORM_SKILLPER_220109=200=1,1000,5001
460,102004,2201|2202,220112,2=REFORM_SKILLPER_220112=200=1,1000,5001
461,102004,2202,220202,2=REFORM_SKILLPER_220202=200=1,1000,5001
462,103004,2000|2101|2102|2201|2202,200001,2=REFORM_SKILLPER_200001=200=1|2=REFORM_SKILLPER_210101=200=1|2=REFORM_SKILLPER_210201=200=1|2=REFORM_SKILLPER_220101=200=1|2=REFORM_SKILLPER_220201=200=1,1000,5002
463,103004,2000|2101|2102|2201|2202,200004,2=REFORM_SKILLPER_200004=200=1,1000,5001
464,103004,2101|2102,200013,2=REFORM_SKILLPER_200013=200=1,1000,5001
465,103004,2101|2102,210113,2=REFORM_SKILLPER_210113=200=1,1000,5001
466,103004,2101|2102,210114,2=REFORM_SKILLPER_210114=200=1,1000,5001
467,103004,2101|2102,210115,2=REFORM_SKILLPER_210115=200=1,1000,5001
468,103004,2102,210209,2=REFORM_SKILLPER_210209=200=1,1000,5001
469,103004,2201|2202,220108,2=REFORM_SKILLPER_220108=200=1,1000,5001
470,103004,2201|2202,220109,2=REFORM_SKILLPER_220109=200=1,1000,5001
471,103004,2201|2202,220112,2=REFORM_SKILLPER_220112=200=1,1000,5001
472,103004,2202,220202,2=REFORM_SKILLPER_220202=200=1,1000,5001
473,104004,2000|2101|2102|2201|2202,200001,2=REFORM_SKILLPER_200001=200=1|2=REFORM_SKILLPER_210101=200=1|2=REFORM_SKILLPER_210201=200=1|2=REFORM_SKILLPER_220101=200=1|2=REFORM_SKILLPER_220201=200=1,1000,5002
474,104004,2000|2101|2102|2201|2202,200004,2=REFORM_SKILLPER_200004=200=1,1000,5001
475,104004,2101|2102,200013,2=REFORM_SKILLPER_200013=200=1,1000,5001
476,104004,2101|2102,210104,2=REFORM_SKILLPER_210104=200=1,1000,5001
477,104004,2101|2102,210108,2=REFORM_SKILLPER_210108=200=1,1000,5001
478,104004,2101|2102,210114,2=REFORM_SKILLPER_210114=200=1,1000,5001
479,104004,2101|2102,210115,2=REFORM_SKILLPER_210115=200=1,1000,5001
480,104004,2102,210205,2=REFORM_SKILLPER_210205=200=1,1000,5001
481,104004,2102,210209,2=REFORM_SKILLPER_210209=200=1,1000,5001
482,104004,2201|2202,220108,2=REFORM_SKILLPER_220108=200=1,1000,5001
483,104004,2201|2202,220109,2=REFORM_SKILLPER_220109=200=1,1000,5001
484,104004,2201|2202,220112,2=REFORM_SKILLPER_220112=200=1,1000,5001
485,104004,2202,220202,2=REFORM_SKILLPER_220202=200=1,1000,5001
486,105004,2000|2101|2102|2201|2202,200001,2=REFORM_SKILLPER_200001=200=1|2=REFORM_SKILLPER_210101=200=1|2=REFORM_SKILLPER_210201=200=1|2=REFORM_SKILLPER_220101=200=1|2=REFORM_SKILLPER_220201=200=1,1000,5002
487,105004,2000|2101|2102|2201|2202,200004,2=REFORM_SKILLPER_200004=200=1,1000,5001
488,105004,2101|2102,200013,2=REFORM_SKILLPER_200013=200=1,1000,5001
489,105004,2101|2102,210104,2=REFORM_SKILLPER_210104=200=1,1000,5001
490,105004,2101|2102,210108,2=REFORM_SKILLPER_210108=200=1,1000,5001
491,105004,2101|2102,210114,2=REFORM_SKILLPER_210114=200=1,1000,5001
492,105004,2101|2102,210115,2=REFORM_SKILLPER_210115=200=1,1000,5001
493,105004,2102,210205,2=REFORM_SKILLPER_210205=200=1,1000,5001
494,105004,2102,210209,2=REFORM_SKILLPER_210209=200=1,1000,5001
495,105004,2201|2202,220108,2=REFORM_SKILLPER_220108=200=1,1000,5001
496,105004,2201|2202,220109,2=REFORM_SKILLPER_220109=200=1,1000,5001
497,105004,2201|2202,220112,2=REFORM_SKILLPER_220112=200=1,1000,5001
498,105004,2202,220202,2=REFORM_SKILLPER_220202=200=1,1000,5001
499,106004,6000|6101|6102,600001,2=REFORM_SKILLPER_600001=200=1|2=REFORM_SKILLPER_610101=200=1|2=REFORM_SKILLPER_610201=200=1,1000,5002
500,106004,6000|6101|6102,600004,2=REFORM_SKILLPER_600004=200=1,1000,5001
501,106004,6000|6101|6102,600005,2=REFORM_SKILLPER_600005=200=1,1000,5001
502,106004,6101|6102,610122,2=REFORM_SKILLPER_610122=200=1,1000,5001
503,106004,6102,610205,2=REFORM_SKILLPER_610205=200=1,1000,5001
504,106004,6102,610206,2=REFORM_SKILLPER_610206=200=1,1000,5001
505,106004,6102,610208,2=REFORM_SKILLPER_610208=200=1|2=REFORM_SKILLPER_610209=200=1,1000,5001
506,106004,6102,610211,2=REFORM_SKILLPER_610211=200=1|2=REFORM_SKILLPER_610214=200=1,1000,5001
507,106004,6102,610212,2=REFORM_SKILLPER_610212=200=1|2=REFORM_SKILLPER_610215=200=1,1000,5001
508,106004,6102,610217,2=REFORM_SKILLPER_610217=200=1,1000,5001
509,107004,6000|6101|6102,600001,2=REFORM_SKILLPER_600001=200=1|2=REFORM_SKILLPER_610101=200=1|2=REFORM_SKILLPER_610201=200=1,1000,5002
510,107004,6000|6101|6102,600004,2=REFORM_SKILLPER_600004=200=1,1000,5001
511,107004,6000|6101|6102,600005,2=REFORM_SKILLPER_600005=200=1,1000,5001
512,107004,6101|6102,610122,2=REFORM_SKILLPER_610122=200=1,1000,5001
513,107004,6102,610205,2=REFORM_SKILLPER_610205=200=1,1000,5001
514,107004,6102,610206,2=REFORM_SKILLPER_610206=200=1,1000,5001
515,107004,6102,610208,2=REFORM_SKILLPER_610208=200=1|2=REFORM_SKILLPER_610209=200=1,1000,5001
516,107004,6102,610211,2=REFORM_SKILLPER_610211=200=1|2=REFORM_SKILLPER_610214=200=1,1000,5001
517,107004,6102,610212,2=REFORM_SKILLPER_610212=200=1|2=REFORM_SKILLPER_610215=200=1,1000,5001
518,107004,6102,610217,2=REFORM_SKILLPER_610217=200=1,1000,5001
519,108004,3000|3101|3102|3201|3202,300005,2=REFORM_SKILLPER_300005=200=1|2=REFORM_SKILLPER_310101=200=1|2=REFORM_SKILLPER_310201=200=1|2=REFORM_SKILLPER_320101=200=1|2=REFORM_SKILLPER_320201=200=1,1000,5002
520,108004,3000|3101|3102,300001,2=REFORM_SKILLPER_300001=200=1,1000,5001
521,108004,3000|3101|3102,300008,2=REFORM_SKILLPER_300008=200=1,1000,5001
522,108004,3000|3101|3102,300016,2=REFORM_SKILLPER_300016=200=1|2=REFORM_SKILLPER_300017=200=1,1000,5001
523,108004,3101|3102,310106,2=REFORM_SKILLPER_310106=200=1,1000,5001
524,108004,3101|3102,310109,2=REFORM_SKILLPER_310109=200=1|2=REFORM_SKILLPER_310110=200=1,1000,5001
525,108004,3101|3102,310114,2=REFORM_SKILLPER_310114=200=1|2=REFORM_SKILLPER_310116=200=1,1000,5001
526,108004,3201|3202,320106,2=REFORM_SKILLPER_320106=200=1,1000,5001
527,108004,3201|3202,320107,2=REFORM_SKILLPER_320107=200=1,1000,5001
528,108004,3201|3202,320108,2=REFORM_SKILLPER_320108=200=1,1000,5001
529,108004,3201|3202,320109,2=REFORM_SKILLPER_320109=200=1|2=REFORM_SKILLPER_320117=200=1|2=REFORM_SKILLPER_320118=200=1,1000,5001
530,108004,3201|3202,320105,2=REFORM_SKILLPER_320105=200=1|2=REFORM_SKILLPER_320116=200=1,1000,5001
531,108004,3202,320203,2=REFORM_SKILLPER_320203=200=1,1000,5001
532,108004,3202,320204,2=REFORM_SKILLPER_320204=200=1,1000,5001
533,108004,3202,320205,2=REFORM_SKILLPER_320205=200=1,1000,5001
534,108004,3202,320207,2=REFORM_SKILLPER_320207=200=1,1000,5001
535,108004,6000|6101|6102|6201|6202,600001,2=REFORM_SKILLPER_600001=200=1|2=REFORM_SKILLPER_610101=200=1|2=REFORM_SKILLPER_610201=200=1|2=REFORM_SKILLPER_620201=200=1|2=REFORM_SKILLPER_620101=200=1,1000,5002
536,108004,6000|6101|6102|6201|6202,600004,2=REFORM_SKILLPER_600004=200=1,1000,5001
537,108004,6000|6101|6102|6201|6202,600005,2=REFORM_SKILLPER_600005=200=1,1000,5001
538,108004,6101|6102,610122,2=REFORM_SKILLPER_610122=200=1,1000,5001
539,108004,6102,610205,2=REFORM_SKILLPER_610205=200=1,1000,5001
540,108004,6102,610206,2=REFORM_SKILLPER_610206=200=1,1000,5001
