Id,Action,Key,Name,RefreshType,RefreshNum,Limit,Active,TellClient,ExtraLimitActivity,RefreshTypePara,LocalizationArea
440,29,4010033,噬人花卡片,7,0,20,1,1,,,
441,29,4010035,海神卡片,7,0,20,1,1,,,
442,29,4010055,毕帝特地龙,7,0,20,1,1,,,
443,29,4020008,蜗牛卡片,7,0,20,1,1,,,
444,29,4020013,僵尸卡片,7,0,20,1,1,,,
445,29,4020005,艾斯蜘蛛卡片,7,0,20,1,1,,,
446,29,4020006,狂暴木乃伊卡片,7,0,20,1,1,,,
447,29,4020001,盗虫卵卡片,7,0,20,1,1,,,
448,29,4020009,蚁卵卡片,7,0,20,1,1,,,
449,29,4020012,兽人战士卡片,7,0,20,1,1,,,
450,29,4020011,大脚熊卡片,7,0,20,1,1,,,
451,29,4020007,安毕斯卡片,7,0,20,1,1,,,
452,29,4020014,毕帝特飞龙,7,0,20,1,1,,,
453,29,4030001,波利卡片,7,0,20,1,1,,,
454,29,4030002,虫蛹卡片,7,0,20,1,1,,,
455,29,4030018,小鸡卡片,7,0,20,1,1,,,
456,29,4030005,蛋壳小鸡卡片,7,0,20,1,1,,,
457,29,4030003,摇滚蝗虫卡片,7,0,20,1,1,,,
458,29,4030010,罗达蛙卡片,7,0,20,1,1,,,
459,29,4030004,盗虫卡片,7,0,20,1,1,,,
460,29,4030008,沙漠幼狼卡片,7,0,20,1,1,,,
461,29,4030014,卡那多斯卡片,7,0,20,1,1,,,
462,29,4030009,野猪卡片,7,0,20,1,1,,,
463,29,4030017,绿苍蝇卡片,7,0,20,1,1,,,
464,29,4030011,大嘴鸟卡片,7,0,20,1,1,,,
465,29,4040005,秃鹰卡片,7,0,20,1,1,,,
466,29,4040001,蓝疯兔卡片,7,0,20,1,1,,,
467,29,4040007,白幽灵卡片,7,0,20,1,1,,,
468,29,4040006,巧克猴卡片,7,0,20,1,1,,,
469,29,4040018,兽人腐尸卡片,7,0,20,1,1,,,
470,29,4040019,麦斯特卡片,7,0,20,1,1,,,
471,29,4040012,乌贼卡片,7,0,20,1,1,,,
472,29,4040002,猎蝇卡片,7,0,20,1,1,,,
473,29,4040011,蚯蚓卡片,7,0,20,1,1,,,
474,29,4040020,南瓜先生卡片,7,0,20,1,1,,,
475,29,4040013,蛇女伊丝卡片,7,0,20,1,1,,,
476,29,4050001,苍蝇卡片,7,0,20,1,1,,,
477,29,4050005,腐尸卡片,7,0,20,1,1,,,
478,29,4050006,玛勒盗虫卡片,7,0,20,1,1,,,
479,29,4050007,转转蛋卡片,7,0,20,1,1,,,
480,29,4050004,黑狐卡片,7,0,20,1,1,,,
481,29,4050003,人鱼士兵卡片,7,0,20,1,1,,,
482,29,4050002,木乃伊犬卡片,7,0,20,1,1,,,
483,29,4050008,鬼女卡片,7,0,20,1,1,,,
484,29,4060007,森灵卡片,7,0,20,1,1,,,
485,29,4060004,魔菇卡片,7,0,20,1,1,,,
486,29,4060001,克瑞米卡片,7,0,20,1,1,,,
487,29,4060003,白鼠卡片,7,0,20,1,1,,,
488,29,4060002,溜溜猴卡片,7,0,20,1,1,,,
489,29,4060006,波波利卡片,7,0,20,1,1,,,
490,29,4060012,毒魔菇卡片,7,0,20,1,1,,,
491,29,4060011,狸猫卡片,7,0,20,1,1,,,
492,29,4060008,邪骸海盗卡片,7,0,20,1,1,,,
493,29,4060013,摩卡卡片,7,0,20,1,1,,,
494,29,4060015,螳螂卡片,7,0,20,1,1,,,
495,29,4060017,邪恶箱卡片,7,0,20,1,1,,,
496,29,4060018,杰洛米卡片,7,0,20,1,1,,,
497,29,4060014,黑蚁卡片,7,0,20,1,1,,,
498,29,4060009,气泡虫卡片,7,0,20,1,1,,,
499,29,4060010,人鱼卡片,7,0,20,1,1,,,
500,29,4060020,妖道卡片,7,0,20,1,1,,,
501,29,4060022,鬼火卡片,7,0,20,1,1,,,
502,29,4070001,树精卡片,7,0,20,1,1,,,
503,29,4070011,长老树精卡片,7,0,20,1,1,,,
504,29,4070003,土拨鼠卡片,7,0,20,1,1,,,
505,29,4070010,绿腐尸卡片,7,0,20,1,1,,,
506,29,4070004,松鼠卡片,7,0,20,1,1,,,
507,30,1170033,小恶魔帽图纸,7,0,20,1,1,,,
508,30,4010002,疯兔卡片,7,0,20,1,1,,,
509,30,4010001,绿棉虫卡片,7,0,20,1,1,,,
510,30,4010003,小野猪卡片,7,0,20,1,1,,,
511,30,4010008,土波利卡片,7,0,20,1,1,,,
512,30,4010005,吸血蝙蝠卡片,7,0,20,1,1,,,
513,30,4010042,邪骸战士卡片,7,0,20,1,1,,,
514,30,4010043,浮勒盗虫卡片,7,0,20,1,1,,,
515,30,4010019,白蚁卡片,7,0,20,1,1,,,
516,30,4010012,青蛇卡片,7,0,20,1,1,,,
517,30,4010044,漂浮虫卡片,7,0,20,1,1,,,
518,30,4010014,水母卡片,7,0,20,1,1,,,
519,30,4010009,狼卡片,7,0,20,1,1,,,
520,30,4010036,魔锅蛋卡片,7,0,20,1,1,,,
521,30,4010034,蜂兵卡片,7,0,20,1,1,,,
522,30,4010050,巨象甲虫卡片,7,0,20,1,1,,,
523,30,4010048,兹诺克卡片,7,0,20,1,1,,,
524,30,4010049,重金属蝗虫卡片,7,0,20,1,1,,,
525,30,4010051,巨石怪卡片,7,0,20,1,1,,,
526,30,4010039,诺可伊卡片,7,0,20,1,1,,,
527,30,4010006,大嘴鸟蛋卡片,7,0,20,1,1,,,
528,30,4010004,曼陀罗魔花卡片,7,0,20,1,1,,,
529,30,4010007,蝎子卡片,7,0,20,1,1,,,
530,30,4010015,哥布灵卡片,7,0,20,1,1,,,
531,30,4010013,螃蟹卡片,7,0,20,1,1,,,
532,30,4010045,兽人女战士卡片,7,0,20,1,1,,,
533,30,4010038,红蝙蝠卡片,7,0,20,1,1,,,
534,30,4010047,邪骸兽人卡片,7,0,20,1,1,,,
535,30,4010033,噬人花卡片,7,0,20,1,1,,,
536,30,4010035,海神卡片,7,0,20,1,1,,,
537,30,4010055,毕帝特地龙,7,0,20,1,1,,,
538,30,4020008,蜗牛卡片,7,0,20,1,1,,,
539,30,4020013,僵尸卡片,7,0,20,1,1,,,
540,30,4020005,艾斯蜘蛛卡片,7,0,20,1,1,,,
541,30,4020006,狂暴木乃伊卡片,7,0,20,1,1,,,
542,30,4020001,盗虫卵卡片,7,0,20,1,1,,,
543,30,4020009,蚁卵卡片,7,0,20,1,1,,,
544,30,4020012,兽人战士卡片,7,0,20,1,1,,,
545,30,4020011,大脚熊卡片,7,0,20,1,1,,,
546,30,4020007,安毕斯卡片,7,0,20,1,1,,,
547,30,4020014,毕帝特飞龙,7,0,20,1,1,,,
548,30,4030001,波利卡片,7,0,20,1,1,,,
549,30,4030002,虫蛹卡片,7,0,20,1,1,,,
550,30,4030018,小鸡卡片,7,0,20,1,1,,,
551,30,4030005,蛋壳小鸡卡片,7,0,20,1,1,,,
552,30,4030003,摇滚蝗虫卡片,7,0,20,1,1,,,
553,30,4030010,罗达蛙卡片,7,0,20,1,1,,,
554,30,4030004,盗虫卡片,7,0,20,1,1,,,
555,30,4030008,沙漠幼狼卡片,7,0,20,1,1,,,
556,30,4030014,卡那多斯卡片,7,0,20,1,1,,,
557,30,4030009,野猪卡片,7,0,20,1,1,,,
558,30,4030017,绿苍蝇卡片,7,0,20,1,1,,,
559,30,4030011,大嘴鸟卡片,7,0,20,1,1,,,
560,30,4040005,秃鹰卡片,7,0,20,1,1,,,
561,30,4040001,蓝疯兔卡片,7,0,20,1,1,,,
562,30,4040007,白幽灵卡片,7,0,20,1,1,,,
563,30,4040006,巧克猴卡片,7,0,20,1,1,,,
564,30,4040018,兽人腐尸卡片,7,0,20,1,1,,,
565,30,4040019,麦斯特卡片,7,0,20,1,1,,,
566,30,4040012,乌贼卡片,7,0,20,1,1,,,
567,30,4040002,猎蝇卡片,7,0,20,1,1,,,
568,30,4040011,蚯蚓卡片,7,0,20,1,1,,,
569,30,4040020,南瓜先生卡片,7,0,20,1,1,,,
570,30,4040013,蛇女伊丝卡片,7,0,20,1,1,,,
571,30,4050001,苍蝇卡片,7,0,20,1,1,,,
572,30,4050005,腐尸卡片,7,0,20,1,1,,,
573,30,4050006,玛勒盗虫卡片,7,0,20,1,1,,,
574,30,4050007,转转蛋卡片,7,0,20,1,1,,,
575,30,4050004,黑狐卡片,7,0,20,1,1,,,
576,30,4050003,人鱼士兵卡片,7,0,20,1,1,,,
577,30,4050002,木乃伊犬卡片,7,0,20,1,1,,,
578,30,4050008,鬼女卡片,7,0,20,1,1,,,
579,30,4060007,森灵卡片,7,0,20,1,1,,,
580,30,4060004,魔菇卡片,7,0,20,1,1,,,
581,30,4060001,克瑞米卡片,7,0,20,1,1,,,
582,30,4060003,白鼠卡片,7,0,20,1,1,,,
583,30,4060002,溜溜猴卡片,7,0,20,1,1,,,
584,30,4060006,波波利卡片,7,0,20,1,1,,,
585,30,4060012,毒魔菇卡片,7,0,20,1,1,,,
586,30,4060011,狸猫卡片,7,0,20,1,1,,,
587,30,4060008,邪骸海盗卡片,7,0,20,1,1,,,
588,30,4060013,摩卡卡片,7,0,20,1,1,,,
589,30,4060015,螳螂卡片,7,0,20,1,1,,,
590,30,4060017,邪恶箱卡片,7,0,20,1,1,,,
591,30,4060018,杰洛米卡片,7,0,20,1,1,,,
592,30,4060014,黑蚁卡片,7,0,20,1,1,,,
593,30,4060009,气泡虫卡片,7,0,20,1,1,,,
594,30,4060010,人鱼卡片,7,0,20,1,1,,,
595,30,4060020,妖道卡片,7,0,20,1,1,,,
596,30,4060022,鬼火卡片,7,0,20,1,1,,,
597,30,4070001,树精卡片,7,0,20,1,1,,,
598,30,4070011,长老树精卡片,7,0,20,1,1,,,
599,30,4070003,土拨鼠卡片,7,0,20,1,1,,,
600,30,4070010,绿腐尸卡片,7,0,20,1,1,,,
601,30,4070004,松鼠卡片,7,0,20,1,1,,,
602,40,100001,月卡免费礼包,6,0,1,1,1,,,
603,40,100002,月卡特权礼包1,5,0,1,1,1,,,
604,40,100003,月卡特权礼包2,4,0,3,1,1,,,
605,40,100004,月卡特权礼包3,6,0,5,1,1,,,
606,42,0,奇遇任务每日触发次数,2,0,3,1,1,,,
607,41,1,主题副本每日挑战次数上限,2,0,2,1,1,,,
608,41,2,主题副本每周挑战次数上限,4,0,8,1,1,,,
609,1,3020011,中级解封卷轴,1,0,999,1,1,,,
610,2,3020011,中级解封卷轴,1,0,999,1,1,,,
611,30,4010059,爆钻伞蜥卡片,7,0,20,1,1,,,
612,30,4020015,邪骸食人鱼卡片,7,0,20,1,1,,,
613,30,4020016,梅纳海葵卡片,7,0,20,1,1,,,
614,30,4040022,傀儡娃娃卡片,7,0,20,1,1,,,
615,30,4040023,伞蜥卡片,7,0,20,1,1,,,
616,30,4050012,狂暴野猫卡片,7,0,20,1,1,,,
617,30,4060024,灰森灵卡片,7,0,20,1,1,,,
618,30,4060026,恶灵卡片,7,0,20,1,1,,,
619,30,4060027,风魔巫师卡片,7,0,20,1,1,,,
620,30,4070014,蓝鼠卡片,7,0,20,1,1,,,
621,29,4010059,爆钻伞蜥卡片,7,0,20,1,1,,,
622,29,4020015,邪骸食人鱼卡片,7,0,20,1,1,,,
623,29,4020016,梅纳海葵卡片,7,0,20,1,1,,,
624,29,4040022,傀儡娃娃卡片,7,0,20,1,1,,,
625,29,4040023,伞蜥卡片,7,0,20,1,1,,,
626,29,4050012,狂暴野猫卡片,7,0,20,1,1,,,
627,29,4060024,灰森灵卡片,7,0,20,1,1,,,
628,29,4060026,恶灵卡片,7,0,20,1,1,,,
629,29,4060027,风魔巫师卡片,7,0,20,1,1,,,
630,29,4070014,蓝鼠卡片,7,0,20,1,1,,,
631,1,4010059,爆钻伞蜥卡片,1,0,20,1,1,,,
632,1,4020015,邪骸食人鱼卡片,1,0,20,1,1,,,
633,1,4020016,梅纳海葵卡片,1,0,20,1,1,,,
634,1,4040022,傀儡娃娃卡片,1,0,20,1,1,,,
635,1,4040023,伞蜥卡片,1,0,20,1,1,,,
636,1,4050012,狂暴野猫卡片,1,0,20,1,1,,,
637,1,4060024,灰森灵卡片,1,0,20,1,1,,,
638,1,4060026,恶灵卡片,1,0,20,1,1,,,
639,1,4060027,风魔巫师卡片,1,0,20,1,1,,,
640,1,4070014,蓝鼠卡片,1,0,20,1,1,,,
641,2,4010059,爆钻伞蜥卡片,1,0,20,1,1,,,
642,2,4020015,邪骸食人鱼卡片,1,0,20,1,1,,,
643,2,4020016,梅纳海葵卡片,1,0,20,1,1,,,
644,2,4040022,傀儡娃娃卡片,1,0,20,1,1,,,
645,2,4040023,伞蜥卡片,1,0,20,1,1,,,
646,2,4050012,狂暴野猫卡片,1,0,20,1,1,,,
647,2,4060024,灰森灵卡片,1,0,20,1,1,,,
648,2,4060026,恶灵卡片,1,0,20,1,1,,,
649,2,4060027,风魔巫师卡片,1,0,20,1,1,,,
650,2,4070014,蓝鼠卡片,1,0,20,1,1,,,
651,43,430,卡普拉咨询提问次数,1,0,5,1,1,,,
652,44,3026005,声望箱子,2,0,10,1,1,,,
653,44,3026006,声望箱子,2,0,50,1,1,,,
654,2,3024032,初级润滑剂,1,0,50,1,1,,,
655,1,3024032,初级润滑剂,1,0,50,1,1,,,
656,3,112001,勇气商店zeny袋子,4,0,20,1,1,,,
657,3,112002,勇气商店神之金属原石,4,0,50,1,1,,,
658,3,112003,勇气商店铝原石,4,0,50,1,1,,,
659,3,112004,勇气商店浓缩神之金属,4,0,2,1,1,,,
660,3,112005,勇气商店浓缩铝,4,0,2,1,1,,,
661,3,112006,勇气商店天地树果实,4,0,5,1,1,,,
662,3,112007,勇气商店勇士之帽图纸,4,0,1,1,1,,,
663,3,112008,勇气商店铁钉口罩图纸,4,0,1,1,1,,,
664,3,112010,勇气商店猫耳贝雷帽图纸,4,0,1,1,1,,,
665,3,1130000,公会贩卖机铜币大宝箱,4,0,2,1,1,,,
666,3,1130001,公会贩卖机铜币袋子,4,0,50,1,1,,,
667,3,1130002,公会贩卖机神之金属原石,4,0,50,1,1,,,
668,3,1130003,公会贩卖机铝原石,4,0,50,1,1,,,
669,3,1130004,公会贩卖机浓缩神之金属,4,0,2,1,1,,,
670,3,1130005,公会贩卖机浓缩铝,4,0,2,1,1,,,
671,3,1130006,公会贩卖机莫拉硬币,4,0,30,1,1,,,
672,3,1250001,舞会商店神之金属原石,4,0,10,1,1,,,
673,3,1250002,舞会商店铝原石,4,0,10,1,1,,,
674,3,119000,助战铜币大宝箱,4,0,4,1,1,,,
675,3,119001,铜币袋子,4,0,30,1,1,,,
676,3,119002,神之金属原石,4,0,50,1,1,,,
677,3,119003,铝原石,4,0,50,1,1,,,
678,3,119004,魔力晶石袋子,4,0,1,1,1,,,
679,3,119005,莫拉硬币,4,0,20,1,1,,,
680,3,119006,浓缩神之金属,4,0,2,1,1,,,
681,3,119007,浓缩铝,4,0,2,1,1,,,
682,3,122001,果子商店铜币袋子,4,0,10,1,1,,,
683,3,122002,果子商店铜币大宝箱,4,0,2,1,1,,,
684,1,1200011,粉纱发圈图纸,1,0,20,1,1,,,
685,1,1170004,回忆帽图纸,1,0,20,1,1,,,
686,1,1170011,绅士帽图纸,1,0,20,1,1,,,
687,1,1170009,霹雳雷云图纸,1,0,20,1,1,,,
688,1,1200013,天使之吻图纸,1,0,20,1,1,,,
689,1,1200021,自娱自乐箱子I图纸,1,0,20,1,1,,,
690,1,1200015,狐狸假面图纸,1,0,20,1,1,,,
691,1,1200037,草叶图纸,1,0,20,1,1,,,
692,2,1200011,粉纱发圈图纸,1,0,20,1,1,,,
693,2,1170004,回忆帽图纸,1,0,20,1,1,,,
694,2,1170011,绅士帽图纸,1,0,20,1,1,,,
695,2,1170009,霹雳雷云图纸,1,0,20,1,1,,,
696,2,1200013,天使之吻图纸,1,0,20,1,1,,,
697,2,1200021,自娱自乐箱子I图纸,1,0,20,1,1,,,
698,2,1200015,狐狸假面图纸,1,0,20,1,1,,,
699,2,1200037,草叶图纸,1,0,20,1,1,,,
700,29,1200011,粉纱发圈图纸,7,0,20,1,1,,,
701,29,1170004,回忆帽图纸,7,0,20,1,1,,,
702,29,1170011,绅士帽图纸,7,0,20,1,1,,,
703,29,1170009,霹雳雷云图纸,7,0,20,1,1,,,
704,29,1200013,天使之吻图纸,7,0,20,1,1,,,
705,29,1200021,自娱自乐箱子I图纸,7,0,20,1,1,,,
706,29,1200015,狐狸假面图纸,7,0,20,1,1,,,
707,29,1200037,草叶图纸,7,0,20,1,1,,,
708,30,1200011,粉纱发圈图纸,7,0,20,1,1,,,
709,30,1170004,回忆帽图纸,7,0,20,1,1,,,
710,30,1170011,绅士帽图纸,7,0,20,1,1,,,
711,30,1170009,霹雳雷云图纸,7,0,20,1,1,,,
712,30,1200013,天使之吻图纸,7,0,20,1,1,,,
713,30,1200021,自娱自乐箱子I图纸,7,0,20,1,1,,,
714,30,1200015,狐狸假面图纸,7,0,20,1,1,,,
715,30,1200037,草叶图纸,7,0,20,1,1,,,
716,8,1070017,头箍,1,0,-1,1,1,,,
717,8,1080001,剑士头盔,1,0,-1,1,1,,,
718,8,1070159,红蝶丝带,1,0,-1,1,1,,,
719,8,1070161,派对帽,1,0,-1,1,1,,,
720,8,1070160,铃铛发带,1,0,-1,1,1,,,
721,8,1070062,牛仔帽,1,0,-1,1,1,,,
722,8,1070011,粉纱发圈,1,0,-1,1,1,,,
723,8,1070032,回忆帽,1,0,-1,1,1,,,
724,8,1070041,绅士帽,1,0,-1,1,1,,,
725,8,1070054,兽角头饰,1,0,-1,1,1,,,
726,8,1070052,天使之吻,1,0,-1,1,1,,,
727,8,1070147,灵魂光环,1,0,-1,1,1,,,
728,8,1090003,草叶,1,0,-1,1,1,,,
729,8,1070158,耳罩,1,0,-1,1,1,,,
730,8,1070163,圣诞帽,1,0,-1,1,1,,,
731,8,1070057,蛇饰发箍,1,0,-1,1,1,,,
732,8,1070167,黑猫耳朵,1,0,-1,1,1,,,
733,8,1070165,跳跃的小鸡,1,0,-1,1,1,,,
734,8,1070166,鱼头帽子,1,0,-1,1,1,,,
735,39,8000460,大世界彩蛋简单奖励,2,0,10,1,1,,,
736,39,8000470,大世界彩蛋宝箱奖励,2,0,3,1,1,,,
737,3,101029,铁,2,0,40,1,1,,,
738,3,101073,生命体低级药剂,2,0,30,1,1,,,
739,3,101074,生命体中级药剂,2,0,20,1,1,,,
740,3,101075,生命体高级药剂,2,0,10,1,1,,,
741,3,101076,魔力修复石,2,0,250,1,1,,,
742,3,1130012,α-能量体,4,0,10,1,1,,,
743,3,1130013,幸运齿轮扭蛋,4,0,1,1,1,,,
744,3,1130014,高级钛钢碎片,4,0,1,1,1,,,
745,3,1130015,zeny袋子,4,0,20,1,1,,,
746,3,1130016,铜币大宝箱,4,0,5,1,1,,,
747,3,1130017,神之金属,4,0,30,1,1,,,
748,3,1130018,铝,4,0,30,1,1,,,
749,3,1130019,灵露,4,0,20,1,1,,,
750,3,1130020,α-能量体,4,0,20,1,1,,,
751,3,1130021,野生猕猴桃,4,0,10,1,1,,,
752,3,1130022,波利果,4,0,1,1,1,,,
753,3,1130023,血迹树枝,4,0,1,1,1,,,
754,3,1130024,幸运打宝糖,4,0,1,1,1,,,
755,3,1130025,战斗加速糖,4,0,1,1,1,,,
756,3,1130026,初级解封卷轴,4,0,3,1,1,,,
757,3,1130027,1星料理自选包,4,0,20,1,1,,,
758,3,1130028,1星药剂自选包,4,0,20,1,1,,,
759,3,1130029,复活之证,4,0,10,1,1,,,
760,3,142045,卡拉特小丑卡片,0,0,999,1,1,,,
761,3,142046,飞行魔书卡片,0,0,999,1,1,,,
762,3,142047,瑞比欧卡片,0,0,999,1,1,,,
763,3,142048,腐尸战俘卡片,0,0,999,1,1,,,
764,3,142049,邪恶使者卡片,0,0,999,1,1,,,
765,3,142050,蝙蝠弓箭手卡片,0,0,999,1,1,,,
766,3,142051,虎蜥人卡片,0,0,999,1,1,,,
767,3,142052,卡利斯格卡片,0,0,999,1,1,,,
768,3,142053,幽灵弓箭手卡片,0,0,999,1,1,,,
769,3,142054,魔灵娃娃卡片,0,0,999,1,1,,,
770,3,142055,甜饼人卡片,0,0,999,1,1,,,
771,3,142056,大古钟卡片,0,0,999,1,1,,,
772,3,142057,猪笼草卡片,0,0,999,1,1,,,
773,3,142058,邪恶向日葵卡片,0,0,999,1,1,,,
774,3,142059,狂暴蜂兵卡片,0,0,999,1,1,,,
775,3,143018,镜妖卡片,0,0,999,1,1,,,
776,3,143019,贤者虫卡片,0,0,999,1,1,,,
777,3,143020,邪骸浪人卡片,0,0,999,1,1,,,
778,3,143021,邪骸战俘卡片,0,0,999,1,1,,,
779,3,143022,阿修罗狂战士卡片,0,0,999,1,1,,,
780,3,143023,卷甲虫卡片,0,0,999,1,1,,,
781,3,143024,史汀卡片,0,0,999,1,1,,,
782,3,143025,狂暴米诺斯卡片,0,0,999,1,1,,,
783,3,143026,冰波利卡片,0,0,999,1,1,,,
784,3,143027,朽魔卡片,0,0,999,1,1,,,
785,3,143028,裘卡卡片,0,0,999,1,1,,,
786,3,143029,邪灵魔导士卡片,0,0,999,1,1,,,
787,3,143030,时间守护者卡片,0,0,999,1,1,,,
788,3,143031,受到诅咒的箱子卡片,0,0,999,1,1,,,
789,8,1070244,冰暴头饰,1,0,-1,1,1,,,
790,8,1080082,冰暴面具,1,0,-1,1,1,,,
791,8,1070243,怀表发饰,1,0,-1,1,1,,,
792,8,1080053,猫头鹰望远镜,1,0,-1,1,1,,,
793,8,1070242,玩具国王皇冠,1,0,-1,1,1,,,
794,8,1070240,沙漏头饰,1,0,-1,1,1,,,
795,8,1070241,圣职者之冠,1,0,-1,1,1,,,
796,3,126072,曼陀罗帽子,4,0,1,1,1,,,
797,3,126073,魔女的帽子,4,0,1,1,1,,,
798,3,126074,熊猫帽,4,0,1,1,1,,,
799,56,10052,新春补给箱Ⅰ,1,0,1,1,1,,,
800,56,10053,新春补给箱Ⅱ,1,0,1,1,1,,,
801,56,10054,新型强化礼盒,1,0,1,1,1,,,
802,56,10055,附魔强化礼盒,3,0,2,1,1,,,
803,56,10056,综合强化礼盒Ⅰ,3,0,1,1,1,,,
804,56,10057,综合强化礼盒Ⅱ,3,0,1,1,1,,,
805,56,10058,综合强化礼盒Ⅲ,3,0,1,1,1,,,
806,57,10059,春日加强礼盒Ⅰ,3,0,1,1,1,,,
807,57,10060,春日加强礼盒Ⅱ,3,0,1,1,1,,,
808,56,10061,新春卡片礼盒Ⅰ,0,0,1,1,1,,,
809,56,10062,新春卡片礼盒Ⅱ,0,0,1,1,1,,,
810,56,10063,新春卡片礼盒Ⅲ,0,0,1,1,1,,,
811,57,10052,新春补给箱Ⅰ,3,0,3,1,1,,,
812,57,10053,新春补给箱Ⅱ,3,0,3,1,1,,,
813,57,10054,新型强化礼盒,3,0,3,1,1,,,
814,56,10059,春日加强礼盒Ⅰ,0,0,2,1,1,,,
815,56,10060,春日加强礼盒Ⅱ,0,0,2,1,1,,,
816,8,1080076,哥布灵首领假面,1,0,-1,1,1,,,
817,46,400062,二月登录礼盒,0,0,1,1,1,,,
818,46,400063,春节登录礼盒,0,0,1,1,1,,,
819,46,400064,战斗加强礼盒,0,0,1,1,1,,,
820,46,400065,装备强化礼盒,0,0,2,1,1,,,
821,46,400066,改造强化礼盒,0,0,1,1,1,,,
822,46,400067,装备制作礼盒,0,0,1,1,1,,,
823,46,400068,齿轮成长礼盒,0,0,2,1,1,,,
824,46,400069,附魔强化礼盒,0,0,1,1,1,,,
825,46,400070,附魔强化礼盒,0,0,1,1,1,,,
826,46,400071,附魔强化礼盒,0,0,1,1,1,,,
827,52,2091610,巴风特惊喜礼盒,0,0,3,1,1,,,
828,52,2091611,巴风特珍稀礼盒,0,0,3,1,1,,,
829,52,2091612,巴风特荣耀礼盒,0,0,1,1,1,,,
830,52,2091705,巴风特惊喜礼盒2,0,0,3,1,1,,,
831,52,2091706,巴风特珍稀礼盒2,0,0,3,1,1,,,
832,52,2091707,巴风特荣耀礼盒2,0,0,1,1,1,,,
833,52,2091613,珍贵的驱兽爆竹,0,0,1,1,1,,,
834,3,151001,暖心年糕汤,2,0,30,1,1,,,
835,3,151002,元气五谷饭,2,0,30,1,1,,,
836,3,151003,多吃不胖烤肉,2,0,30,1,1,,,
837,3,151004,美味海鲜煎饼,2,0,30,1,1,,,
838,3,151005,甜蜜韩果,2,0,30,1,1,,,
839,3,151006,幸运甜米露,2,0,30,1,1,,,
840,47,8600140,春节饭票礼盒,2,0,4,1,1,,,
841,3,152001,梦游套装礼盒,0,0,1,1,1,,,
842,3,152002,梦游帽子,0,0,1,1,1,,,
843,3,152003,梦游眼罩,0,0,1,1,1,,,
844,3,152004,西瓜勺子,0,0,1,1,1,,,
845,3,152005,爪印勺子,0,0,1,1,1,,,
846,3,152006,高级钛钢碎片,0,0,12,1,1,,,
847,3,152007,武器高级受祝福的矿石,0,0,50,1,1,,,
848,3,152008,防具高级受祝福的矿石,0,0,50,1,1,,,
849,3,152009,配饰高级受祝福的矿石,0,0,50,1,1,,,
850,3,152010,稀有锢魔石,0,0,15,1,1,,,
851,3,152011,高级锢魔石,0,0,40,1,1,,,
852,3,152012,超级齿轮扭蛋,0,0,40,1,1,,,
853,3,152013,高级精炼自选礼盒,0,0,50,1,1,,,
854,3,152014,珍品道具自选礼盒,0,0,10,1,1,,,
855,3,152015,精炼附魔养成礼盒,0,0,20,1,1,,,
856,3,152016,往期扭蛋自选礼包,0,0,50,1,1,,,
857,3,152017,春节小礼盒,0,0,999,1,1,,,
858,3,119022,女武神垂青,4,0,10,1,1,,,
859,3,150001,神话头饰2,0,0,1,1,1,,,
860,3,150002,神话脸饰2,0,0,1,1,1,,,
861,3,150003,神话嘴饰2,0,0,1,1,1,,,
862,3,150004,神话背饰2,0,0,1,1,1,,,
863,3,150005,神话头饰2,0,0,1,1,1,,,
864,3,150006,神话脸饰2,0,0,1,1,1,,,
865,3,150007,神话嘴饰2,0,0,1,1,1,,,
866,3,150008,神话背饰2,0,0,1,1,1,,,
867,3,150009,神话时装2,0,0,1,1,1,,,
868,3,150010,神话时装2,0,0,1,1,1,,,
869,3,150011,神话头饰测试1,0,0,1,1,1,,,
870,3,150012,神话脸饰测试1,0,0,1,1,1,,,
871,3,150013,神话嘴饰测试1,0,0,1,1,1,,,
872,3,150014,神话背饰测试1,0,0,1,1,1,,,
873,3,150015,神话头饰测试1,0,0,1,1,1,,,
874,3,150016,神话脸饰测试1,0,0,1,1,1,,,
875,3,150017,神话嘴饰测试1,0,0,1,1,1,,,
876,3,150018,神话背饰测试1,0,0,1,1,1,,,
877,3,150019,神话时装测试1,0,0,1,1,1,,,
878,3,150020,神话时装测试1,0,0,1,1,1,,,
879,3,150021,时空漫游者头饰（男）,0,0,1,1,1,,,
880,3,150022,时空漫游者脸饰（男）,0,0,1,1,1,,,
881,3,150023,时空漫游者嘴饰（男）,0,0,1,1,1,,,
882,3,150024,时空漫游者背饰（男）,0,0,1,1,1,,,
883,3,150025,时空漫游者头饰（女）,0,0,1,1,1,,,
884,3,150026,时空漫游者脸饰（女）,0,0,1,1,1,,,
885,3,150027,时空漫游者嘴饰（女）,0,0,1,1,1,,,
886,3,150028,时空漫游者背饰（女）,0,0,1,1,1,,,
887,3,150029,时空漫游者时装（男）,0,0,1,1,1,,,
888,3,150030,时空漫游者时装（女）,0,0,1,1,1,,,
889,56,10064,初春补给箱,1,0,1,1,1,,,
890,56,10065,初春限定强化礼Ⅰ,1,0,1,1,1,,,
891,56,10066,初春限定强化礼Ⅱ,1,0,1,1,1,,,
892,56,10067,初春限定强化礼Ⅲ,1,0,1,1,1,,,
893,56,10068,初春附魔强化礼Ⅰ,3,0,2,1,1,,,
