ItemID,ItemName,ItemAtlas,ItemIcon,TypeTab,Subclass,SortID,LevelLimit,ItemQuality,IsRare,Star,ItemDescription,ItemDesType,SexLimit,Profession,Overlap,PromptFx,CanStorehouse,CanCart,CanQuick,RecycleValue,GuildUpsetPrice,ShowRecycleButton,QuickUse,AccessPrompt,CanUse,Weight,MerchantAddition,TimeType,CountTime,ParentID,IsFAQImport,TimeLimitRecycleValue,LocalizationArea,TaskItemAbandon
1500000,强者印记,Icon_ItemConsumables02,UI_icon_item_canpodejiyishuijing.png,2,204,971500000,0=-1,1,,,时空模拟战中收集到的奇妙印记，除了证明自身实力之外不知有何作用。听说有商人出高价大量收取。,,2,0=0,9999,0,1,1,0,101=750,,1,0,,1,0,1,,,,1,,,
1500001,勇者徽章,Icon_ItemConsumables04,UI_icon_item_yongzhehuizhang.png,2,204,971500000,0=-1,4,,,天下第一勇者大会的奖励，游戏中最高荣耀的象征。只有勇气和实力并存的强者才有资格获得。,,2,0=0,9999,0,1,1,0,,,0,0,,1,0,1,,,,1,,,
1500002,勇者之助力,Icon_ItemConsumables02,UI_icon_item_canpodejiyishuijing.png,2,204,971500000,0=-1,2,,,天下第一勇者大会志愿者领取的福利券。,,2,0=0,9999,0,1,1,0,101=500,,1,0,,1,0,1,,,,1,,,
1500010,A型药剂礼包,Icon_ItemConsumables02,UI_icon_item_dingjiliaoli1.png,2,211,971500010,0=-1,1,,,装有一些时空模拟战补给品的礼包，包含五瓶生命药剂R及一份随机功能药剂、功能卷轴或愈合药剂。,,2,0=0,99,0,1,1,0,,,0,0,,1,10,1,,,,1,,,
1500011,B型药剂礼包,Icon_ItemConsumables02,UI_icon_item_dingjiliaoli1.png,2,211,971500011,0=-1,2,,,装有一些时空模拟战补给品的礼包，包含三份随机功能药剂、功能卷轴或愈合药剂。,,2,0=0,99,0,1,1,0,,,0,0,,1,10,1,,,,1,,,
1500101,生命药剂R,Icon_ItemConsumables01,UI_icon_item_yaoshuigreen.png,2,203,541500101,0=-1,2,,,【回复药剂】瞬间恢复30%当前血量，回复药剂共享冷却时间30秒。\n<color=$$Yellow$$>限时空模拟战使用。</color>,,2,0=0,999,0,1,1,1,101=1000,,0,0,,1,1,1,,,,1,,,
1500102,治愈药剂R,Icon_ItemConsumables01,UI_icon_item_HuanXiangDeLingYao.png,2,203,541500102,0=-1,3,,,瞬间恢复100%最大HP和MP，冷却时间300秒。\n<color=$$Yellow$$>限时空模拟战使用。</color>,,2,0=0,999,0,1,1,1,101=20000,,0,0,,1,1,1,,,,1,,,
1500103,愈合药剂R,Icon_ItemConsumables02,UI_icon_item_tongseyaoji1.png,2,203,541500103,0=-1,2,,,【回复药剂】瞬间恢复10%当前血量，后续10秒内每秒恢复5%血量，回复药剂共享冷却时间30秒。\n<color=$$Yellow$$>限时空模拟战使用。</color>,,2,0=0,999,0,1,1,1,101=2000,,0,0,,1,1,1,,,,1,,,
1500104,爆发药剂R,Icon_ItemConsumables01,UI_icon_item_ChongFengHaoJiao.png,2,203,541500104,0=-1,2,,,【功能药剂】使自己物理和魔法伤害提高20%，持续10秒，功能药剂共享冷却时间60秒。\n<color=$$Yellow$$>限时空模拟战使用。</color>,,2,0=0,999,0,1,1,1,101=4000,,0,0,,1,1,1,,,,1,,,
1500105,急速药剂R,Icon_ItemConsumables01,UI_icon_item_baisenengliangye.png,2,203,541500105,0=-1,2,,,【功能药剂】使自己的攻速提高20%，可变吟唱降低20%，持续10秒，功能药剂共享冷却时间60秒。\n<color=$$Yellow$$>限时空模拟战使用。</color>,,2,0=0,999,0,1,1,1,101=4000,,0,0,,1,1,1,,,,1,,,
1500106,迅猛药剂R,Icon_ItemConsumables01,UI_icon_item_huangsenengliangye.png,2,203,541500106,0=-1,2,,,【功能药剂】使自己移动速度增加20%，持续10秒，功能药剂共享冷却时间60秒。\n<color=$$Yellow$$>限时空模拟战使用。</color>,,2,0=0,999,0,1,1,1,101=4000,,0,0,,1,1,1,,,,1,,,
1500107,速度激发卷轴R,Icon_ItemConsumables01,UI_icon_item_SuDuJiFaJuanZhou.png,2,203,541500107,0=-1,2,,,【功能卷轴】使周围10码内所有友方成员移动速度增加20%，持续10秒，功能卷轴共享冷却时间60秒。\n<color=$$Yellow$$>限时空模拟战使用。</color>,,2,0=0,999,0,1,1,1,101=4000,,0,0,,1,1,1,,,,1,,,
1500108,速度抑制卷轴R,Icon_ItemConsumables01,UI_icon_item_FengZhiBuJuanZhou.png,2,203,541500108,0=-1,2,,,【功能卷轴】使周围10码内所有敌方成员移动速度降低50%，持续5秒，功能卷轴共享冷却时间60秒。\n<color=$$Yellow$$>限时空模拟战使用。</color>,,2,0=0,999,0,1,1,1,101=4000,,0,0,,1,1,1,,,,1,,,
1500109,无尽生命合剂R,Icon_ItemConsumables01,UI_icon_item_ShengMingZhiYuan.png,2,203,541500109,0=-1,2,,,【功能药剂】获取自己最大生命值20%的护盾，持续10秒，持续时间内造成伤害降低20%，功能药剂共享冷却时间60秒。\n<color=$$Yellow$$>限时空模拟战使用。</color>,,2,0=0,999,0,1,1,1,101=4000,,0,0,,1,1,1,,,,1,,,
1500110,净化药剂R,Icon_ItemConsumables01,UI_icon_item_ZuoQiZhiZhenRanLiao.png,2,203,541500110,0=-1,2,,,可解除中毒，沉默，黑暗，诅咒等异常状态的药剂，冷却时间10秒。\n<color=$$Yellow$$>限时空模拟战使用。</color>,,2,0=0,999,0,1,1,1,101=4000,,0,0,,1,1,1,,,,1,,,
1500111,备用药剂1,Icon_ItemConsumables02,UI_icon_item_ZhongHeJi.png,2,203,541500111,0=-1,2,,,备用药剂1,,2,0=0,999,0,1,1,1,,,0,0,,1,1,1,,,,1,,,
1500112,备用药剂2,Icon_ItemConsumables02,UI_icon_item_ZhongHeJi.png,2,203,541500112,0=-1,2,,,备用药剂2,,2,0=0,999,0,1,1,1,,,0,0,,1,1,1,,,,1,,,
1501000,模拟战头饰3选1,Icon_ItemConsumables01,UI_icon_item_libao001.png,2,211,971500011,0=-1,4,,,打开此礼包可以选择获得一个头饰。,,2,0=0,999,0,1,1,1,,,0,0,,1,1,1,,,,1,,,
2010001,红色药水,Icon_ItemConsumables01,UI_icon_item_yaoshuired.png,2,203,960010001,0=-1,0,,,将红色的药草捣碎制成的体力恢复剂，可恢复少量生命值,,2,0=0,999,0,1,1,1,101=50,,0,0,,1,1,1,,,,1,,,
2010002,赤色药水,Icon_ItemConsumables01,UI_icon_item_yaoshuichise.png,2,203,960010002,35=-1,0,,,将红色的药草与黄色的药草捣碎制成的体力恢复剂，可恢复中量生命值,,2,0=0,999,0,1,1,1,101=100,,0,0,,1,1,1,,,,1,,,
2010003,白色药水,Icon_ItemConsumables01,UI_icon_item_yaoshuiwhite.png,2,203,960010003,50=-1,0,,,将白色的药草捣碎制成的体力恢复剂，可恢复大量生命值,,2,0=0,999,0,1,1,1,101=200,,0,0,,1,1,1,,,,1,,,
2010004,速效白色药水,Icon_ItemConsumables01,UI_icon_item_baisenengliangye.png,2,203,960010004,50=-1,0,,,将5份白色药水合成的体力恢复剂，可恢复特大量生命值,,2,0=0,999,0,1,1,1,101=400,,0,0,,1,1,1,,,,1,,,
2010005,蓝色药水,Icon_ItemConsumables01,UI_icon_item_yaoshuiblue.png,2,203,960010005,0=-1,0,,,将蓝色的药草捣碎制成的精神恢复剂，可恢复少量魔法值,,2,0=0,999,0,1,1,1,101=250,,0,0,,1,1,1,,,,1,,,
2010006,反红药水（废弃）,Icon_ItemConsumables01,UI_icon_item_yaoshuired.png,2,203,960010006,0=-1,0,,,扣100生命值,,2,0=0,999,0,1,1,1,101=500,,0,0,,1,1,1,,,,,,,
2010007,反蓝药水（废弃）,Icon_ItemConsumables01,UI_icon_item_yaoshuiblue.png,2,203,960010007,0=-1,0,,,扣100魔法值,,2,0=0,999,0,1,1,1,101=500,,0,0,,1,1,1,,,,,,,
2010008,天地树果实,Icon_ItemConsumables01,UI_icon_item_tiandishuguoshi.png,2,204,961010008,0=-1,2,,,创造世界的天地树果实，有着幻想般的新鲜口味，对于身体有着意想不到的效果\n<color=$$Yellow$$>作用：瞬间恢复所有生命值和魔法值</color>,,2,0=0,999,0,1,1,1,101=12000,,0,0,,1,5,1,,,,1,,,
2010009,集中药水,Icon_ItemConsumables02,UI_icon_item_yongbingyongjizhongyaoshui.png,2,203,960010009,0=-1,0,,,内含提高专注力成分的药水，服用后可提升攻击速度，全职业皆可使用\n<color=$$Yellow$$>作用：攻击速度+10%持续600秒</color>,,2,0=0,999,0,1,1,1,101=2500,,0,0,,1,1,1,,,,1,,,
2010010,蜂胶（废弃）,Icon_ItemConsumables01,UI_icon_item_fengjiao.png,3,304,950010010,0=-1,0,,,从蜂蜜收集来的物品，此物品蜂后专门食用的食品，对身体健康有相当帮助\n<color=$$Yellow$$>兑换头饰和其他用途的顶级材料</color>,,2,0=0,999,0,1,1,0,,,0,0,,1,1,1,,,,,,,
2010011,天地树芽（废弃）,Icon_ItemMaterial04,UI_icon_item_shijieshuya.png,3,304,950010011,0=-1,0,,,形成这个世界根源的天地树果实之芽，透露着微微香气且甘甜美味\n<color=$$Yellow$$>兑换头饰和其他用途的顶级材料</color>,,2,0=0,999,0,1,1,0,,,0,0,,1,1,1,,,,,,,
2010012,马牌,Icon_ItemMaterial01,UI_icon_item_mapai.png,2,204,930010012,0=-1,0,,,以铜铸造之圆形牌子。据说古代在某个东方国家，御史凭此物惩治贪官污吏\n<color=$$Yellow$$>使用后增加移动速度持续一定时间</color>,,2,0=0,999,0,1,1,1,101=480,,0,0,,1,1,1,,,,1,,,
2010013,守护者变身药剂（废弃）,Icon_ItemConsumables01,UI_icon_item_yaoshuired.png,2,204,930010013,0=-1,0,,,携带猎鹰道具,,2,0=0,999,0,1,1,1,101=500,,0,0,,1,1,1,,,,,,,
2010014,万能药,Icon_ItemConsumables01,UI_icon_item_wannengyao.png,2,205,960010014,0=-1,0,,,几乎可以恢复所有陷入异常状态的神秘药水\n<color=$$Yellow$$>效果：可解除中毒，沉默，黑暗，诅咒等异常状态</color>,,2,0=0,99,0,1,1,1,101=100,,0,0,,1,10,1,,,,1,,,
2010015,高级蓝色药水,Icon_ItemConsumables02,UI_icon_item_yongbingyonghuilanyaoshui.png,2,203,960010015,35=-1,0,,,将大量蓝色的药草捣碎制成的精神恢复剂，可恢复中量魔法值,,2,0=0,999,0,1,1,1,101=250,,0,0,,1,1,1,,,,1,,,
2010016,轻盈集中药水,Icon_ItemConsumables02,UI_icon_item_yongbingyongjizhongyaoshui.png,2,203,960010016,0=-1,0,,,内含提高专注力成分的药水，服用后可提升攻击速度，全职业皆可使用\n<color=$$Yellow$$>作用：攻击速度+5%持续600秒</color>,,2,0=0,999,0,1,1,1,101=1500,,0,0,,1,1,1,,,,1,,,
2010017,女神之泪,Icon_ItemMaterial02,UI_icon_item_nvshendeyanlei.png,2,203,960010017,0=-1,2,,,女神之泉的水分结晶，里面含有的能量物质，可以恢复大量的精力\n<color=$$Yellow$$>作用：瞬间恢复5%+大量的HP和5%+大量的MP</color>,,2,0=0,999,0,1,1,1,,,0,0,,1,1,1,,,,1,,,
2010018,上线纪念牛排,Icon_ItemConsumables04,UI_icon_item_jinianniupai_zy.png,2,203,960010001,0=-1,0,,,美味的牛排，食用后可恢复少量生命值,,2,0=0,999,0,1,1,1,101=1,,0,0,,1,0,0,,,,1,,,
2010019,上线纪念布丁,Icon_ItemConsumables04,UI_icon_item_jinianbuding_zy.png,2,203,960010005,0=-1,0,,,美味的布丁，食用后可恢复少量魔法值,,2,0=0,999,0,1,1,1,101=1,,0,0,,1,0,0,,,,1,,,
2010020,爱如初见牛排,Icon_ItemConsumables04,UI_icon_item_jinianniupai_zy.png,2,203,960010001,0=-1,0,,,美味的牛排，食用后可恢复大量生命值,,2,0=0,999,0,1,1,1,101=1,,0,0,,1,0,0,,,,1,,,
2010021,爱如初见布丁,Icon_ItemConsumables04,UI_icon_item_jinianbuding_zy.png,2,203,960010005,0=-1,0,,,美味的布丁，食用后可恢复少量魔法值,,2,0=0,999,0,1,1,1,101=1,,0,0,,1,0,0,,,,1,,,
2010022,豪华版爱如初见牛排,Icon_ItemConsumables04,UI_icon_item_jinianniupai_more.png,2,203,960010001,0=-1,0,,,精心制作的牛排，食用后可恢复特大量生命值,,2,0=0,999,0,1,1,1,101=1,,0,0,,1,0,0,,,,1,,,
2010023,豪华版爱如初见布丁,Icon_ItemConsumables04,UI_icon_item_jinianbuding_more.png,2,203,960010005,0=-1,0,,,精心制作的布丁，食用后可恢复中量魔法值,,2,0=0,999,0,1,1,1,101=1,,0,0,,1,0,0,,,,1,,,
2020001,红色魔力矿石,Icon_ItemMaterial02,UI_icon_item_hongsemolikuangshi.png,2,201,670020001,0=-1,0,,,具有神奇的魔力，某些技能释放的必须物品,,2,0=0,999,0,1,1,0,101=400,,0,0,,1,1,0,,,,1,,,
2020002,蓝色魔力矿石,Icon_ItemMaterial02,UI_icon_item_lansemolikuangshi.png,2,201,670020002,0=-1,0,,,具有神奇的魔力，某些技能释放的必须物品,,2,0=0,999,0,1,1,0,101=400,,0,0,,1,1,0,,,,1,,,
2020003,黄色魔力矿石,Icon_ItemMaterial03,UI_icon_item_huangsemolikuangshi.png,3,305,520020003,0=-1,0,,,带着魔法力量的矿石，使用魔法时可以代替施法者抵消魔法的反作用力\n<color=$$Yellow$$>可贩卖给道具商人换取铜币</color>,,2,0=0,999,0,1,1,0,101=480,,0,0,,1,1,1,,,,1,,,
2020004,圣水,Icon_ItemMaterial02,UI_icon_item_shengshui.png,2,201,670020004,0=-1,0,,,具有神奇的魔力，某些技能释放的必须物品,,2,0=0,999,0,1,1,0,101=100,,0,0,,1,1,0,,,,1,,,
2020005,毒药瓶,Icon_ItemConsumables01,UI_icon_item_duyaoping.png,2,201,670020005,0=-1,0,,,由刺客工会专业调剂，某些技能释放的必须物品,,2,0=0,999,0,1,1,0,101=250,,0,0,,1,1,0,,,,1,,,
2021001,箭矢,Icon_ItemMaterial04,UI_icon_Jianshi.png,2,206,680021001,0=-1,0,,,"在任何地方都可以取得,是种一般常见的箭矢\n<color=$$Yellow$$>使用弓箭装载箭矢时，物理攻击+5</color>",,2,0=0,9999,0,1,1,0,101=1,,0,0,,1,0,1,,,,1,,,
2021002,钢铁箭矢,Icon_ItemMaterial04,UI_icon_Gangtiejianshi.png,2,206,680021002,0=-1,0,,,钢铁制成的箭矢。拥有相当高的攻击力量\n<color=$$Yellow$$>使用弓箭装载钢铁箭矢时，物理攻击+60</color>,,2,0=0,9999,0,1,1,0,101=1,,0,0,,1,0,1,,,,1,,,
2021003,火箭矢,Icon_ItemMaterial04,UI_icon_Huojianshi.png,2,206,680021003,0=-1,0,,,前端可以燃火的箭矢\n<color=$$Yellow$$>使用弓箭装载火箭矢时，攻击属性变为火属性，物理攻击+5</color>,,2,0=0,9999,0,1,1,0,101=1,,0,0,,1,0,1,,,,1,,,
2021004,水灵箭矢,Icon_ItemMaterial04,UI_icon_shuilingjianshi.png,2,206,680021004,0=-1,0,,,以水晶制作而成的箭矢。拥有水的力量\n<color=$$Yellow$$>使用弓箭装载水灵箭矢时，攻击属性变为水属性，物理攻击+5</color>,,2,0=0,9999,0,1,1,0,101=1,,0,0,,1,0,1,,,,1,,,
2021005,银箭矢,Icon_ItemMaterial04,UI_icon_Yinjianshi.png,2,206,680021005,0=-1,0,,,内含神圣力量的银质箭矢\n<color=$$Yellow$$>使用弓箭装载银箭矢时，攻击属性变为圣属性，物理攻击+5</color>,,2,0=0,9999,0,1,1,0,101=1,,0,0,,1,0,1,,,,1,,,
2021006,风灵箭矢,Icon_ItemMaterial04,UI_icon_fenglingjianshi.png,2,206,680021006,0=-1,0,,,簇拥疾风之力的魔法箭矢。拥有风的力量\n<color=$$Yellow$$>使用弓箭装载风灵箭矢时，攻击属性变为风属性，物理攻击+5</color>,,2,0=0,9999,0,1,1,0,101=1,,0,0,,1,0,1,,,,1,,,
2021007,地灵箭矢,Icon_ItemMaterial04,UI_icon_dilingjianshi.png,2,206,680021007,0=-1,0,,,以坚硬的岩石所制作而成的箭矢。拥有大地的力量\n<color=$$Yellow$$>使用弓箭装载地灵箭矢时，攻击属性变为地属性，物理攻击+5</color>,,2,0=0,9999,0,1,1,0,101=1,,0,0,,1,0,1,,,,1,,,
2022001,陷阱道具,Icon_ItemMaterial02,UI_icon_item_shezhixianjingdaoju.png,2,201,670022001,0=-1,0,,,释放陷阱类技能的必须道具,,2,0=0,999,0,1,1,0,101=30,,0,0,,1,1,0,,,,1,,,
2023001,素质轮回石,Icon_ItemConsumables01,UI_icon_item_lunhuizhishi.png,2,204,931023001,0=-1,1,,,有传闻找到了解这个碎片的人可以初始化自己的属性\n<color=$$Yellow$$>作用:重置所有素质点</color>,,2,0=0,999,0,1,1,0,101=10000,,0,0,,1,1,1,,,,1,,,
2023002,技能重置棒,Icon_ItemConsumables01,UI_icon_item_jinengchongzhibang.png,2,204,931023002,0=-1,1,,,按下按钮的话会出现蓝色光芒的棒子，看到线光光芒的人好像会忘记记忆的一部份\n<color=$$Yellow$$>作用:重置所有JOB点</color>,,2,0=0,999,0,1,1,0,101=10000,,0,0,,1,1,1,,,,1,,,
2023003,职业经验心得,Icon_ItemConsumables01,UI_icon_item_jingyanshujob.png,2,204,933023003,0=-1,3,,,使用后获得大量JOB经验值,,2,2000=0|3000=0|4000=0|5000=0|6000=0|7000=0,99,0,1,1,0,,,0,0,,1,1,0,,,,1,,,
2023004,角色经验心得,Icon_ItemConsumables01,UI_icon_item_jingyanshubase.png,2,204,933023004,0=-1,3,,,使用后获得大量BASE经验值,,2,0=0,99,0,1,1,0,,,0,0,,1,1,0,,,,1,,,
2023101,元素卷轴,Icon_ItemMaterial07,UI_icon_item_xianzhepaperbai01.png,3,301,553020010,0=-1,2,,,可以用来合成贤者职业卷轴,,2,0=0,999,0,1,1,0,,,0,0,,1,1,0,,,,1,,,
2023102,风之元素卷轴,Icon_ItemMaterial07,UI_icon_item_xianzhepaperfeng.png,2,204,933031012,0=-1,3,,,当使用此物品时，会短暂赋予使用者武器上有【风】的属性300秒。,,2,0=0,999,0,1,1,1,101=100,,0,0,,1,1,1,,,,,,,
2023103,地之元素卷轴,Icon_ItemMaterial07,UI_icon_item_xianzhepaperdi.png,2,204,933031012,0=-1,3,,,当使用此物品时，会短暂赋予使用者武器上有【地】的属性300秒。,,2,0=0,999,0,1,1,1,101=100,,0,0,,1,1,1,,,,,,,
2023104,火之元素卷轴,Icon_ItemMaterial07,UI_icon_item_xianzhepaperhuo.png,2,204,933031012,0=-1,3,,,当使用此物品时，会短暂赋予使用者武器上有【火】的属性300秒。,,2,0=0,999,0,1,1,1,101=100,,0,0,,1,1,1,,,,,,,
2023105,水之元素卷轴,Icon_ItemMaterial07,UI_icon_item_xianzhepapershui.png,2,204,933031012,0=-1,3,,,当使用此物品时，会短暂赋予使用者武器上有【水】的属性300秒。,,2,0=0,999,0,1,1,1,101=100,,0,0,,1,1,1,,,,,,,
2024001,一阶手推车,Icon_ItemMaterial04,UI_icon_item_shoutuiche01.png,1,107,732024001,0=-1,2,,,一阶手推车,,2,0=0,1,0,1,1,0,,,0,0,,1,10,1,,,,1,,,
2024002,二阶手推车,Icon_ItemMaterial04,UI_icon_item_shoutuiche02.png,1,107,733024002,0=-1,3,,,二阶手推车,,2,0=0,1,0,1,1,0,,,0,0,,1,10,1,,,,,,,
2024003,三阶手推车,Icon_ItemMaterial04,UI_icon_item_shoutuiche03.png,1,107,734024003,0=-1,4,,,三阶手推车,,2,0=0,1,0,1,1,0,,,0,0,,1,10,1,,,,,,,
2025001,火烟瓶,Icon_ItemConsumables02,UI_icon_item_huoyanping.png,3,301,735024004,0=-1,0,,,释放技能“火烟瓶投掷、强酸火烟瓶投掷”,,2,0=0,999,0,1,1,0,101=10,,0,0,,1,1,1,,,,1,,,
2025002,盐酸瓶,Icon_ItemConsumables02,UI_icon_item_qiangsuanping.png,3,301,736024005,0=-1,0,,,释放技能“强酸瓶、强酸火烟瓶投掷”,,2,0=0,999,0,1,1,0,101=10,,0,0,,1,1,1,,,,1,,,
2025003,噬人植物瓶,Icon_ItemConsumables02,UI_icon_item_shengmingyaojiping.png,3,301,737024006,0=-1,0,,,释放技能“生物调拨”,,2,0=0,999,0,1,1,0,101=10,,0,0,,1,1,1,,,,1,,,
2025004,刺锤瓶,Icon_ItemConsumables01,UI_icon_item_MoLiZhiYuan.png,3,301,738024007,0=-1,0,,,充满尖刺的化学药瓶,,2,0=0,999,0,1,1,0,101=10,,0,0,,1,1,1,,,,1,,,
2025005,护贝药,Icon_ItemConsumables01,UI_icon_item_wannengyao.png,3,301,739024008,0=-1,0,,,释放技能”化学武器保护、化学防具保护、所有化学保护“,,2,0=0,999,0,1,1,0,101=10,,0,0,,1,1,1,,,,1,,,
2025006,艾普理欧,Icon_ItemConsumables02,UI_icon_item_jiyishuijing.png,3,301,740024009,0=-1,0,,,释放技能“生命体召唤、复活生命体”,,2,0=0,999,0,1,1,0,101=10,,0,0,,1,1,1,,,,1,,,
2025007,速效修复药剂,Icon_ItemConsumables02,UI_icon_item_xianxiyaojiping.png,2,301,741024010,0=-1,0,,,修复角色身上所有被破坏的部位，冷却时间30秒,,2,0=0,999,0,1,1,1,101=100,,0,0,,1,1,1,,,,1,,,
2025008,强效修复药剂,Icon_ItemConsumables02,UI_icon_item_xianxiyaojiping.png,2,301,742024011,0=-1,1,,,修复角色身上所有被破坏的部位，冷却时间180秒,,2,0=0,999,0,1,1,1,101=200,,0,0,,1,1,1,,,,1,,,
2025009,魔力修复石,Icon_ItemMaterial01,UI_icon_item_qianghuajinshu2.png,0,301,742024011,0=-1,0,,,可以制作装备修复药剂的原材料。,,2,0=0,999,0,1,1,0,101=20,,0,0,,1,1,1,,,,1,,,
2031001,放大镜,Icon_ItemConsumables01,UI_icon_item_fangdajing.png,3,301,550031001,0=-1,0,,,放大镜，可以更详细地观察并鉴定事物\n<color=$$Yellow$$>作用：鉴定装备</color>,,2,0=0,999,0,1,1,0,101=25,,0,0,,1,1,0,,,,1,,,
2031002,蝴蝶翅膀,Icon_ItemConsumables01,UI_icon_item_hudiechibang.png,2,204,930031002,0=-1,0,,,将蝴蝶的翅膀剪下可以用来制作具有魔法力量的物品，可在地图上移动至储存的位置上,,2,0=0,999,0,1,1,1,101=100,,0,0,,1,1,1,,,,1,,,
2031003,苍蝇翅膀,Icon_ItemConsumables01,UI_icon_item_cangyingchibang.png,2,204,930031003,0=-1,0,,,将苍蝇的翅膀剪下可以用来制作具有魔法力量的物品，可在地图上移动至随机的位置上,,2,0=0,999,0,1,1,1,101=20,,0,0,,1,1,1,,,,1,,,
2031004,天地树叶子,Icon_ItemConsumables02,UI_icon_item_tiandishuyezi.png,2,204,931031004,0=-1,1,,,创造这个世界的天地树之果叶，具有强大的生命力量,,2,0=0,999,0,1,0,0,101=500,,0,0,,1,1,1,,,,1,,,
2031005,幻想的灵药,Icon_ItemConsumables01,UI_icon_item_HuanXiangDeLingYao.png,2,204,931031005,0=-1,1,,,一次性获得大量Base经验和Job经验,,2,0=0,999,0,1,1,0,101=500,,0,0,,1,1,1,,,,,,,
2031006,幻想的秘药,Icon_ItemConsumables01,UI_icon_item_HuanXiangDeMiYao.png,2,204,931031006,0=-1,1,,,一次性获得少量Base经验和Job经验,,2,0=0,999,0,1,1,0,101=500,,0,0,,1,1,1,,,,,,,
2031007,元气丹,Icon_ItemConsumables01,UI_icon_item_YuanQiDan.png,2,204,931031007,0=-1,1,,,一次性获得40点元气 值,,2,0=0,999,0,1,1,0,101=500,,0,0,,1,1,1,,,,,,,
2031008,天使之赐福卷轴,Icon_ItemMaterial03,UI_icon_item_beifengyindemofajuanzhou.png,2,204,933031008,0=-1,3,,,获得天使之赐福Lv.7效果,,2,0=0,999,0,1,1,0,101=500,,0,0,,1,1,1,,,,,,,
2031009,巨大的天使之赐福卷轴,Icon_ItemConsumables01,UI_icon_item_TianShiZhiCiFuJuanZhou.png,2,204,934031009,0=-1,4,,,使队伍获得天使之赐福Lv.7效果,,2,0=0,999,0,1,1,0,101=500,,0,0,,1,1,1,,,,,,,
2031010,速度激发卷轴,Icon_ItemMaterial03,UI_icon_item_beifengyindemofajuanzhou.png,2,204,933031010,0=-1,3,,,获得速度激发Lv.3效果,,2,0=0,999,0,1,1,0,101=500,,0,0,,1,1,1,,,,,,,
2031011,巨大的速度激发卷轴,Icon_ItemConsumables01,UI_icon_item_SuDuJiFaJuanZhou.png,2,204,934031011,0=-1,4,,,使队伍获得速度激发Lv.3效果,,2,0=0,999,0,1,1,0,101=500,,0,0,,1,1,1,,,,,,,
2031012,风之步卷轴,Icon_ItemMaterial03,UI_icon_item_beifengyindemofajuanzhou.png,2,204,933031012,0=-1,3,,,获得风之步Lv.7效果,,2,0=0,999,0,1,1,0,101=500,,0,0,,1,1,1,,,,,,,
2031013,巨大的风之步卷轴,Icon_ItemConsumables01,UI_icon_item_FengZhiBuJuanZhou.png,2,204,934031013,0=-1,4,,,使队伍获得风之步Lv.7效果,,2,0=0,999,0,1,1,0,101=500,,0,0,,1,1,1,,,,,,,
2031014,圣母之祈福卷轴,Icon_ItemConsumables01,UI_icon_item_ShengMuZhiQiFuJuanZhou.png,2,204,933031014,0=-1,3,,,获得圣母之祈福Lv.7效果,,2,0=0,999,0,1,1,0,101=500,,0,0,,1,1,1,,,,,,,
2031015,巨大的圣母之祈福卷轴,Icon_ItemConsumables01,UI_icon_item_JuDaShengMuZhiQiFuJuanZhou.png,2,204,934031015,0=-1,4,,,使队伍获得圣母之祈福Lv.7效果,,2,0=0,999,0,1,1,0,101=500,,0,0,,1,1,1,,,,,,,
2031016,复活之证,Icon_ItemConsumables01,UI_icon_item_JuDaShengMuZhiQiFuJuanZhou.png,2,204,934031016,0=-1,1,,,有着齐格弗里德气息的之证，据说只要是携带这个物品的人可以克服死亡的，死亡时会消耗掉此物品便在死亡的场所马上复活 ,,2,0=0,999,0,1,0,0,,,0,0,,1,1,0,,,,1,,,
2032001,背包扩建券,Icon_ItemConsumables02,UI_icon_item_beibaokuochongquan.png,2,207,691032001,0=-1,1,,,扩建背包的必需品,,2,0=0,999,0,1,1,0,101=50000,,0,0,,1,1,1,,,,1,,,
2032002,仓库扩建券,Icon_ItemConsumables02,UI_icon_item_cangkukuochongquan.png,2,207,691032002,0=-1,1,,,扩建仓库的必需品,,2,0=0,999,0,1,1,0,101=50000,,0,0,,1,1,1,,,,1,,,
2032003,健身房会员券,Icon_ItemConsumables02,UI_icon_item_Jianshenfanghuiyuanquan.png,2,207,691032003,0=-1,1,,,可让背包负重增加的健身房会员券,,2,0=0,999,0,1,1,0,101=50000,,0,0,,1,1,1,,,,1,,,
2032004,神秘商店刷新券,Icon_ItemConsumables01,UI_icon_item_shuaxinjiantoujuan.png,2,204,691032004,0=-1,2,,,可以刷新神秘商店的道具。,,2,0=0,999,0,1,1,0,,,0,0,,1,1,1,,,,1,,,
2033001,枯树枝,Icon_ItemConsumables01,UI_icon_item_kushuzhi.png,2,204,930033001,45=-1,1,,,经过极为长久岁月有魔力的树枝，它的神秘力量可以召唤精英魔物（45级可使用）\n<color=$$Yellow$$>只能在梦罗克西部释放生效</color>\n<color=$$Blue$$>也可去野外寻找精英魔物，野外精英魔物刷新时间为15分钟左右，每日可获取最多5次奖励</color>,,2,0=0,999,0,1,1,1,101=500,,0,0,,1,1,1,,,,1,,,
