ItemID,ItemName,ItemAtlas,ItemIcon,TypeTab,Subclass,SortID,LevelLimit,ItemQuality,IsRare,Star,ItemDescription,ItemDesType,SexLimit,Profession,Overlap,PromptFx,CanStorehouse,CanCart,CanQuick,RecycleValue,GuildUpsetPrice,ShowRecycleButton,QuickUse,AccessPrompt,CanUse,Weight,MerchantAddition,TimeType,CountTime,ParentID,IsFAQImport,TimeLimitRecycleValue,LocalizationArea,TaskItemAbandon
3060127,商人转职道具,Icon_ItemMaterial04,UI_icon_Pojiupingdiguo.png,9,901,109060127,0=-1,0,,,商人转职道具,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060128,霸体药水,Icon_ItemConsumables01,UI_icon_item_manteliaoshangyao.png,9,901,109060128,0=-1,0,,,霸体药水,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,
3060129,盗虫甲壳,Icon_ItemMaterial04,UI_icon_Kunchongwaike.png,9,901,109060129,0=-1,0,,,盗虫甲壳,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,
3060130,元素相克卷轴,Icon_ItemMaterial03,UI_icon_item_beifengyindemofajuanzhou.png,9,901,109060130,0=-1,0,,,元素相克卷轴,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,
3060131,法师收集物,Icon_ItemMaterial04,UI_icon_Mangrenzhizheng.png,9,901,109060131,0=-1,0,,,法师收集物,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,
3060132,圣水(任务道具3),Icon_ItemMaterial02,UI_icon_item_shengshui.png,9,901,109060132,0=-1,0,,,圣水,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,
3060133,服事收集物,Icon_ItemMaterial02,UI_icon_item_nvshendeyanlei.png,9,901,109060133,0=-1,0,,,服事收集物,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,
3060134,弱效集中药剂,Icon_ItemConsumables02,UI_icon_item_yongbingyongjizhongyaoshui.png,9,901,109060134,0=-1,0,,,弱效集中药剂,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,
3060135,弓箭手收集物,Icon_ItemMaterial04,UI_icon_item_zhiwugeng.png,9,901,109060135,0=-1,0,,,弓箭手收集物,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,
3060136,敏捷药剂,Icon_ItemConsumables02,UI_icon_item_yongbingyongjizhongyaoshui.png,9,901,109060136,0=-1,0,,,敏捷药剂,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,
3060137,盗贼收集物,Icon_ItemMaterial01,UI_icon_item_bianshenyezi.png,9,901,109060137,0=-1,0,,,盗贼收集物,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,
3060138,商人神像,Icon_ItemConsumables01,UI_icon_item_dishuxingdikangyaoshui.png,9,901,109060138,0=-1,0,,,商人神像,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,
3060139,商人收集物,Icon_ItemConsumables01,UI_icon_item_kongping.png,9,901,109060139,0=-1,0,,,商人收集物,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,
3060140,黄金盗虫卡片,Icon_ItemMaterial03,UI_icon_item_suijikapian.png,9,901,109060140,0=-1,0,,,力量+30，智力+30，魔法免……对不起，编不下去了。,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,
3060141,100000铜币(任务道具),Icon_ItemConsumables01,UI_icon_item_Zeng.png,9,901,109060141,0=-1,0,,,看什么看，没看过钱？,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,
3060142,+10圆盾,Icon_ItemEquip03,UI_icon_item_yuandun.png,9,901,109060142,0=-1,0,,,“忽克连的哥哥打造”,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,
3060143,油腻蝴蝶翅膀,Icon_ItemConsumables01,UI_icon_item_hudiechibang.png,9,901,109060143,0=-1,0,,,油腻蝴蝶翅膀,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,
3060144,骑士团勋章,Icon_ItemEquip01,UI_icon_item_bengpaozhehuizhang.png,9,901,109060144,0=-1,0,,,骑士团勋章,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,
3060145,骑士转职推荐信,Icon_ItemMaterial01,UI_icon_item_xinjian.png,9,901,109060145,0=-1,0,,,骑士转职推荐信,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060146,黑狐血液,Icon_ItemMaterial03,UI_icon_item_Jiachuxue.png,9,901,109060146,0=-1,0,,,黑狐血液,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,
3060147,螳螂复足,Icon_ItemMaterial04,UI_icon_Tanglangbi.png,9,901,109060147,0=-1,0,,,螳螂复足,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060148,邪骸弓手腿骨,Icon_ItemMaterial02,UI_icon_item_sirenyigu.png,9,901,109060148,0=-1,0,,,邪骸弓手腿骨,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060149,红蝙蝠翼手,Icon_ItemMaterial03,UI_icon_item_Hongsebianfuchibang.png,9,901,109060149,0=-1,0,,,红蝙蝠翼手,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,12206020
3060150,海盗的破头巾,Icon_ItemHeadwear01,UI_icon_item_haidaotoujin.png,9,901,109060150,0=-1,0,,,海盗的破头巾,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,12206030
3060151,竹片,Icon_ItemMaterial04,UI_icon_item_zhiwugeng.png,9,901,109060151,0=-1,0,,,竹片,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060152,黏土,Icon_ItemMaterial01,UI_icon_item_yinkuangshi.png,9,901,109060152,0=-1,0,,,黏土,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060153,歌词,Icon_ItemMaterial02,UI_icon_item_baleimengdecanjuan.png,9,901,109060153,0=-1,0,,,歌词,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060154,伪造书信,Icon_ItemMaterial01,UI_icon_item_xinjian.png,9,901,109060154,0=-1,0,,,伪造书信,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060155,冰淇淋,Icon_ItemConsumables02,UI_icon_item_bingqilin.png,9,901,109060155,0=-1,0,,,冰淇淋,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060156,货物,Icon_ItemMaterial02,UI_icon_item_baijinkai.png,9,901,109060156,0=-1,0,,,货物,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060157,幼狼皮,Icon_ItemMaterial01,UI_icon_item_dongwuwaipi.png,9,901,109060157,0=-1,0,,,幼狼皮,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060201,职业手册,Icon_ItemMaterial01,UI_icon_item_xinjian.png,9,901,109060201,0=-1,0,,,教官给你的职业手册，打开可以查看各个一转职业的信息,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060202,许愿牌,Icon_ItemMaterial01,UI_icon_item_mapai.png,9,901,109060202,0=-1,0,,,一个精致的木牌，看起来似乎有些年头的,,2,0=0,99,0,1,1,0,,,0,0,,1,1,,,,,,,,
3060203,请柬,Icon_ItemMaterial01,UI_icon_item_xinjian.png,9,901,109060203,0=-1,0,,,巫女大人给你的请柬，她邀请你去参加她与爱人的婚礼,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060204,神秘的灵符,Icon_ItemMaterial01,UI_icon_item_xinjian.png,9,901,109060204,0=-1,0,,,一张极具东方神秘力量的符文，据说使用后能召唤出与你有羁绊的地缚灵，并解除你们之间的羁绊,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060205,灵气碎片,Icon_ItemMaterial01,UI_icon_item_jielebijiejing.png,9,901,109060205,0=-1,0,,,魔物死亡时产生的灵气结晶碎片，据说能用于制作一些什么的符文,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,12001450
3060206,下水道讨伐证明,Icon_ItemMaterial01,UI_icon_item_xinjian.png,9,901,109060206,0=-1,0,,,教官给你的职业手册，打开可以查看各个一转职业的信息,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060207,魔法变身药剂,Icon_ItemConsumables01,UI_icon_item_yaoshuired.png,9,901,109060207,0=-1,0,,,拥有未知魔力的神奇药水,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060208,高纯蒸馏水,Icon_ItemConsumables01,UI_icon_item_kongping.png,9,901,109060208,0=-1,0,,,高纯度的蒸馏水，是制作特殊药剂不可获取的材料,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,1004660
3060209,特制储存器,Icon_ItemConsumables01,UI_icon_item_kongping.png,9,901,109060209,0=-1,0,,,特制的容器，是制作验毒药水的必要道具,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060210,兵蚁蚁酸,Icon_ItemMaterial01,UI_icon_item_nianchouyeti.png,9,901,109060210,0=-1,0,,,兵蚁的蚁酸，听说可以验证某种毒药，会产生奇妙的化学反应,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,1004670
3060211,工蚁结晶,Icon_ItemMaterial01,UI_icon_item_yanleijiejing.png,9,901,109060211,0=-1,0,,,工蚁的结晶，听说可以验证某种毒药，会产生奇妙的化学反应,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,1004670
3060212,基尔瑟之石,Icon_ItemMaterial02,UI_icon_item_meiguishiying.png,9,901,109060212,0=-1,0,,,基尔瑟搜集的特殊石头，亚里安正在搜集这些东西，似乎有特殊的用途,,2,0=0,99,0,0,0,,0,,0,,,1,1,,,,,,,,12002020
3060213,白蚁结晶（已废弃）,Icon_ItemMaterial03,UI_icon_item_zikasuipian.png,9,901,109060213,0=-1,0,,,白蚁结晶，亚里安正在搜集这些东西，似乎有特殊的用途,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
3060214,亚里安宝石,Icon_ItemMaterial03,UI_icon_item_Yikelazuanshi.png,9,901,109060214,0=-1,0,,,亚里安珍藏的宝石，一般不会轻易示人,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,12002030
3060215,亚里安宝石,Icon_ItemMaterial03,UI_icon_item_Yikelazuanshi.png,9,901,109060215,0=-1,0,,,亚里安珍藏的宝石，一般不会轻易示人,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,12002040
3060216,一柄断剑,Icon_ItemMaterial03,UI_icon_item_Yikelazuanshi.png,9,901,109060216,0=-1,0,,,克莱尼茨给你的东西，似乎藏着解开海利翁秘密的线索,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
3060217,石阀,Icon_ItemConsumables01,UI_icon_item_shenmizixiang.png,9,901,109060217,0=-1,0,,,克莱尼茨给你的东西，似乎藏着解开海利翁秘密的线索,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
3060218,破旧的羊皮纸,Icon_ItemMaterial03,UI_icon_item_Laojiujuanzhou.png,9,901,109060218,0=-1,0,,,一张破旧的羊皮纸，似乎藏着解开海利翁秘密的线索,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
3060219,神秘的石板一,Icon_ItemMaterial01,UI_icon_item_gangtie.png,9,901,109060219,0=-1,0,,,一块神秘的石板，据说集齐四块后拼在一起能出现海利翁宝石的位置,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,12002690
3060220,神秘的石板二,Icon_ItemMaterial01,UI_icon_item_gangtie.png,9,901,109060220,0=-1,0,,,一块神秘的石板，据说集齐四块后拼在一起能出现海利翁宝石的位置,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,12002690
3060221,神秘的石板三,Icon_ItemMaterial01,UI_icon_item_gangtie.png,9,901,109060221,0=-1,0,,,一块神秘的石板，据说集齐四块后拼在一起能出现海利翁宝石的位置,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
3060222,神秘的石板四,Icon_ItemMaterial01,UI_icon_item_gangtie.png,9,901,109060222,0=-1,0,,,一块神秘的石板，据说集齐四块后拼在一起能出现海利翁宝石的位置,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
3060223,特殊的衣服,Icon_ItemMaterial03,UI_icon_item_Hanfu.png,9,901,109060223,0=-1,0,,,一件特殊的衣服，似乎藏着解开海利翁秘密的线索,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,12002660
3060224,特殊的石心,Icon_ItemMaterial03,UI_icon_item_Shixin.png,9,901,109060224,0=-1,0,,,一颗特殊的石心，似乎藏着解开海利翁秘密的线索,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,12002660
3060225,斐扬绿药草,Icon_ItemMaterial02,UI_icon_item_huanxianghua.png,9,901,109060225,0=-1,0,,,斐扬特有的药草，据说有显影的特殊效果,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,12002660
3060226,下水道讨伐证明,Icon_ItemMaterial01,UI_icon_item_xinjian.png,9,901,109060226,0=-1,0,,,加入下水道讨伐队的身份证明,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060227,花蜜精粹,Icon_ItemMaterial01,UI_icon_item_nianchouyeti.png,9,901,109060227,0=-1,0,,,艾斯蜘蛛的血清，如果你在野外不小心被艾斯蜘蛛咬伤了，记得收集这些东西，它具有解毒的功效,,2,0=0,99,0,1,1,0,,,0,0,,1,1,,,,,,,,12004640
3060228,罪者之血,Icon_ItemMaterial02,UI_icon_item_jingmokuangshi.png,9,901,109060228,0=-1,0,,,米诺斯之血，其中蕴含着马克杜克的诅咒，与其他罪者之血按一定的比例调和之后能召唤斯芬克斯宝藏守护者。,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,12004030
3060229,罪者之血,Icon_ItemMaterial02,UI_icon_item_jingmokuangshi.png,9,901,109060229,0=-1,0,,,诺可伊之血，其中蕴含着马克杜克的诅咒，与其他罪者之血按一定的比例调和之后能召唤斯芬克斯宝藏守护者。,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,12004050
3060230,骆驼花,Icon_ItemMaterial02,UI_icon_item_bale.png,9,901,109060230,0=-1,0,,,哥布灵森林特有的药草，据说最受弓箭哥布灵的欢迎，据说它们有搜集这种草药的习惯,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,19005120
3060231,鼠尾草,Icon_ItemMaterial02,UI_icon_item_aicao.png,9,901,109060231,0=-1,0,,,哥布灵森林特有的药草，据说最受刺锤哥布灵的欢迎，据说它们有搜集这种草药的习惯,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,19005120
3060232,哀唱草,Icon_ItemMaterial02,UI_icon_item_huanxianghua.png,9,901,109060232,0=-1,0,,,每逢满月的夜晚就会独自唱着哀伤歌曲的神秘植物，据说有一个凄美的故事与之相关呢……,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,19005210
3060233,噬人花粉,Icon_ItemMaterial04,UI_icon_item_hudiechibangfenmo.png,9,901,109060233,0=-1,0,,,噬人花的花粉，据说某些生物研究者对它特别感兴趣,,2,0=0,99,0,1,1,0,,0,0,,0,1,,,,,,,,,
3060234,猎蝇残肢,Icon_ItemMaterial04,UI_icon_Tanglangbi.png,9,901,109060234,0=-1,0,,,猎蝇的残肢，据说某些生物研究者对它特别感兴趣,,2,0=0,99,0,1,1,0,,0,0,,0,1,,,,,,,,,
3060235,新鲜乌贼,Icon_ItemMaterial02,UI_icon_item_juxingyouyu.png,9,901,109060235,0=-1,0,,,在某些人眼里，这是一种美味的海鲜；但在某些人眼里，这个东西很可怕,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060236,巨象甲虫壳,Icon_ItemMaterial04,UI_icon_Kunchongwaike.png,9,901,109060236,0=-1,0,,,巨象甲虫的外壳，据说有特殊的药用价值,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060237,神秘的瓶子,Icon_ItemMaterial04,UI_icon_item_piaoliuxuyuanping.png,9,901,109060236,0=-1,0,,,一个漂流瓶……瓶子上刻着一行字：不管是谁拾到这个瓶子，请务必把它交给<color=$$Yellow$$>伊斯鲁得</color>城通往柏伊亚岚港口附近的<color=$$Yellow$$>驯鹿船长</color>，多谢了……,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060238,被净化的诅咒红宝石,Icon_ItemMaterial03,UI_icon_item_Zuzhouhongbaoshi.png,9,901,3060238,0=-1,0,,,已经被净化的诅咒红宝石，据说圣卡毕利那修道院的武海长老正在搜集,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060239,被污染的雪勒结晶,Icon_ItemMaterial01,UI_icon_item_xuelejiejing.png,9,901,3060238,0=-1,0,,,已经被魔物的邪念侵蚀的雪勒结晶，据说十字军正在搜集，打算集中净化,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060240,被污染的粘稠液体,Icon_ItemMaterial01,UI_icon_item_nianchouyeti.png,9,901,3060238,0=-1,0,,,已经被魔物的邪念侵蚀的粘稠液体，据说十字军正在搜集，打算集中净化,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060241,沾有特殊气息的结晶,Icon_ItemMaterial01,UI_icon_item_jielebijiejing.png,9,901,109060205,0=-1,0,,,很久之前，施密特曾在这里生活过，他消失之后，诞生在这里的魔物身上会沾有他的气息，在这些魔物死亡前的一刻有可能生成这种沾有施密特气息的结晶碎片。,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060303,树精精华,Icon_ItemConsumables01,UI_icon_item_huangsexiangjiao.png,9,901,109060303,0=-1,0,,,那些巫女总喜欢收集的奇奇怪怪的东西,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,1005280
3060304,伤药,Icon_ItemConsumables01,UI_icon_item_shuishuxingdikangyaoshui.png,9,901,109060304,0=-1,0,,,怪物身上的疗伤药，可能效果并没有想象中那么好,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
3060305,蟹钳,Icon_ItemMaterial04,UI_icon_item_qianzi.png,9,901,109060305,0=-1,0,,,进行某种仪式会用到这个东西,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,1005300
3060306,照片,Icon_ItemMaterial01,UI_icon_item_xinjian.png,9,901,109060306,0=-1,0,,,一个贵族女人和一个小男孩的合照,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
3060307,小纸条,Icon_ItemMaterial01,UI_icon_item_xinjian.png,9,901,109060307,0=-1,0,,,宝妮塞给你的纸条，上面好像记载着什么重要的信息,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
3060308,一杯水,Icon_ItemConsumables01,UI_icon_item_kongping.png,9,901,109060308,0=-1,0,,,一杯白开水,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
3060309,红色魔力矿石,Icon_ItemMaterial02,UI_icon_item_hongsemolikuangshi.png,9,901,109060309,0=-1,0,,,蕴藏着神秘力量的红色矿石,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
3060310,哥布林面具碎片,Icon_ItemHeadwear01,UI_icon_item_gebulinmianju.png,9,901,109060310,0=-1,0,,,哥布林的面具，喜怒哀乐都有,,2,0=0,99,0,0,0,0,,,0,0,,1,1,,,,,,,,12002810
3060311,苏珊送的口哨,Icon_ItemConsumables01,UI_icon_item_wannengyao.png,9,901,109060311,0=-1,0,,,苏珊很感谢你，将她喜欢的口哨送给了你,,2,0=0,99,0,0,0,0,,,0,0,,1,1,,,,,,,,
3060312,魔物晶体,Icon_ItemMaterial04,UI_icon_item_Molishuijing.png,9,901,109060312,0=-1,0,,,因为某种能量的影响在魔物体内产生的奇怪晶体,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060313,宝箱钥匙,Icon_ItemMaterial01,UI_icon_item_mapai.png,9,901,109060313,0=-1,0,,,一把钥匙，是不是可以打开什么箱子,,2,0=0,99,0,0,0,0,,,0,0,,1,1,,,,,,,,
3060314,石板,Icon_ItemMaterial01,UI_icon_item_fushoutuzhi.png,9,901,109060314,0=-1,0,,,完整的一个石板，上面划着一副地图指着普隆德拉西方,,2,0=0,99,0,0,0,0,,,0,0,,1,1,,,,,,,,
3060315,星泪石碎片,Icon_ItemMaterial01,UI_icon_item_shenzhijinshu.png,9,901,109060315,0=-1,0,,,"星泪石以几何型态破碎的碎片,好好组装的话应该可以再组装成形的。",,2,0=0,99,0,0,0,0,,,0,0,,1,1,,,,,,,,
3060316,水灵灵的苹果,Icon_ItemConsumables01,UI_icon_item_pingguo.png,9,901,109060316,0=-1,0,,,清爽香甜的水果，似乎格外的水嫩,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
3060317,特制药水,Icon_ItemConsumables01,UI_icon_item_baisenengliangye.png,9,901,109060317,0=-1,0,,,被木乃伊拿走的特制药水,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
3060318,野猪牙齿,Icon_ItemMaterial01,UI_icon_item_bianfuya.png,9,901,109060318,0=-1,0,,,野猪的牙齿,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
3060319,甲虫壳,Icon_ItemMaterial01,UI_icon_item_jianyingwaike.png,9,901,109060319,0=-1,0,,,巨象甲虫的壳,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
3060320,特殊的粘稠液体,Icon_ItemMaterial01,UI_icon_item_nianchouyeti.png,9,901,109060320,0=-1,0,,,不知名的黏稠液体,,2,0=0,99,0,1,1,0,,,0,0,,1,1,,,,,,,,
3060321,特殊液体,Icon_ItemMaterial01,UI_icon_item_nianchouyeti.png,9,901,109060321,0=-1,0,,,不知名的黏稠液体,,2,0=0,99,0,1,1,0,,,0,0,,1,1,,,,,,,,
3060322,橡实,Icon_ItemMaterial03,UI_icon_item_xiangshi.png,9,901,109060322,0=-1,0,,,橡木的果实,,2,0=0,99,0,1,1,0,,,0,0,,1,1,,,,,,,,
3060323,触须(任务道具),Icon_ItemMaterial02,UI_icon_item_chuxu.png,9,901,109060323,0=-1,0,,,湿湿地还残留水分的触须,,2,0=0,99,0,1,1,0,,,0,0,,1,1,,,,,,,,
3060324,钳子,Icon_ItemMaterial04,UI_icon_item_qianzi.png,9,901,109060324,0=-1,0,,,螃蟹的钳子，比想象中还要坚硬，注意一旦被夹到，就不容易甩开,,2,0=0,99,0,1,1,0,,,0,0,,1,1,,,,,,,,
3060325,死人遗骨(任务道具),Icon_ItemMaterial02,UI_icon_item_sirenyigu.png,9,901,109060325,0=-1,0,,,不死的邪骸战士的骨头,,2,0=0,99,0,1,1,0,,,0,0,,1,1,,,,,,,,
3060326,仙人掌刺,Icon_ItemMaterial04,UI_icon_item_xianrenzhangci.png,9,901,109060326,0=-1,0,,,具有保护仙人掌作用的尖锐的刺,,2,0=0,99,0,1,1,0,,,0,0,,1,1,,,,,,,,
3060327,青蛙蛋,Icon_ItemMaterial03,UI_icon_item_qingwadan.png,9,901,109060327,0=-1,0,,,从魔物罗达蛙取下来的卵,,2,0=0,99,0,1,1,0,,,0,0,,1,1,,,,,,,,
3060328,木牌,Icon_ItemMaterial01,UI_icon_item_mapai.png,9,901,109060328,0=-1,0,,,一个精致的木牌，看起来似乎有些年头的,,2,0=0,99,0,1,1,0,,,0,0,,1,1,,,,,,,,
3060329,拉斯达的信,Icon_ItemMaterial01,UI_icon_item_xinjian.png,9,901,109060329,0=-1,0,,,一封委托的信件，记载着相当重要的信息,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060330,香蕉,Icon_ItemConsumables01,UI_icon_item_xiangjiao.png,9,901,109060330,0=-1,0,,,猴子喜欢吃的香蕉,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060331,波波利的苹果,Icon_ItemConsumables01,UI_icon_item_pingguo.png,9,901,109060331,0=-1,0,,,清爽香甜的水果，似乎格外的水嫩,,2,0=0,99,0,1,1,0,,,0,0,,0,1,0,,,,,,,
3060332,兵蚁的外壳,Icon_ItemMaterial04,UI_icon_Kunchongwaike.png,9,901,309060332,0=-1,2,,,魔物身上坚硬的外壳,,2,0=0,99,0,0,0,0,,,0,0,,0,1,,,,,,,,
3060333,猴子尾巴(任务道具),Icon_ItemMaterial03,UI_icon_item_houziweiba.png,9,901,109060333,0=-1,0,,,魔物溜溜猴的尾巴,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,12003010
3060334,松果,Icon_ItemMaterial05,UI_icon_item_songguo.png,9,901,109060303,0=-1,0,,,坚硬的松果，因长久的把玩而表面光滑，似乎某个小家伙正在寻找它,,2,0=0,99,0,0,0,0,0,,0,0,,1,1,0,2,691200,,,,,
3060403,哥布林变身面具,Icon_ItemHeadwear01,UI_icon_item_gebulinmianju.png,9,901,109060403,0=-1,0,,,将红色的药草捣碎制成的体力恢复剂，可恢复少量HP,,2,0=0,99,0,0,0,0,,,0,0,,1,1,,,,,,,,
3060404,魔法叶子,Icon_ItemConsumables01,UI_icon_item_huangsexiangjiao.png,9,901,109060404,0=-1,0,,,使用后会变成酷酷的抱抱熊哦,,2,0=0,99,0,0,0,0,,,0,0,,1,1,,,,,,,,
3060405,商人手册,Icon_ItemMaterial01,UI_icon_item_xinjian.png,9,901,109060405,0=-1,0,,,记录着商人需要提取的货物清单,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060406, 神之金属原石   ,Icon_ItemMaterial01,UI_icon_item_xinjian.png,9,901,109060406,0=-1,0,,,打造锤子需要的矿石,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060407, 铝原石  ,Icon_ItemMaterial01,UI_icon_item_xinjian.png,9,901,109060407,0=-1,0,,,打造锤子需要的矿石,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060408,铁锤(任务道具),Icon_ItemMaterial01,UI_icon_item_xinjian.png,9,901,109060408,0=-1,0,,,向导师们证明自己进步的锤子,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060409,曼陀罗花露水,Icon_ItemConsumables01,UI_icon_item_kongping.png,9,901,109060409,0=-1,0,,,装满了曼陀罗花的露水,,2,0=0,99,0,0,0,0,,,0,0,,1,1,0,,,,,,,
3060410,元素语药水,Icon_ItemConsumables01,UI_icon_item_baisenengliangye.png,9,901,109060410,0=-1,0,,,饮用后能听懂简单的元素之语的药水,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
3060411,纯净泉水,Icon_ItemConsumables01,UI_icon_item_kongping.png,9,901,109060411,0=-1,0,,,传说是女神之泪汇聚而成的泉水,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
3060412,封印的宝箱,Icon_ItemConsumables01,UI_icon_item_shenmixiangzi.png,9,901,109060412,0=-1,0,,,一个封印的宝箱，不知道装着什么宝贝,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
3060413,特制水晶,Icon_ItemMaterial03,UI_icon_item_zikasuipian.png,9,901,109060413,0=-1,0,,,经过特殊加工过的水晶，不知道有什么用途,,2,0=0,99,0,1,1,0,,,0,0,,0,1,,,,,,,,
