ID,TypeID,Level,FightValue,EHP,EDPS,EHIT,EFLEE,EATK,EMATK,EDEF,EMDEF
30116,3,116,1117,116000,1,1,1,1,1,1,1
30117,3,117,1118,117000,1,1,1,1,1,1,1
30118,3,118,1119,118000,1,1,1,1,1,1,1
30119,3,119,1120,119000,1,1,1,1,1,1,1
30120,3,120,1121,120000,1,1,1,1,1,1,1
30121,3,121,1122,121000,1,1,1,1,1,1,1
30122,3,122,1123,122000,1,1,1,1,1,1,1
30123,3,123,1124,123000,1,1,1,1,1,1,1
30124,3,124,1125,124000,1,1,1,1,1,1,1
30125,3,125,1126,125000,1,1,1,1,1,1,1
30126,3,126,1127,126000,1,1,1,1,1,1,1
30127,3,127,1128,127000,1,1,1,1,1,1,1
30128,3,128,1129,128000,1,1,1,1,1,1,1
30129,3,129,1130,129000,1,1,1,1,1,1,1
30130,3,130,1131,130000,1,1,1,1,1,1,1
30131,3,131,1132,131000,1,1,1,1,1,1,1
30132,3,132,1133,132000,1,1,1,1,1,1,1
30133,3,133,1134,133000,1,1,1,1,1,1,1
30134,3,134,1135,134000,1,1,1,1,1,1,1
30135,3,135,1136,135000,1,1,1,1,1,1,1
30136,3,136,1137,136000,1,1,1,1,1,1,1
30137,3,137,1138,137000,1,1,1,1,1,1,1
30138,3,138,1139,138000,1,1,1,1,1,1,1
30139,3,139,1140,139000,1,1,1,1,1,1,1
30140,3,140,1141,140000,1,1,1,1,1,1,1
30141,3,141,1142,141000,1,1,1,1,1,1,1
30142,3,142,1143,142000,1,1,1,1,1,1,1
30143,3,143,1144,143000,1,1,1,1,1,1,1
30144,3,144,1145,144000,1,1,1,1,1,1,1
30145,3,145,1146,145000,1,1,1,1,1,1,1
30146,3,146,1147,146000,1,1,1,1,1,1,1
30147,3,147,1148,147000,1,1,1,1,1,1,1
30148,3,148,1149,148000,1,1,1,1,1,1,1
30149,3,149,1150,149000,1,1,1,1,1,1,1
30150,3,150,1151,150000,1,1,1,1,1,1,1
30151,3,151,1152,151000,1,1,1,1,1,1,1
30152,3,152,1153,152000,1,1,1,1,1,1,1
30153,3,153,1154,153000,1,1,1,1,1,1,1
30154,3,154,1155,154000,1,1,1,1,1,1,1
30155,3,155,1156,155000,1,1,1,1,1,1,1
30156,3,156,1157,156000,1,1,1,1,1,1,1
30157,3,157,1158,157000,1,1,1,1,1,1,1
30158,3,158,1159,158000,1,1,1,1,1,1,1
30159,3,159,1160,159000,1,1,1,1,1,1,1
30160,3,160,1161,160000,1,1,1,1,1,1,1
30161,3,161,1162,161000,1,1,1,1,1,1,1
30162,3,162,1163,162000,1,1,1,1,1,1,1
30163,3,163,1164,163000,1,1,1,1,1,1,1
30164,3,164,1165,164000,1,1,1,1,1,1,1
30165,3,165,1166,165000,1,1,1,1,1,1,1
30166,3,166,1167,166000,1,1,1,1,1,1,1
30167,3,167,1168,167000,1,1,1,1,1,1,1
30168,3,168,1169,168000,1,1,1,1,1,1,1
30169,3,169,1170,169000,1,1,1,1,1,1,1
30170,3,170,1171,170000,1,1,1,1,1,1,1
30171,3,171,1172,171000,1,1,1,1,1,1,1
30172,3,172,1173,172000,1,1,1,1,1,1,1
30173,3,173,1174,173000,1,1,1,1,1,1,1
30174,3,174,1175,174000,1,1,1,1,1,1,1
30175,3,175,1176,175000,1,1,1,1,1,1,1
30176,3,176,1177,176000,1,1,1,1,1,1,1
30177,3,177,1178,177000,1,1,1,1,1,1,1
30178,3,178,1179,178000,1,1,1,1,1,1,1
30179,3,179,1180,179000,1,1,1,1,1,1,1
30180,3,180,1181,180000,1,1,1,1,1,1,1
30181,3,181,1182,181000,1,1,1,1,1,1,1
30182,3,182,1183,182000,1,1,1,1,1,1,1
30183,3,183,1184,183000,1,1,1,1,1,1,1
30184,3,184,1185,184000,1,1,1,1,1,1,1
30185,3,185,1186,185000,1,1,1,1,1,1,1
30186,3,186,1187,186000,1,1,1,1,1,1,1
30187,3,187,1188,187000,1,1,1,1,1,1,1
30188,3,188,1189,188000,1,1,1,1,1,1,1
30189,3,189,1190,189000,1,1,1,1,1,1,1
30190,3,190,1191,190000,1,1,1,1,1,1,1
30191,3,191,1192,191000,1,1,1,1,1,1,1
30192,3,192,1193,192000,1,1,1,1,1,1,1
30193,3,193,1194,193000,1,1,1,1,1,1,1
30194,3,194,1195,194000,1,1,1,1,1,1,1
30195,3,195,1196,195000,1,1,1,1,1,1,1
30196,3,196,1197,196000,1,1,1,1,1,1,1
30197,3,197,1198,197000,1,1,1,1,1,1,1
30198,3,198,1199,198000,1,1,1,1,1,1,1
