Id,NameDesign,Desc,Name,IsIP,SkillUuid,EffectIDs,TargetType,SkillScriptType,SpecialSkillType,SkillTargetRangeType,SkillRangeType,SkillHatedType,SkillType,SkillDamType,IsAffectedASPD,ASPDPercent,IsAffectedASPDExtra,IsAoe,PushInterupt,SkillAttr,IsKnockBack,Length,IsRangeAttrImpact,IsRangeWeaponAttrImpact,WeaponTypeLimit,SecondWeaponTypeLimit,Limits,IsDisableCD,EffectExIDs,SkillPanelPos,SpePreSkillRequired,LinkAutoAtack,IsChangeColor,ChangeColor,InteruptSkill,IsUseArrow,IconEx,LimitScene,LimitSceneType,NeedEffectRange,IsEffectExStandalone,IsPassive,AutoBattlePRI,SkillElementEnergy,EnergyTips,AnimationType,SingingAnimation,PreSkillRequired,SkillTypeIcon,Atlas,Icon,SkillDataPath,AITreeName,SkillDesc,SkillDescAdd,SimpleSkillDesc,ActiveCardDesc,AllowUI,LocalizationArea
100107201,过载,特殊过载,过载,0,100107201,100107201,1,1,3,3,0,1,0,1,0,,1,0,1,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Magician,UI_Icon_Skill_Magician_AnZhiZhangBi.png,,,,,,,,
100107301,怒吼,主动怒吼,怒吼,0,100107301,100107301,1,1,2,3,0,1,0,1,0,,0,1,0,2,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Common,UI_Icon_Skill_Common_QiSheng.png,,,,,,,,
100107401,调式转换,调式转换,调式转换,0,100107401,100107401,4,1,3,0,0,1,0,2,0,,1,0,1,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Magician,UI_Icon_Skill_Magician_AnZhiZhangBi.png,,,,,,,,
100107501,普攻,被动溅射物理,溅射,1,100107501,100107501,4,1,1,0,0,1,0,0,1,,1,0,1,0,,0,,,,,,1,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Common,UI_Icon_Skill_Common_GongJi.png,,,,,,,,
100107601,普攻,被动溅射魔法,溅射,1,100107601,100107601,4,1,1,0,0,1,0,0,1,,1,0,1,0,,0,,,,,,1,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Common,UI_Icon_Skill_Common_GongJi.png,,,,,,,,
100107701,普攻,被动溅射物理远程,溅射,1,100107701,100107701,4,1,1,0,1,1,0,0,1,,1,0,1,0,,0,,,,,,1,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Common,UI_Icon_Skill_Common_GongJi.png,,,,,,,,
100107801,普攻,被动溅射魔法远程,溅射,1,100107801,100107801,4,1,1,0,1,1,0,0,1,,1,0,1,0,,0,,,,,,1,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Common,UI_Icon_Skill_Common_GongJi.png,,,,,,,,
100107901,怒雷强击,主动强酸,强酸,0,100107901,100107901,4,1,3,0,1,1,0,2,0,,0,1,1,1,0,0,,,,,,0,,,,1,1,,,,,,,1,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_NuLeiQiangJi.png,,,,,,,,
100108001,爆炸,过载爆炸,爆炸,0,100108001,100108001,4,1,2,3,0,1,0,1,0,,0,1,0,3,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_BingDongShu.png,,,,,,,,
100108101,最后的波纹,死契最后的波纹,最后的波纹,0,100108101,100108101,2,1,2,3,0,2,0,2,0,,0,1,0,0,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Acolyte,UI_Icon_Skill_Acolyte_TianShiZhiCiFu.png,,,,,,,,
100108201,陨石术召唤兽1,,陨石术召唤兽,0,100108201,100108201,1,,,3,1,1,0,2,0,,0,1,1,0,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Magician,UI_Icon_Skill_Magician_YunShiShu.png,,,,,,,,
100108301,强酸,主动强酸,强酸,0,100108301,100108301,4,1,2,3,0,1,0,1,0,,0,1,0,4,,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,,Skill_Common,UI_Icon_Skill_Common_QiSheng.png,,,,,,,,
100108401,黑雷,女武神变身普攻,黑雷,0,100108401,100108401,4,1,2,0,1,1,0,2,0,,1,0,1,7,0,0,,,,,,0,,,,0,0,,,,,,,0,,0,0,,,0,0,,0,Skill_Magician,UI_Icon_Skill_Magician_BingJianShu.png,,,,,,,,
100108501,召唤,小恶魔,邪恶召唤,0,100108501,100108501,4,1,2,0,0,1,0,2,0,,0,0,1,4,0,0,,,,,,0,,,,0,0,,,,,,,1,,0,0,,,0,0,,,,,,,,,,,,
100108601,召唤,波利,召唤,0,100108601,100108601,4,1,2,0,0,1,0,2,0,,0,0,1,4,0,0,,,,,,0,,,,0,0,,,,,,,1,,0,0,,,0,0,,,,,,,,,,,,
