ID,StyleID,BGImgs,Contents,ShareID,StoryType,PicText,Scale,LocalizationArea
3005,1,UI_PlotIcon_LetterCommon_02.png,曾经，不想被<color=$$Blue$$>奥丁</color>驱逐到<color=$$Blue$$>亚尔夫海姆</color>的<color=$$Blue$$>精灵</color>找到了中庭和赫尔海姆空间夹缝中的<color=$$Blue$$>葛帔尼亚</color>，在这里建立起高度发达的魔法国度。后来人类也发现此处，无数人来此淘金。突然有一天，<color=$$Blue$$>赫尔海姆</color>的大门被打开，冥界力量入侵了葛帔尼亚，吉芬地下也受到波及。人类建造<color=$$Blue$$>吉芬塔</color>封印了这里，至此葛帔尼亚被深埋。,,,,,
3006,1,UI_PlotIcon_LetterCommon_02.png,曾经的精灵轻信赫尔，利用这颗魔王眼泪打开了葛帔尼亚通往冥界赫尔海姆的大门……致使精灵和人类死伤惨重。\r\n精灵与人类最终将这颗魔王眼泪封印于此，以其强大的结界保护着中庭。\r\n如果可以，我们希望这是一块永远不会被看到的石板。\r\n请不要让灾难再次发生！,,,,,
3007,5,UI_PlotIcon_LetterCommon_05.png,给那个贪财的魔法师好多钱才换来去葛帔尼亚淘金的机会。但是我没想到，这里已经来了很多人了，葛帔尼亚的边缘地区已经资源接近<color=$$Blue$$>枯竭</color>。我和其他淘金者商量着朝着葛帔尼亚的中心进发，不过听说那里住着一群尖耳朵的家伙，希望他们友好一点。,,,,,
3008,5,UI_PlotIcon_LetterCommon_05.png,亲爱的乔诺：\r\n我有一件十分重要的事情要去做，这件事情将会为我带来荣耀，实现我的价值！至于做什么我暂时不能告诉你。此信件是为了与你道别，等我回来，定会给你带来佳酿。\r\n                         托力,,,,,
3009,33,UI_PlotIcon_LetterCommon_08.png,保密协议：\r\n本人（乙方）自愿签署本协议。自执行此任务起绝不透漏任务内容。若出现泄密行为由甲方任意处置。\r\n                              签名：托力,,,,,
3010,5,UI_PlotIcon_LetterCommon_05.png,\r\n\r\n我那天在<color=$$Red$$>服装店</color>买了新衣服，出门回家的时候看到一张巨大的鬼脸突然出现在我面前，害我那天新买的裤子都湿了，那绝对是一头可怕的恶灵！,,,,,
3011,7,UI_PlotIcon_LetterCommon_03.png,《卢恩史诗》·卷7\r\n\r\n耶梦加得既死，\r\n圣贤之国已立。\r\n庆典隆盛以告慰英雄，\r\n哀思穿过十二重天穹。\r\n悠悠圣宫，\r\n浩浩英灵。\r\n尘世骁勇赢如今荣光，\r\n故乡渺远不可回望。\r\n\r\n……|\r\n\r\n吉芬幽邃地底，\r\n是为冥界尼夫海姆，\r\n亡魂凄凄，\r\n哀声隐隐。\r\n尘世哀思深入冥界，\r\n沉积怨念撕裂封印，\r\n蔽日怨魂汹涌而来！,,,,,
3012,0,UI_PlotIcon_LetterCommon_29.png,,,,,,
3013,7,UI_PlotIcon_LetterCommon_03.png,万圣节传说节选：\r\n        那醉汉杰克设计将魔鬼困在树上使他不得下来，直到魔鬼答应醉汉永远不让他住进冥界。\r\n        而当醉汉杰克死后，他的灵魂徘徊在冥界之外，魔鬼为了帮助杰克找到返回人世的路途，交给他一支燃烧的蜡烛。|\r\n        杰克将蜡烛放在他以南瓜雕刻的灯笼内，踏上了归家的旅程。\r\n        可惜冥界与人世相隔遥远，醉汉杰克迷失了道路，永远徘徊在人世与冥界之间。,,,,,
3014,33,UI_PlotIcon_LetterCommon_08.png,调查令：\r\n\r\n征召有实力的冒险者协助教会调查普隆德拉异状，赏金丰厚！\r\n\r\n有兴趣者可请前往<color=$$Red$$>教会</color>找大主教<color=$$Red$$>汤马斯</color>细谈！,,,,,
3015,0,UI_PlotIcon_LetterCommon_30.png,,,,,,
3016,33,UI_PlotIcon_LetterCommon_08.png,To 冒险者：\r\n\r\n施密特牺牲自己，守护了这座城市三百年。而阴谋与野心的漩涡却一刻也不曾停歇，<color=$$Red$$>圣宫</color>之中，<color=$$Red$$>王座</color>之上……\r\n\r\n而那些教众、士兵从不曾受过荣耀之光的垂照，但当漩涡席卷而来时只能舍身赴死……\r\n\r\n这个孩子与<color=$$Red$$>施密特</color>很像，但他比施密特更纯真善良，我会带他离开古城，远离漩涡，<color=$$Red$$>请勿寻找我们</color>。 ,,,,,
3017,14,UI_PlotIcon_LetterCommon_23.png,奈宝尼尔·冯·凯渥宝乐格|A.W.698- A.W.721\r\n古老诅咒纠缠\r\n青春刹那间转向苍白\r\n如幽灵般憔悴死去\r\n沉重的眼中只有绝望的神情\r\n逃离吧，逃离这痛苦人世！\r\n我心将随你同往\r\n在这轻柔的夜里,,,,,
3018,14,UI_PlotIcon_LetterCommon_23.png,巴特·冯·布拉罕|A.W.441-A.W.512\r\n野心是无声剧毒\r\n长眠此地者深受其害\r\n他在孤独中死亡\r\n将毁灭留给这个世界,,,,,
3019,14,UI_PlotIcon_LetterCommon_23.png,费利克斯|A.W.664-A.W.712\r\n忠贞勇武之骑士\r\n如今埋葬坟茔\r\n骸骨虽朽，铠甲依旧\r\n洁白骑士行于高天\r\n瓦尔哈拉，荣耀圣宫！\r\n愿他灵魂永世圣洁,,,,,
3020,14,UI_PlotIcon_LetterCommon_23.png,赫伯特|A.W.671-A.W.712\r\n赤色雄鹰，翱翔万里\r\n冲锋陷阵，杀敌无数\r\n骑士浴血，荣耀满身\r\n身虽疮痍，灵魂永恒,,,,,
3021,14,UI_PlotIcon_LetterCommon_23.png,德维特|A.W.679-A.W.712\r\n天青骑士长剑在握\r\n渴望交战寻觅对手\r\n长剑出鞘虎视眈眈！\r\n双刃饮血，凯旋而归,,,,,
3022,14,UI_PlotIcon_LetterCommon_23.png,康拉德·魏格纳|A.W.683-A.W.725\r\n可怜的康拉德又一次丢掉了他的头脑\r\n而仁慈的王帮他找回\r\n并将头颅交到他的手中,,,,,
3023,14,UI_PlotIcon_LetterCommon_23.png,安得烈·哈尔特|A.W.660-A.W.715\r\n安得烈已乘翼到达瓦尔哈拉\r\n凡世的酷刑再也不能伤害他的身心\r\n痴愚的人民啊\r\n你们是否敢于\r\n抬起你们高贵的头颅\r\n迎向暴君的雷霆,,,,,
3024,14,UI_PlotIcon_LetterCommon_23.png,洛维沙·奈里乌思|A.W.668-A.W.721\r\n当紫丁香在庭园中开放的时候\r\n夜空中那颗最璀璨的星星陨落了,,,,,
3025,0,UI_PlotIcon_IS_63.png,,,,,,
3026,4,UI_PlotIcon_LetterCommon_06.png,To L：\r\n\r\n黑翼降生于南，\r\n\r\n为黄沙所掩埋，\r\n\r\n断壁残垣，\r\n\r\n啼鸣悲哀。,,,,,
3027,7,UI_PlotIcon_LetterCommon_03.png,3月2日，阴云密布\r\n\r\n米雅的状况越来越糟了，失去了炼金术士的链接，它的生命结构越发脆弱了。\r\n炼金术士工会的人说失去主人的生命体唯有崩溃……|6月12日，烈日\r\n\r\n在高浓度魔法药剂的帮助下米雅的状况有所改善，但药剂价格高昂，此前的积蓄已耗尽。\r\n为了维持米雅的生命，亲爱的请原谅我卑劣的行径……,,,,,
3028,7,UI_PlotIcon_LetterCommon_03.png,思念草\r\n\r\n融合了生者与死者思念的植物\r\n生长地：常生长于幽密林间以及坟墓周边\r\n功效：其汁液具有迷幻效果。|黄金叶\r\n\r\n蕴含着强大生命之力的植物\r\n生长地：生长于生机勃发之地（曾在吉芬旷野见过）\r\n功效：其叶具有愈合伤口的功效。,,,,,
3029,33,UI_PlotIcon_LetterCommon_08.png,请原谅我做出这个懦弱的决定，我有预感，在克魔岛上我将失去一切，但我真的不想放手，我们一起冒险的时间虽然短暂，但这段经历对我而言十分珍贵。\r\n\r\n所以我决定放弃过去，只为如今的自己而活。但对于一名死者来说究竟如何才能算作是活着呢？ \r\n\r\n我想要抓住自己存在的证明，但最终只有一片虚无……你是一位冒险者，有着波澜壮阔的人生；而我只是一尾搁浅的人鱼，早该埋于黄沙之中。\r\n\r\n你我之间的<color=$$Red$$>赌约</color>，就此作废吧……,,,,,
3030,1,UI_PlotIcon_LetterCommon_02.png,X月X日\r\n\r\n来到这个鬼地方已经两天了，背包里带的食物已经吃完，再出不去的话只能啃杂草了。\r\n但我找遍了四周都没找到出口，这里究竟是什么地方……\n,,,,,
3031,1,UI_PlotIcon_LetterCommon_02.png,我听见了！我听见有人在喊我的名字！\r\n她在哪里？他在哪里！\r\n我一定要找到它！我绝对要找到它！\r\n哈哈哈哈！！,,,,,
3032,1,UI_PlotIcon_LetterCommon_02.png,不不不！！！我看到了！我看到了！！！\r\n■■■■■■■■■\r\n这里……在……到……找……是我……\r\n■■■■■■\r\n■■■■■■■■■■■\r\n我找到了，祂一直在我心中。,,,,,
3033,7,UI_PlotIcon_LetterCommon_03.png,……\r\n燃烧的研究室充斥着火焰、浓烟，以及人们惊恐的尖叫。\r\n好不容易进入里面后发现了似人非人的 生物……\r\n“伊娃博士你在干什么？快过来！快点！”\r\n“我不能丢下他！”|\r\n伊娃即使冒着天花板崩塌的危险，仍走到实验用培养皿旁，小心地把其中的东西抱在怀里。\r\n……\n,,,,,
3034,7,UI_PlotIcon_LetterCommon_03.png,……\r\n看着下方燃起熊熊大火的研究所，众人的心中似乎有什么东西也随之燃烧起来了。\r\n“研究所已经彻底被摧毁了……”\r\n“那种地方就该被彻底毁灭才对！我们终于自由了，|哈哈哈哈……”伊娃身边那个面容扭曲的人形病态地大笑，眼泪从他难以辨认地眼睛中流淌而下。\r\n“走吧，我们离开这里……”\r\n伊娃紧紧抱着那个培养皿中的东西，一行人缓缓向西北方远去。\r\n……,,,,,
3035,0,UI_PlotIcon_Image_55.png,,,,,,
3036,6,UI_PlotIcon_LetterCommon_04.png,附近有一种昏睡草，你悄悄采一点回来。,,,,,
3037,5,UI_PlotIcon_LetterCommon_05.png,……\r\n昨夜在朱诺附近发生的大火，证实是有某处的秘密研究所所引起的。\r\n目前现场并未发现任何伤亡人员，不过从研究器皿残骸推断，这是一间生物工艺学研究所。\r\n至于引起火灾的原因有关部门正在进一步调查中。\n,,,,,
3038,7,UI_PlotIcon_LetterCommon_03.png,……\r\n我成功混入了林赛的实验室，也见到了企业失窃的东西。\r\n我本有数次机会将他盗走，可每当他用纯真的眼睛看着我，叫我“伊娃博士”的时候，我迷茫了……\r\n我决定违背企业的命令，我要带他逃离这一切！|企业依旧在搜捕我……\r\n附近城镇的眼线已经无法动用，他们就快要找到我了！\r\n绝不能让他们找到奥利弗！我得将企业的人引开！\r\n我的奥利弗，就算我这次失败，我也一定要守护你的安全！\n\n,,,,,
3039,7,UI_PlotIcon_LetterCommon_03.png,姓名：林赛\r\n经历1：佣兵之乱幸存者，小队成员在战乱中身亡。\r\n经历2：佣兵之乱后为雷根贝勒所捕获，遭受大量人体改造，之后逃离雷根贝勒，为大总统所收留。\r\n<color=$$Red$$>备注：</color>林赛逃出雷根贝勒时盗走了一枚重要的<color=$$Red$$>机械核心。</color>|\r\n经历3：林赛研究所失事，机械核心遗失。\r\n<color=$$Red$$>备注：</color>最近朱诺活跃的小说家<color=$$Red$$>奥利弗</color>疑似核心携带者。,,,,,
3040,0,UI_PlotIcon_Image_56.png,,,,,,
4000,6,UI_PlotIcon_LetterCommon_04.png,春之花，夏之海，秋之实，冬之雪。,,,,,
4001,5,UI_PlotIcon_LetterCommon_05.png,<color=$$Red$$>春之花</color>：花园之中的巨大花朵；\r\n<color=$$Red$$>夏之海</color>：苏克拉特=====（被墨水覆盖模糊不清）；\r\n<color=$$Red$$>秋之实</color>：弓手村里的黄金稻地。,,,,,
4002,7,UI_PlotIcon_LetterCommon_03.png,<color=$$Red$$>波利</color>习性：\r\n波利，软体。\r\n<color=$$Red$$>如果有东西掉在地上，它就会快速移动过去，并将东西吸入体内。</color>\r\n波利属于最初始一批的魔物，有些能力卓绝的波利佼佼者并非是靠自身进化，而是吸入了拥有特殊能量的东西……|卢恩图书馆藏书\r\n不得外借，不得损毁。,,,,,
4003,1,UI_PlotIcon_LetterCommon_02.png,1.观察<color=$$Red$$>摊位前的甜点或者水果</color>，或许没那么简单\r\n2.看到<color=$$Red$$>奇怪的生物可以直接抓取</color>，若不是猫的话多半就是波利精灵了\r\n3.幽灵特系的波利精灵无法触摸，要通过<color=$$Red$$>相机拍照</color>才能看到它们\r\n4.就算完全隐身，也还是会有<color=$$Red$$>脚印</color>的\r\n5.<color=$$Red$$>钓鱼</color>，有的波利精灵至今都认为自己是一条鱼,,,,,
4004,1,UI_PlotIcon_LetterCommon_02.png,猫手商队的代表在不久以前和卢恩王室达成《合作协议》：\r\n为激活与卢恩境内的贸易模式更高布局。\r\n卢恩王室全力推崇<color=$$Red$$>冒险者支援绵绵岛建设</color>活动，应召捐赠物资参与建设的冒险者会授予可增强勋章能量的<color=$$Red$$>声望</color>。,,,,,
4005,1,UI_PlotIcon_LetterCommon_02.png,X月X日，晴天\r\n应该是我近日苦思冥想之后得到了神的回应。梦境之中有个<color=$$Red$$>浮空的黑影</color>将我梦想之中的那把短剑<color=$$Red$$>召唤</color>出来给我看。\r\n让我想通了之前的诸多问题，现在还差一些细节确认就可以实现了！要不是那只该死的猫跳到屋顶吵醒我，我应该还记得黑影告诉过我的，那把武器的名字……,,,,,
4006,6,UI_PlotIcon_LetterCommon_04.png,沉船迷宫2层<color=$$Red$$>东边的房间</color>藏有著名冒险家乔那丹·尼利利亚的<color=$$Red$$>航海日记</color>,,,,,
4007,1,UI_PlotIcon_LetterCommon_02.png,我十分敬佩<color=$$Red$$>冒险家乔那丹</color>先生，听说他年轻的时候组织过一个实力强悍的冒险者小队，甚至找到了传说之中的<color=$$Red$$>乌龟岛</color>。此次航行中，说他会搭载我们的船，让我兴奋了好一阵，我一定要去与他合影并询问一些关于航海的问题。\r\n                ——船员詹森,,,,,
4008,1,UI_PlotIcon_LetterCommon_02.png,令人抓狂的是，关于时隐时现的白幽灵也是宝石带来的负面效应，常出没的这些有着<color=$$Red$$>奇怪癖好的白幽灵</color>，他们喜欢<color=$$Red$$>吃掉船上的纸制品</color>，要知道一个<color=$$Red$$>笔记本</color>在入海以后可是有价无市的，我都丢掉好几本了，可恶！\r\n                ——船员杰克,,,,,
4009,3,UI_PlotIcon_LetterCommon_07.png,<color=$$Red$$>招募令</color>： 骑士团部分人员失踪在<color=$$Red$$>兽人村落</color>附近，希望有能的冒险者能伸出援手找到失踪的骑士小队的消息，若是能力允许，救出<color=$$Red$$>幸存者</color>。\r\n失踪人员名单：<color=$$Red$$>斯特拉</color>、潘、 伍德,,,,,
4010,33,UI_PlotIcon_LetterCommon_08.png,1.根据<color=$$Red$$>巨大化兽婴</color>出现的方位，基本可以推测出来自于<color=$$Red$$>兽人村落</color>。\r\n2.在兽人村落发现一件奇怪的事，这里出现的巨大化兽婴竟然也会<color=$$Red$$>攻击同族</color>。\r\n3.好在最近下了雨，根据巨大的脚印发现，他们好像是从<color=$$Red$$>兽人洞穴</color>之中出来的。,,,,,
4011,1,UI_PlotIcon_LetterCommon_02.png,初期的学者以身体组织里是否有<color=$$Red$$>各类结晶</color>来区分魔物及非魔物。\r\n但是<color=$$Red$$>真正强大的魔物身体组织里没有结晶</color>的。但是可以确定的是，各类结晶一定是生成魔物固有性向的原因之一。\r\n<color=$$Red$$>如果调和一下魔物体内的结晶</color>，说不定可以造就更强大的魔物。,,,,,
4012,1,UI_PlotIcon_LetterCommon_02.png,冶炼之道传承于远古，神明在殒命之前，将强化之法教给中庭生命，他们就是蒸发在很多年前的<color=$$Red$$>优佩雷斯</color>人。\r\n他们的文明程度远高于人类先祖。人类先祖探访他们居住过地，从遗迹中得到的一些东西成为人类文明的基石。这其中就包含镌刻着<color=$$Red$$>冶炼历史</color>的<color=$$Red$$>石碑</color>。其间记载着最纯粹的冶炼技术。,,,,,
4013,1,UI_PlotIcon_LetterCommon_02.png,因为贯通科学与魔法双重法则，初代人类认知与其断层，能理解的内容十分有限。\r\n后因频繁战乱，远古石板成为人类争夺中心带来诸多厮杀，但最终却消失于人类的舞台。\r\n唯有代代传承下来，在人们不断的摸索下，形成了关于武器装备的四流派：<color=$$Red$$>锻造</color>、<color=$$Red$$>打洞插卡</color>、<color=$$Red$$>精炼</color>、<color=$$Red$$>附魔</color>。,,,,,
4014,6,UI_PlotIcon_LetterCommon_04.png,在<color=$$Red$$>金字塔1F</color>分别击杀5只<color=$$Red$$>红蝙蝠</color>、<color=$$Red$$>邪骸弓箭手</color>、<color=$$Red$$>邪骸士兵</color>和<color=$$Red$$>木乃伊</color>。若是如此做，<color=$$Red$$>守护者</color>会给你下一步指引。,,,,,
4015,1,UI_PlotIcon_LetterCommon_02.png,吉芬起源：\r\n法师们为了弥补自己的过错新建的城市，曾经坐落在这里的城市是<color=$$Red$$>魔法之都葛帔尼亚</color>，但是一夜之间毁于闪电，真实消失原因不明。,,,,,
4016,1,UI_PlotIcon_LetterCommon_02.png,吉芬刚刚建成的时候，有不少法师通过偶有的<color=$$Red$$>空间裂隙</color>看到过<color=$$Red$$>葛帔尼亚</color>的旧景。但是后来在吉芬塔完全建成以后这种现象就慢慢消失了……\r\n所以被后来的人们遗忘。,,,,,
4017,1,UI_PlotIcon_LetterCommon_02.png,<color=$$Red$$>上篇</color>——\r\n地平线尽头传出急促马蹄声。\r\n带起灰白的尘土铺满着夕阳。\r\n黑夜里千只眼瞬间同时闪亮。\r\n是城里不断燃烧的火炬之光。\r\n听到了，内心的声音。\r\n涌进了，血管的枝末。\r\n感到了，铠甲的重要。\r\n出现了，敌人的面貌。,,,,,
4018,1,UI_PlotIcon_LetterCommon_02.png,<color=$$Red$$>下篇</color>——\r\n大声再大声，更大声的吹响。\r\n清脆的号角。\r\n赐予前进的勇士们力量。\r\n大声再大声，更大声的呼喊。\r\n嘶哑的战歌。\r\n此时这一刻永不会再来！\r\n呼风唤雨，震怒大地。\r\n热血沸腾，鼓动心脏。\r\n此时这一刻永不会再来！,,,,,
4019,1,UI_PlotIcon_LetterCommon_02.png,出巡：<color=$$Red$$>塞尼亚小队</color>\r\n任务：边境调查\r\n任务内容：<color=$$Red$$>调查犬妖一族暴动缘由</color>，若在能力范畴内就地解决，否则呈报骑士团。,,,,,
4020,1,UI_PlotIcon_LetterCommon_02.png,克特森林暴动原因：<color=$$Red$$>不明组织</color>屠杀犬妖族群，致其对所有人类抱有敌意。\r\n根据现场取材的一些战斗痕迹，发现<color=$$Red$$>蓝色布料</color>、<color=$$Red$$>遗落军刀</color>、<color=$$Red$$>残缺的实验报告</color>。蓝色布料是不明属性的军队或是某势力制式服装。此时正在循着线索指向寻找此组织的秘密基地，大致在<color=$$Red$$>克特森林东部区域</color>。需要骑士团增援。\r\n报告者：<color=$$Red$$>塞尼亚</color>,,,,,
4021,4,UI_PlotIcon_LetterCommon_06.png,深海之心所需材料，前往海底洞窟3层击败如下对应魔物可获取：\r\n<color=$$Red$$>人鱼士兵</color>→<color=$$Red$$>深海晶石</color>\r\n<color=$$Red$$>马克</color>→<color=$$Red$$>彩鳞</color>\r\n<color=$$Red$$>异变鱼</color>→<color=$$Red$$>漆珠</color>,,,,,
4023,1,UI_PlotIcon_LetterCommon_02.png,五色草被誉为<color=$$Red$$>百草起源</color>，是最早生长在中庭大陆的被先民智慧运用的植物，多个史书上都有关于这些药草的记载。\r\n这些根<color=$$Red$$>茎叶花通株颜色相同</color>，若是在野外遇见也不难辨认，这些药草根据不同工艺能够提炼出多种不同药性的其他药草。,,,,,
4024,33,UI_PlotIcon_LetterCommon_08.png,<color=$$Red$$>埃尔贝塔</color>港口因出现海怪袭击共和国商队事件，牵扯到国与国之间巨大贸易利益，此事就<color=$$Red$$>巴尔特王室</color>管理不力，特力斯坦家是否对巴尔特王室的海上贸易权执行监管争执不下。\r\n于是双方签订从七圣贤时代传下的[契约]：<color=$$Red$$>找到并暗杀对方契约上的三人，先达成条件者为胜方。\r\n</color>结果判定为神的选择，败方都必须遵守，不因此事再生事端。,,,,,
4025,4,UI_PlotIcon_LetterCommon_06.png,亲爱的，最近几次意外看来并非偶然，我低估了你工作的危险程度。\r\n很抱歉之前不能帮到你，但是现在<color=$$Red$$>巴尔特的那位大人</color>给了我一个可以帮你的方法。如果有机会让你活下去，我可以奉献一切……\r\n               爱你的<color=$$Red$$>路娜</color>,,,,,
4026,3,UI_PlotIcon_LetterCommon_07.png,白衣祭司带走伊米尔之心的事已经被骑士团上报到卢恩王室。\r\n如果有可能的话，希望你能借助与<color=$$Red$$>大贤者巴雷蒙德</color>的关系和技术手段尽快<color=$$Red$$>夺回伊米尔之心</color>，以免在卢恩境内引发祸事。\r\n                               班波,,,,,
4027,1,UI_PlotIcon_LetterCommon_02.png,天地初开，<color=$$Red$$>巨人伊米尔</color>与<color=$$Red$$>奥丁</color>带领的阿萨神族大战，最终伊米尔被奥丁杀死，<color=$$Red$$>伊米尔巨大的心脏破碎后散落在世界各处</color>。\r\n伊米尔之心之中<color=$$Red$$>蕴含神的巨大力量</color>。因此被带有野心的人发现并利用。于是这碎片变成众多追求力量的人的争夺旋涡。\r\n教国、共和国的政治核心，都不乏沉迷于伊米尔之心力量的狂热者。,,,,,
4028,7,UI_PlotIcon_LetterCommon_03.png,早年间，我曾在科研企业<color=$$Red$$>雷根贝勒</color>从事古遗迹挖掘工作。\r\n在共和国之内发现了伊米尔之心，分析出伊米尔之心的是具有极高密度的有机体结构<color=$$Red$$>二向解质几丁体</color>之后，在教国资金的注入下尝试复刻有机体结构作为新能源。\r\n|得益于[他们]的帮助，于是我很快便攻克重重难题，伊米尔之心克隆体诞生了。\r\n之后共和国科技爆炸，因此生出诸多新能源产物，最有代表性的当属<color=$$Red$$>飞空艇</color>。\r\n虽然对外掩饰说是蒸汽技术革新，但知道伊米尔之心的人都有或多或少的质疑和猜测。,,,,,
4029,0,UI_PlotIcon_Plot_7_1.png|UI_PlotIcon_Plot_7_2.png,,,,,,
4030,4,UI_PlotIcon_LetterCommon_06.png,亲爱的冒险者：\r\n虽然经历了曲折过程，让大贤者免于沦为祭品。\r\n但他身心都受到重创陷入沉睡。分析当前形势十分严峻，魔王梦罗克意识已经被唤醒，梦罗克城内异象丛生，刺客公会的佣兵都被召唤。\r\n所以贤者之间人手紧张起来。写信的目的是期望你能来，和我们一起尝试做些事，帮助大贤者恢复如初。\r\n                          贤者之间杰罗姆,,,,,
4031,1,UI_PlotIcon_LetterCommon_02.png,量产人形兵器能完全替代佣兵，担心失去工作的佣兵和惧怕杀伤力的贫民，对巴雷蒙德充满敌意。\r\n雷根贝勒以保护贤者为由出动人形兵器，却因一名佣兵被人形兵器所杀，触发震惊共和国的大事件<color=$$Red$$>佣兵之乱</color>。\r\n巴雷蒙德的住所和实验室被付之一炬，<color=$$Red$$>研究设计图纸和文书都在这场大火中消失</color>。,,,,,
4032,7,UI_PlotIcon_LetterCommon_03.png,AW.782年，冬\r\n我从朱诺很狼狈的逃了出来，我心中明了自己当前需要什么，只不过可能会经历异常漫长的过程。\r\n\r\n一方面我想我已经从关于人和神之间关系的哲学问题中反应过来，从那个与神对话的梦境中就应该笃定，对神的态度应当充满敬畏，佣兵|之乱这也许是开发滥用神之力量的报应吧。\r\n\r\n伊米尔之心的秘密，把我当做棋子的<color=$$Red$$>那些人</color>的目的。或许我会用我的下半生去揭开，我想那里一定藏着我想知道的真相。\r\n\r\n    巴雷蒙德写于凌晨,,,,,
4033,0,UI_PlotIcon_LetterCommon_21.png,祭祀台|人质间|密道,,,,,
4034,0,UI_PlotIcon_LetterCommon_18.png,二层入口|一层入口,,,,,
4035,0,UI_PlotIcon_LetterCommon_22.png,,,,,,
4036,1,UI_PlotIcon_LetterCommon_02.png,普隆德拉王国治安维持团公开以下逮捕令：\r\n<color=$$Red$$>卢易·冯·希勒勘斯</color> （人类男）\r\n<color=$$Red$$>玛莎·赫尔特·简</color> （人类女）\r\n<color=$$Red$$>凯珀</color> \r\n（动物猫）\r\n抓到或提供有效情报者，均有奖励。,,,,,
4037,7,UI_PlotIcon_LetterCommon_03.png,AW.983，春，大雨\r\n下雨的时候我们通常会去找找因为路滑摔倒的某个倒霉蛋，可以趁机捡走些东西。\r\n凯珀找到了一个几近昏迷的人，从她虚弱的呼吸中听出，她或许是和我们一样的可怜人……\r\n\r\nAW.983，春，晴天\r\n在她用法术打倒一个勒索我们的混混救下卢易|之后，我们将她奉为老大。<color=$$Red$$>老大对魔法元素的亲和力很强</color>，以后一定能成为很厉害的人！\r\n\r\nAW.983，夏，阴天\r\n我们在街上捣乱顺走些东西，团长总会自掏腰包帮我们解围。或许是他知道我们这些行为是为了养活那些和我们一样被遗弃的孩子吧。,,,,,
4038,7,UI_PlotIcon_LetterCommon_03.png,AW.983，夏，晴天\r\n老大有次瞒着我们深夜外出，身上沾血归来，而后大哭一场。\r\n翌日我看到团长大人受伤了，没人知道他因何受伤。但凯珀看到是老大所为，似乎和她闭口不谈的过去有关……\r\n早上我竟然看到老大笑了，背对着朝阳的光挽起长发妩媚的笑，美的就像一幅画。\r\n\r\n|AW.983，秋，晴天\r\n团长是个温柔的人，老大告诉我们他已经帮助我们提交了为孤儿们申请粮食补助的方案，并打算将城中孤儿中年龄较大去参加治安团考核。若成为保护普隆德拉的卫兵，那是我们这样的人能够得到的最好的生活了吧。,,,,,
4039,6,UI_PlotIcon_LetterCommon_04.png,沃们始焦傲的子团，档主沃们陆的家或们，讲授道沃们得乘法！,,,,,
4040,7,UI_PlotIcon_LetterCommon_03.png,AW.983，冬，暴雨\r\n我们并未等来团长的好消息，相反是个噩耗。说他因为轻薄王室贵族女子要被<color=$$Red$$>处以极刑</color>。\r\n我们猜测极有可能是他的提案触到了某些王族利益，或被人利用变成了内斗的牺牲品。\r\n处刑当天，老大想要有所动作，但却口吐鲜血昏迷在行刑场。我们凑钱去请医生，得知是不\r\n|治之症……我一直困惑为什么不幸都会降临在善良的人身上，笑到最后的竟会是那些丑陋的嘴脸。\r\n\r\nAW.983，冬，阴天\r\n老大失踪了。应该是不愿意拖累大家选择离开，孤独的死在某个角落。我们永远都会记得她的名字：<color=$$Red$$>古娜</color>。,,,,,
4041,1,UI_PlotIcon_LetterCommon_02.png,因业务拓展需要，现在<color=$$Red$$>梦罗克地区</color>招募情报收集的人才若干名，待遇优厚。\r\n\r\n期待你的加入，与我们 <color=$$Red$$>Z团</color>共创伟大事业。,,,,,
4042,7,UI_PlotIcon_LetterCommon_03.png,AW982年，博仁斯惨案\r\n博仁斯，教国边陲，与卢恩交接。普隆德拉骑士团踏上这片土地，为了寻回传说中的<color=$$Red$$>神器盐之桩</color>。\r\n盐之桩本被卢恩王室奉为圣物，但被教国神秘组织夺走。于是卢恩骑士团追踪至教国边陲小镇<color=$$Red$$>博仁斯</color>，发生激烈战斗。\r\n|交战中，骑士团手误击中盐之桩，<color=$$Red$$>发生灾难级爆炸</color>。参战人员和整个博仁斯在一片白光中被夷为平地。所有小镇上的居民全部化为<color=$$Red$$>盐粒</color>。,,,,,
4043,1,UI_PlotIcon_LetterCommon_02.png,《卢恩史诗》创世神话章记载，盐之桩是为孕育伊米尔的<color=$$Red$$>神牛奥德姆拉</color>提供养料的本源之物，和挂着九层世界的<color=$$Red$$>世界树</color>同属于神话时代的产物。,,,,,
4044,7,UI_PlotIcon_LetterCommon_03.png,<color=$$Red$$>露克希</color>调查笔记：\r\n很小的时候被一名女性老者从一个普隆德拉的边境村庄中抱回，据当地村民说，当时这婴儿周身散发着金光，旁边有<color=$$Red$$>成人衣物</color>和一些<color=$$Red$$>白色毛发</color>。\r\n\r\n之后与这位老者相依为命长大，并凭借杰出的天赋加入刺客公会，|迅速成长为当时最年轻的刺客。\r\n\r\n<color=$$Red$$>大贤者巴雷蒙德对她似乎有特殊的情感</color>，花重金将经验不足的她召入佣兵团。\r\n或许……是可成为接近大贤者的契机。,,,,,
