Id,des,Content,CV,Time,LocalizationArea
302901,,菲罗德斯带领政府军稳定了城内的骚乱，,,2,
302902,,冒险者奋不顾身拯救朱诺城的事迹也广为人知，,,2,
302903,,朱诺人民热情的拥护持续了好几天才终止，,,2,
302904,,冒险者终于有暇处理后续的事宜。,,2,
303001,,看着被改造成兵器的昔日女友，,,2,
303002,,林赛声嘶力竭地呼喊着，试图唤醒她内心的记忆，,,2,
303003,,但回应他的却只有冰冷的杀戮。,,2,
303004,,两人交战的余波冲击四周，,,2,
303005,,所幸在冒险者与众人的保护下无人伤亡。,,2,
303101,,“没有人能逃过企业的眼睛，也没有人能违抗企业的命令！哈哈哈哈……”,,2,
303102,,阿斯发出癫狂的笑声，眼中却充斥着泪水，,,2,
303103,,炽烈的能量从阿斯胸口涌出，转瞬间成为毁灭一切的能量风暴。,,2,
303104,,“不好！快走！”,,2,
303105,,危急之际巴雷蒙德冲破自身魔法屏蔽，将身边的几人带出了爆炸中心。,,2,
303106,,当众人回过神来的时候，整个小镇都已被爆炸摧毁，,,2,
303107,,无数鲜活的生命被掩埋，,,2,
303108,,凄厉的哀嚎似还在耳边萦绕……,,2,
303201,,“严惩林赛，总统请罪！”,,2,
303202,,当众人踏入朱诺时城中居民正在举行大规模的游行，,,2,
303203,,边陲小镇的毁灭不知何时已传遍朱诺，,,2,
303204,,而在舆论中林赛却成了元凶。,,2,
303301,,伊米尔之心的力量缓缓汇流入法阵之中，,,2,
303302,,名为穆林的乌鸦受法阵牵引盘旋而下，,,2,
303303,,温暖的白光充斥所有人的眼球，,,2,
303304,,当白光散去，法阵中央出现了一位女子的淡淡身影。,,2,
303305,,“机械竟敢违抗主人的命令！叛徒！全是叛徒！”,,2,
303306,,林赛愤怒地大喊，五官扭曲而恐怖。,,2,
303307,,他掏出一个要中装置，凶狠地按下了按键，,,2,
303308,,阿尔的身体瞬间停滞了，缺少了主导的法阵也随之黯淡，,,2,
303309,,阿尔试图抓住伊娃的双手，但伊娃的灵魂却随着法阵一同消散了。,,2,
303310,,“母亲，看来我果然还是无法……反、抗、命……运……”,,2,
400001,,突如其来的大火打乱了骑士团的舞会计划,,2,
400002,,面具的事也因为这大火暂时搁浅,,2,
400003,,虽然水系巫师联手抗火， 但整个地底集市仍被烧成废墟……,,2,
400004,,街巷间很快就有了吟游诗人关于这场大火的传唱：,,2,
400005,,如果这世间有什么花只绽放一次,,2,
400006,,那就是普隆德拉，黑夜的红莲,,2,
400007,,Chapter1：《黑夜的红莲》完,,2,
400101,,露克希之死像普隆德拉的地底集市一样，烧成了我心中无法抹去的黑斑,,2,
400102,,面具组织、冒险者失踪、露克希死亡、白衣女巫……,,2,
400103,,让我想到了儿时走失在迷雾森林之中的恐惧,,2,
400104,,那么，这灵魂碎片透漏的线索成了迷雾中唯一的光,,2,
400105,,Chapter2：《灵魂碎片》完,,2,
400201,,“那件事”的谜底终于揭开，但随之而来的是更多的谜团,,2,
400202,,从宝妮给予的信息来看，三皇子极可能死于谋杀,,2,
400203,,而露克希的死亡，多半是得知了事情的真相,,2,
400204,,原来就算是曾经让世界几近毁灭的世界之蛇的诅咒，也能变成权谋者手中的一枚棋子,,2,
400205,,诡异的白面具、遮掩的班波、皇室的丑闻……,,2,
400206,,谜团的背后到底是什么？,,2,
400207,,终于找到了让人不安的原因,,2,
400208,,真正让人战栗的并非是诅咒，而是人心。,,2,
400209,,Chapter4：《建国神话》完,,2,
400210,,欲言又止的班波,,2,
400211,,死不瞑目的露克希,,2,
400212,,突然出现的白衣杀手,,2,
400213,,曾经光鲜的皇室驱魔师,,2,
400214,,那匆匆塞到我手中的线索和红色石头,,2,
400215,,好像深海的岩石一般冰冷,,2,
400216,,……,,2,
400217,,我似乎被命运的大手，丢入一场深不见底的阴谋……,,2,
400218,,Chapter3：《唱歌的孩子》完,,2,
400301,,王室的诅咒的真相最终浮出水面，两位王子是被毒杀,,2,
400302,,失踪的冒险者、火烧地底集市和毒杀王子的矛头，都指向教国,,2,
400303,,卢恩压抑已久的复仇火焰，已经开始燃烧,,2,
400304,,Chapter5：《皇室诅咒》完,,2,
400401,,我从乐园团出来，眺望教堂,,2,
400402,,突然有一人疾驰而出，撞了我一个踉跄,,2,
400403,,并且……抢走了我的包,,2,
400501,,我追逐此人到普隆德拉的暗巷，反被早已埋伏在此处的人围堵,,2,
400502,,这些毛贼自称Z团，他们将我背包里的面具、密函等等物品翻倒而出,,2,
400503,,我刚要动手，随后几道风刃从我背后袭出，将Z团之人吹翻在地,,2,
400504,,他们爬起后四散逃跑……,,2,
400505,,清风四起，一白袍女巫飘然落在我的面前，我只是看到她的背影并未谋其面,,2,
400506,,我还未来得及道谢，她似乎听到什么动静，冷哼一声，腾空而起,,2,
400507,,并随手一卷将我的委托物白色面具带走……,,2,
400508,,随后而来的，似乎是骑士团的人,,2,
400601,,毕斯库司发现自己打不过我，便狼狈逃跑,,2,
400602,,口中念念有词，似乎并不服气,,2,
400603,,没想到就算是普隆德拉的教堂之中也会有如此宵小之徒,,2,
400701,,刚打完啤酒，打算以此为契机和拉了西斯搭话,,2,
400702,,此时来了几个打手模样的人，气势汹汹的将比斯库斯围住,,2,
400703,,要他还清赌债……,,2,
401001,,一支冷剑从不远处飞来，拦住了我的去路,,2,
401002,,剑的尽头有个蒙面人，突然出手势必心存歹意,,2,
401003,,我立刻警戒，准备战斗,,2,
401004,,就在这时，赛依连赶来，说道：抓住他，别让他跑了！蒙面人见势不妙,,2,
401005,,丢下一根树枝就跑了，这根树枝召唤出了大量的魔物！！！,,2,
401101,,唯有清理掉枯树枝召唤出的魔物了！,,2,
401201,,班波开始点亮露克希的灵魂碎片,,2,
401202,,灵魂碎片开始了颤动,,2,
401203,,一阵剧烈的能量波动后，碎片似乎发出了夺目的光芒,,2,
401301,,这里要弹出的，原本是图片,,2,
401302,,讲述了露克希的记忆,,2,
401303,,一个男孩在唱着歌谣，歌词中提到光荣的老鹰,,2,
401304,,路过的长袍人突然立住，附身告诉他歌词不是这样的。应该是骄傲的老鹰。,,2,
401401,,这是几张图片内容，暂用黑幕代替，敬请期待,,2,
401402,,A目击者：大火之前，里面有一场激烈的打斗，似乎是引起大火的源头,,2,
401403,,但是他距离的太远没怎么看清楚容貌，不知道具体是谁；,,2,
401404,,B目击者：认为有一个白色道袍的女巫最可疑，前面明明已经走了,,2,
401405,,不久后又折回来似乎在很着急的寻找着什么东西,,2,
401406,,C目击者：白色道袍的女巫用一把剑杀死了一个女刺客,,2,
401407,,并抢走了她手里的箱子。,,2,
401501,,大火死亡名单中，露克希竟然在上面,,2,
401502,,那个我曾经救过的女孩子，竟然就这样死去了,,2,
401503,,生命真是无常啊……,,2,
401601,,这是露克希的档案,,2,
401602,,上面显示露克希身手了得，并且十分机敏,,2,
401603,,不可能在在火灾爆发前没有警觉,,2,
401701,,上面写着：,,2,
401702,,宝妮因佩里亚,,2,
401703,,驱魔记录：驱魔失败，导致重大后果，剥夺皇室驱魔师身份，驱逐出首都。,,2,
401704,,                        执行人：赛依连。,,2,
401801,,赛依连奉王室命令带两个骑士，站在宝妮家门前,,2,
401802,,暴躁骑士很不耐烦嫌慢催促,,2,
401803,,和事佬骑士说：不好意思麻烦快点儿，我们也不好做。,,2,
401804,,宝妮穿着光鲜从屋子里出来，美丽高贵，牵着卡努：这就走，骑士大人。,,2,
401805,,卡努从地上捡起石子丢向赛依连：哼，你们都是坏人！,,2,
401806,,暴躁骑士：小子，无端攻击骑士领主可是要坐牢的！,,2,
401807,,宝妮：实在抱歉，管教不严……,,2,
401808,,赛依连：算了，毕竟是小孩子。,,2,
401901,,这孩子非要和我玩猜拳的游戏,,2,
401902,,虽然说，实在不想就这样赢了小孩子,,2,
401903,,可是这个孩子的猜拳技术实在太糟糕了,,2,
401904,,我只好勉为其难的赢了他~hohoho~,,2,
402001,,远处渐渐传来了吟唱的声音……,,2,
402002,,可以吞噬海洋的巨大蟒蛇~ ♪ ,,2,
402003,,可以吞噬海洋的巨大蟒蛇~ ♪ ,,2,
402004,,被七彩缤纷的老鹰吞噬~ ♪ ,,2,
402005,,傲慢的老鹰长出鳞片~ ♪,,2,
402006,,并从空中坠落而亡~ ♪ ,,2,
402007,,这情景和露克希灵魂碎片中的线索如出一辙……,,2,
402008,,莫非宝妮母子就在前面。,,2,
402101,,宝妮竟然遇到了袭击！,,2,
402102,,她与一群不明身份的人打斗了起来,,2,
402103,,卡努吓的钻进了森林……,,2,
402104,,宝妮见状非常着急，保护孩子的本能被激发了,,2,
402105,,接连释放了好几个超强魔法，一片电闪雷鸣之后,,2,
402106,,几个来不及躲闪的倒霉蛋直接被秒杀,,2,
402107,,剩下受伤的几个落荒而逃……,,2,
402201,,终于……经过一系列的骚操作,,2,
402202,,我从繁星一样的书籍中,,2,
402203,,找到了这本叫做《卢恩史诗》的书,,2,
402301,,大约八百年前，世界之蛇耶梦加得入侵米德嘉兹大陆。,,2,
402302,,七位勇者披荆斩棘，最终将大蛇斩杀，建立了卢恩王国。,,2,
402303,,勇者们被后人称作七圣贤，这就是卢恩王国有七个王室的原因,,2,
402304,,但世界之蛇却许下一个恶毒的诅咒：,,2,
402305,,第一个王子一定会死的大蛇诅咒。,,2,
402401,,只见纸条上的内容写着：,,2,
402402,,《卢恩史诗》,,2,
402403,,卡罗莫夫,,2,
402501,,因为武器无法伤其分毫，我不慎被野猪撞到，昏了过去,,2,
402502,,幸运的是，它并未继续攻击我,,2,
402503,,不知过了多久，我听到身着铠甲之人向我靠近,,2,
402504,,醒来一开，正是赛依连,,2,
402601,,巴雷蒙德开始解开这可怕的封印,,2,
402602,,像上次一样，强大的能量打在他身上，让他痛苦的怒吼,,2,
402603,,之后暴虐的能量波直接撕开了次元，招来了魔物……,,2,
402701,,巴雷蒙德从仪式中抽身，开始回过头来对付魔物,,2,
402702,,他展现出了令人恐惧的强大力量,,2,
402703,,仅仅凭借拳头就生生击穿了两只裂隙魔的身体,,2,
402704,,满身血光的巴雷蒙德让我有点不敢靠近…,,2,
402801,,在圣光卷轴即将打开时,,2,
402802,,巴雷蒙德的身后突然伸出一只恶魔之爪，打飞了卷轴,,2,
402803,,巴雷蒙德整个人都变得非常邪恶……,,2,
402804,,我心里一沉，果然……是中了圣痕吗,,2,
402901,,巴雷蒙德身上被奇怪的咒文笼罩,,2,
402902,,发疯似得低吼着向我攻击，还好宝妮及时出现,,2,
402903,,她使用圣光控制住了巴雷蒙德,,2,
402904,,尽管如此，最后巴雷蒙德还是抓住空隙逃掉了,,2,
403001,,一道洁白光芒从天而降，向着巴雷蒙德身上轰去,,2,
403002,,巴雷蒙德一瞬间变得极为愤怒，恍惚间我看到了他的獠牙,,2,
403003,,他的上衣在这种气势下崩碎，一个恶魔手臂虚影从他背后生长而出,,2,
403004,,将圣光卷轴的圣光击飞向其他方向……,,2,
403005,,他的背部有一个黑色的十字，并且以此为中心向身体的其他部分延伸,,2,
403006,,与之前在梦罗克看到的那些变为魔物的昏迷者如出一辙,,2,
403101,,魔化巴雷蒙德凶猛、嗜血、癫狂，如同野兽,,2,
403102,,就在把我逼入绝境之时，一道白光从天而降将其击退,,2,
403103,,宝妮手持法杖赶到此处。魔化巴雷蒙德意识到危险,,2,
403104,,用魔器召唤出巴风特之影后，逃遁而去,,2,
403201,,我想到了自己刚进城时的遭遇，顿时心生怜悯,,2,
403202,,自己作为新人时也和Z团有过节，所以决定帮他夺回背包,,2,
403301,,塔姬乌丝在我的协助下，用尽全力向着物资树打出一个火球,,2,
403302,,果然如蚂蚁们讨论的一般放满了易燃物,,2,
403303,,爆炸伴随着巨大的火海迅速将蚂蚁洞湮灭……,,2,
403304,,塔姬乌丝用蝴蝶翅膀带着我飞了出去,,2,
403305,,苏克拉特沙漠上能看到蚂蚁洞口滚滚浓烟缓慢冒出并伴随着烧焦的味道,,2,
403306,,可以预料到的，那些如潮般涌来的蚁族魔物，都不会幸免于难……,,2,
403401,,物资丢失事件牵扯到国与国之间的外交、贸易等方方面面的事情,,2,
403402,,已经不是骑士团和冒险者可以处理的层面了，于是由专人接手调查,,2,
403403,,此事虽然解决，但是并没有什么后话，只能在这里告一段落……,,2,
403501,,我将笔记本交给玛娅，她刚要打开。,,2,
403502,,似乎有个东西掉落下来，我一把接住。,,2,
403503,,仔细一看，是一把钥匙……,,2,
403601,,金字塔开始震动，一道金光在不远处闪现，金光之中有一虚影逐渐凝实,,2,
403602,,我望向震动的方向。莫非那就是……可以指引下一步的守护者？,,2,
403701,,迪文突然加速，如同鬼魅般消失在我眼前,,2,
403702,,嗖嗖两枚箭从我的耳畔穿过，撕裂空气,,2,
403703,,她果然如同传说中一样恐怖，死亡的魔女并非空穴来风,,2,
403704,,我只得举手认输,,2,
403801,,凯特琳娜吟唱咒文后调动我采集而来的火元素,,2,
403802,,火元素如同精灵一般围绕着她旋转，将缚阵击溃,,2,
403901,,在吉芬塔2层的不远处，塔姬乌丝遇见了另一个巫师,,2,
403902,,他们的面前是一道扭曲着空间的巨大旋涡,,2,
403903,,我猜这就是一切乱象的根源……,,2,
403904,,而现在要做的，就是解决旋涡前的强大守护者,,2,
404001,,我将《尼伯龙根之戒》下篇给到吟游诗人伊览德,,2,
404002,,他很兴奋，读了之后沉浸其中。,,2,
404101,,完成此事之后，我便与迪文道别，回到斐扬,,2,
404201,,当那两个被困的骑士说出他们是塞尼亚小队的成员时，我知道我赶上了。,,2,
404202,,我赶在死神的镰刀收割生命之前救下了他们。,,2,
404203,,但是我却不知如何开口。如何将同伴死亡的消息告诉他们。,,2,
404204,,在我听到他们提到自己的同伴时，我知道不说不行了。,,2,
404205,,他们很平静，平静的就像一片湖水,,2,
404206,,他们平静拜托我去收集需要的物证，我也平静的走开。,,2,
404207,,如果不是后面传来的哽咽，此刻的无言就是最好的对白。,,2,
404301,,我打开班波递来的纸，上面绘这一枚形状奇特的金色戒指,,2,
404302,,一条蛇衔着自己的尾巴，构成了一个完美的圆,,2,
404401,,关于他与妻子路娜的爱情和他们短暂但幸福的生活,,2,
404402,,关于他是王室谍报组织的特工并很不幸的卷入王室之间解决矛盾的对赌协议,,2,
404403,,关于巴尔特家族利用他的定情戒指引诱路娜为其牺牲——,,2,
404404,,让他凭借幽灵身份为妻子复仇也为巴尔特家族赢取了最终利益,,2,
404501,,我看到得知真相的拉乐希斯找巴尔特政要求证却遭到巴尔特政要的侮辱和诱惑,,2,
404502,,拉乐希斯杀死所有保镖和轻视生命的政要为路娜复仇，然后愤然离去……,,2,
404503,,突然间我想起了拉乐希斯死亡时嘴角露出的微笑，原来是在欢喜与爱人的重逢,,2,
404601,,我看到巴雷蒙德记忆中的那些生物，那些实验失败的生命体,,2,
404602,,恶灵，丧尸，腐烂的衍生物……带着强烈的情绪轮番向我涌来,,2,
404701,,答对了暗号之后，你进入密穴,,2,
404702,,在尽头找到了逃逸的Z团两人一猫,,2,
404703,,他们似乎意识到不妙，便丢下一本书逃走,,2,
404704,,那个包着华丽书皮的里面，却是你最想找到的日记的后半部分……,,2,
404801,,城主的招募内容让我有些在意,,2,
404802,,如今的局势已经让一直存有矛盾的梦罗克城主和刺客公会放下芥蒂,,2,
404803,,那就说明这种不详的预感并非空穴来风，我们低估了盐化世界的力量,,2,
404804,,或许能够覆灭整个梦罗克城，甚至卢恩王国,,2,
404901,,碰巧的是，曾经Z团窝点的怪异男子掉落的东西也是玛莎的日记,,2,
404902,,这些线索似乎可以拼接成一个相对完整的故事,,2,
404903,,只是简单的巧合吗？还是欲盖弥彰呢？,,2,
405001,,拿到物品的瞬间我想到了白衣修士说的那番话,,2,
405002,,这东西应该是他寄给了我，我打之后发现果然是一个调查笔记,,2,
405003,,而笔记之上，非常清晰的记载着关于露克希的事……,,2,
405101,,诺克提斯之灵逐渐消失在我的视野内,,2,
405102,,我似乎也隐隐看到了迪亚斯出现在他的旁边,,2,
405103,,从这混沌的世界解脱，或许是他们最好的归宿,,2,
405201,,我拿出火场发现的项链观察，除了比想象的重上许多,,2,
405202,,上面似乎有一股粘稠的力量，应该正是这力量让我无法打开,,2,
405301,,终于对好了暗号，眼前打开一条长长的密道,,2,
405302,,我走进去，发现密道的尽头似乎有摇曳的烛光,,2,
405401,,我用尽全力将变异的恶魔击败，就在此时一股力量将那变异恶魔一口吞入,,2,
405402,,正是梦罗克幼体所为，白女巫看着我充满杀意。而此时，附近又有空间波动,,2,
405403,,竟然是大贤者巴雷蒙德，上次梦罗克被巴雷蒙德的神术重创还是不久之前,,2,
405404,,白女巫眉头一皱，带着梦罗克幼体快速遁走……,,2,
405501,,远古生物能量在露希尔的身体上游走的同时也点亮了记忆石,,2,
405502,,在记忆石的交相辉映下，露希尔的手指动了动,,2,
405503,,而后缓缓的睁开了眼睛……,,2,
405504,,看着她渐渐苏醒，我不禁开始怀疑我做的是对是错…...,,2,
405505,,露希尔是否愿意被唤醒，继续她永无止境的使命，我的心中没有答案。,,2,
405506,,情感觉醒带给她的究竟是人性的萌芽，还是对使命的逃避，我无法评判。,,2,
405507,,但是我却知道一件事。,,2,
405508,,当魔神的烈火席卷大地，再娇美的花朵都会化为飞灰…...,,2,
405601,,我看着癫狂的阿弥莎似乎恢复了神志,,2,
405602,,她看这自己的手，然后释然一笑,,2,
405603,,我想她已经恢复了……,,2,
405701,,光芒之后，地藏庙之上的哀唱草消失,,2,
405702,,一张卜书如同樱花一般从缓缓飘落下来,,2,
405801,,黑色的乌鸦让所有色彩变得黯然,,3,
405802,,虚幻的星屑堆积起来如落入深渊的雪,,3,
405803,,灰色的羽翼降临，带来了巨大的狂风,,3,
405804,,它的心中挤拥缠绕着无法抗拒的觉醒,,3,
405805,,慈悲梦境中倒映着真实抑或虚假,,3,
405806,,灰色的羽翼瞳孔之中的梦魇逐渐扩大,,3,
405807,,揭露报应为虚伪之实，卸去畏怯之枷锁,,3,
405808,,无垢的意志之中，方能闪现光明,,3,
405901,,拨动时钟之后，我看着周围光影变幻,,2,
405902,,空气粘稠的如同泥潭，片刻之后又恢复如常,,2,
405903,,我想我们回到了……过去的时间里,,2,
405904,,那时候，老师刚从他的怀里拿出解石化药剂,,2,
405905,,艾鲁大喊阻止，老师回头看了他一眼，笑了一下,,2,
405906,,还是将药剂交到少年手里，少年拿起药剂一饮而尽,,2,
406001,,艾鲁还没来得及悲痛，周围的空气再次粘稠起来,,2,
406002,,若是猜得没错的话，时空规则正将我们拉回到原有的时间线上,,2,
406003,,能与数小时前尚有生命气息的老师对话,,2,
406004,,应该算是这神秘的晚祷钟留给我们的馈赠吧,,2,
406005,,此时废置实验室似乎受到了巨大的冲击开始震动,,2,
406006,,艾鲁拿出蝴蝶翅膀，我们必须在这里坍塌之前逃出去,,2,
406101,,我看着他自信的伸出手来,,3,
406102,,向着晚祷钟的方向靠近，手逐渐变成石头……,,3,
406103,,而后口中呢喃，另外一只手光芒闪起,,3,
406104,,石头手臂又变成正常的血肉,,3,
406105,,我吃惊的看着他的手臂自如的变化,,3,
406106,,决定将他们引荐给炼金术士工会的艾鲁,,3,
406107,,艾尔帕兰的石化病人们急需这种力量……,,3,
406201,,教会首领说的没错，艾尔帕兰需要这股力量,,3,
406202,,他们靠近即将石化的病人，双手泛起紫光,,3,
406203,,片刻之后石化解除，被石化者活动自如,,3,
406204,,从绝望到希望，如同展现神迹,,3,
406301,,这就是死亡的感觉吗？,,3,
406302,,我感觉自己的意识陷入黑暗的甬道,,3,
406303,,醒来之后发现还在刚才的位置,,3,
406304,,而不远处的时钟告诉我只是过去了几秒钟而已,,3,
406305,,虽然还不清楚为什么,,3,
406306,,但是能够清晰的感觉到有一股意识在阻挠我,,3,
406307,,那究竟只是一个张牙舞爪的幻术,,3,
406308,,还是那个意志传达给我的最后通牒,,3,
406401,,在发条被剥离的瞬间，空间如镜子般碎裂,,3,
406402,,一股力量从裂缝之中溢出，将空间瓦解,,3,
406403,,我一个踉跄落入黑暗，发条也消失不见,,3,
406404,,斗转星移之间，竟再次出现在法阵附近,,3,
406501,,神秘人挥手之间，召唤出强悍的魔物,,3,
406502,,与此同时，紫色气团在他的操纵下涌入法阵,,3,
406503,,我突然明白过来，眼前的神秘人的自由……,,3,
406504,,好像和刚刚拔除的晚祷钟发条相关,,3,
406505,,法阵被再次激活，在复杂阵法的运作下,,3,
406506,,人形茧化作光点消失,,3,
406507,,一紧闭双眼的少女从光团之中逐渐显出轮廓,,3,
406508,,神秘人没有犹豫，带着少女迅速遁走,,3,
406600,,我接触到福金的记忆碎片，恍惚中看到：,,3,
406601,,一名少女在一次能量风暴后被时空调查团救起,,3,
406602,,随后少女加入时空调查团与福金一起执行任务,,3,
406603,,懵懂的少女对雷厉风行的福金产生了特殊的情愫,,3,
406701,,少女似乎想起了植入她意识之中的使命,,3,
406702,,发现自己是贝鲁兹人安排盗取时空调查团的核心秘密的棋子,,3,
406703,,情感与使命的冲突，让少女异常痛苦……,,3,
406801,,最终少女毅然决然选择了牺牲自己……,,3,
406802,,她利用职位之便穿越到晚祷钟被造成之时并盗走晚祷钟发条,,3,
406803,,最终因破坏时空法则，被能量风暴吞噬……,,3,
406901,,溃败的共和国精英让我有些忘乎所以,,3,
406902,,没想到下一秒就中了他们设下的陷阱,,3,
406903,,就在此时，一道光解决了隐藏在暗处的敌人,,3,
406904,,施救者竟然是……枯萎法阵复苏的少女？,,3,
407001,,这张脸与记忆重叠，正是福金记忆之中那个选择了情感的兀儿德,,3,
407002,,此时刚刚赶来的福金，被从天而降的法术牢笼罩住,,3,
407003,,而施术者……正是手持时空发条的神秘人！,,3,
407101,,记忆的回归带着部分情感，让福金对兀儿德心存愧疚,,3,
407102,,福金妥协了，他自己早有牺牲的觉悟,,3,
407103,,在原本的时空回溯计划中，自己也难逃透支带来的死亡,,3,
407104,,在霍根操纵的发条施放的空间法术后，你和众人被重新拉回到枯萎法阵,,3,
407201,,在一切准备就绪之后霍根运转了法阵,,3,
407202,,能量反转在法阵中心区域形成了巨大旋涡,,3,
407203,,然是出乎人意料的事发生了,,3,
407204,,兀儿德突然推开福金跳入了旋涡之中……,,3,
499901,,1,,2,
500001,,今天，她说她要沉睡一段时间了，让我在这里等她,,2,
500002,,我愿意等，拿着永不凋零的玫瑰，告诉她我很爱她,,2,
500003,,……,,2,
500004,,我可能，等不动了，我的眼睛越来越花，腿越来越不利索,,2,
500005,,我变成了一个糟老头了啊,,2,
500006,,她会不会讨厌我现在的样子呢……我只想把玫瑰给她啊！,,2,
501501,,青年年不由分说向我袭来，我只好接招,,2,
501502,,经过一番切磋，我轻松地打败了青年,,2,
501503,,输掉切磋的青年，似乎显得有些沮丧,,2,
501901,,尤利卡虽然是个女生，但……,,2,
501902,,尤利卡的速度太快了！像是一头猎豹！,,2,
501903,,我十分的吃力，眼看就要被尤利卡击败,,2,
501904,,突然，我找到了尤利卡的破绽！,,2,
501905,,没错，就是现在！一击必中！,,2,
501906,,我打败了尤利卡！,,2,
502001,,柏得的招式十分霸道！丝毫不给我留一丝的空隙！,,2,
502002,,柏得竟然还嘲笑我的招式老套！,,2,
502003,,呵，是时候让他见识什么是力量了！,,2,
502004,,一番躲闪后，我装作不敌的样子,,2,
502005,,柏得眼见胜利在望，略微有些兴奋,,2,
502006,,柏得丝毫不知自己露出了破绽,,2,
502007,,就是现在！柏得错愕的看着我,,2,
502008,,似乎不相信我的刀已经架到了他的脖子上！,,2,
502009,,我赢了，呵呵,,2,
502101,,卡洛打着酒嗝，动作却丝毫不含糊,,2,
502102,,每一招看似软绵绵的招式，却蕴含着强大的力量！,,2,
502103,,太惊人了！,,2,
502104,,面对这样的招式我似乎毫无办法,,2,
502105,,拉特还在一边兴奋的打着酒嗝,,2,
502106,,笑看着我与卡洛的切磋,,2,
502107,,终于！我找到了卡洛的弱点,,2,
502108,,就是后背！,,2,
502109,,果然！我是对的，卡洛输了！,,2,
502201,,我向拉特做着鬼脸，尤利卡的挑战暂时告一段落,,2,
502202,,还有许多事情等着我去做……,,2,
502203,,又到了与拉特分别的时候,,2,
502204,,望着拉特离去的背影，我想到了两个字……,,2,
502205,,朋友……,,2,
502206,,改日再见，我的朋友——拉特,,2,
502301,,古德拉斯恼羞成怒，不由分说向我们袭来,,2,
502302,,显然，古德拉斯被科里戳中了心思,,2,
502303,,我只好先出手让他冷静下来,,2,
502401,,青春女神伊登曾是阿斯加德万年花园的主人,,2,
502402,,她掌管着让众神保持青春的“黄金苹果”,,2,
502403,,“黄金苹果”有着令众神返老还童的作用,,2,
502404,,正因为有它，神才能保持着青春，不会死去。,,2,
502405,,然而诸神黄昏之时，众神陨落，苹果被破坏,,2,
502406,,万年花园的一些土壤和植物，还有部分苹果精粹遗落人间,,2,
502407,,经古德拉斯研究发现，很久很久以前，在妙勒尼山脉深处还爆发战争,,2,
502408,,种种迹象表明，这是一场为了争夺伊登的苹果的战争……,,2,
502409,,现在他已经研究出了永葆青春的办法,,2,
502410,,看看他自己年轻的样子，这就是最好的证明,,2,
502501,,仪式进行到一半之际，突然一个人冲了出来,,2,
502502,,这个人不就是之前在古德拉斯家门口遇到的怪人？,,2,
502503,,与此同时……凯洛夫晕了过去,,2,
502601,,在几千年前，马车森林曾连接着一座古城——克雷斯特汉姆,,2,
502602,,传闻比现在的普隆德拉还要繁华的多，却毁于一场战争,,2,
502603,,这场战争扰乱了整座城的能量，导致古城的魔物发生了异变,,2,
502604,,有位圣贤封印了古城，关闭了古城入口，但仍然有些魔物从城中流落,,2,
502605,,马车森林的地龙和黑蛇、螳螂，据说就来自古城,,2,
502606,,关于封印古城的原因，据说是因为古城中产生了能穿越古今的力量,,2,
502607,,而这种力量若被恶势力利用，后果将不堪设想,,2,
502608,,当然这些不过是传说，没有什么证据……,,2,
502701,,当我按照凯莉说的使用了试剂后,,2,
502702,,神奇的一幕发生了,,2,
502703,,在马车森林收集到的魔物血液变成了绿色,,2,
502704,,而在吉芬旷野收集到的魔物血液却没有任何的变化,,2,
502801,,我打败了奥伦,,2,
502802,,这时骑士团及时赶到,,2,
502803,,抓住了奥伦和导游,,2,
502901,,谁知，当我拿出这壶酒的时候,,2,
502902,,老士兵却脸色一变，把这瓶酒打碎在了地上,,2,
502903,,并呵斥我，让我快走。,,2,
502904,,我十分不解,,2,
503001,,当年犬妖大军在克特森林囤积作恶，作为士兵理当上战场,,2,
503002,,可是当老兵到达战场的时候，他的挚友却拿着一块绿宝石狞笑着,,2,
503003,,挚友的脚边都是同僚和犬妖的尸体,,2,
503004,,显而易见，是他受到了蛊惑而残害了自己的战友们,,2,
503005,,老兵感到十分失望，一番搏斗后杀死了自己的挚友,,2,
503006,,而那块绿宝石也不知所踪,,2,
503101,,捡起来绿宝石的我却突然头晕目眩,,2,
503102,,有一个声音不停的在耳边说——拥有我！快拥有我！,,2,
503103,,残存的理智让我决定赶紧先去拜访那位研究本地魔物的学者,,2,
503201,,有个声音开始在我耳边徘徊,,2,
503202,,不断告诉我——学者想要抢走这块绿宝石,,2,
503203,,此时我眼中的学者开始变的奸诈,,2,
503204,,仿佛想要抢走我的绿宝石,,2,
503205,,学者向我袭来！,,2,
503206,,他果然是想抢走我的宝石！,,2,
503301,,当年士兵杀死了很多犬妖，犬妖的亡灵聚集到这块绿宝石上,,2,
503302,,迷惑了士兵的心智，让士兵们互相残杀,,2,
503303,,彷徨者赶到的时候，士兵们都已经互相残杀而亡,,2,
503304,,彷徨者看到了在士兵中间躺着的绿宝石,,2,
503305,,当他拿起这颗宝石的时候，瞬间也被诅咒缠身,,2,
503306,,紧接着老兵赶到，恶战之后彷徨者倒在了挚友的剑下……,,2,
503401,,彷徨者走向绿宝石，触摸了绿宝石,,2,
503402,,一瞬间，一阵光芒闪过,,2,
503403,,绿宝石里传来了彷徨者的声音,,2,
503404,,彷徨者附身到了绿宝石中，再也不是地缚灵,,2,
