ErrMerchantNotStart,,贸易未开始
ErrMerchantCanNotFinish,,贸易未完成
ErrMerchantEventNpcNotExist,,事件未刷新
ErrMerchantEventPriceNotMatch,,事件价格有误
ErrMerchantEventBuyRepeat,,事件只能购买一次
ErrMerchantEventBuyFailed,,事件购买失败
ErrMerchantEventNpcDistanceLimit,,距离诗人距离过远
ErrVirtualItemLackBoliCoin,,波利币不足
ErrBattlefieldTeammateNotInScene,,队友不在等候区
ErrTaskStatusWrong,,任务状态不对
ErrTaskExclusive,,任务互斥限制
ErrTaskConfigError,,任务配置问题
ErrTaskTargetNeedFinish,,任务目标需要完成
ErrDungeonsNotPass,,尚未通过该副本
ErrDungeonsAlreadyAward,,该副本奖励已领取
ErrTableNotExist,表的行不存在,哎呀，数据出错啦
ErrIsNotMyFriend,,与目标不是好友，无法执行该操作
ErrRoleAleadyExist,,角色已存在
ErrNavigateTomapInvalid,,目的地不能自动寻路
ErrNavigateNowmapInvalid,,当前地图不能自动寻路
ErrShareDishCd,,{0}秒后可再次分享
ErrCookPotFull,,已经放满食材了
ErrCookPlatFull,,台子已经满了
ErrAgreeTimeOut,,抱歉，回复时间已超时~
ErrGuildWelfareIsZero,,本周没有公会分红
ErrGuildGiftHasReceived,,该成员本周已发放过礼盒
ErrGuildGiftNotEnough,,公会礼盒数量不足
ErrGuildGiftRecvJoinTime,,该玩家加入公会未满5天，无法领取
ErrGuildWarehouseNoitem,,公会仓库没有这个东西
ErrGuildWarehouseCountLimit,,公会仓库容量限制
ErrGuildWarehouseLevelLimit,,公会等级不够，无法查看公会仓库
ErrGuildWarehouseTimeLimit,,加入时间不够，无法查看公会仓库
ErrGuildWarehouseNoAuction,,公会拍卖没有这个道具
ErrGuildWarehouseLowerThanBase,,出价不得低于底价
ErrGuildWarehouseChangePriceCd,,修改报价处于冷却中
ErrGuildWarehouseGiveupPriceCd,,放弃竞拍cd中，不能放弃
ErrEasynavForbidDynamicScene,动态地图无法寻路,目的地无法自动寻路
ErrSceneNeedPretask,,进场景需要完成前置任务
ErrTaskNotAccept,,任务未被接取
ErrTaskNotFound,,任务未找到
ErrTaskNotFinish,,任务未完成
ErrTaskNoTable,,任务表中无任务
ErrTaskAlreadyFinish,,任务已完成了
ErrTaskGiveupGuildChange,,公会变更删除任务
ErrTaskGuildFailed,,公会任务失败删除
ErrTaskEdenAlreadyGiveup,,eden任务已经放弃过
ErrTaskAcceptDuringCd,,任务接取处于cd时间
ErrMedalActiveTaskNotFinish,,激活任务条件未达成
ErrTaskWrongSubTask,,错误的子任务id
ErrBagFullTaskItemDrop,,背包空间不足无法继续获得任务道具
ErrIsInTaskInteractive,,玩家在任务道具交互动作中
ErrEasynavYError,,目标区域无法达到
ErrSceneNotAllow,,场景不允许
ErrCannotFollowOneself,,无法跟随自己
ErrAlreadyHasLuckyNo,,邀请函本周已领取
ErrProtocolIsSending,,协议正在发送中
ErrThemePartyEnterTimeFail,,派对正在准备，提前5分钟可凭邀请函入场，邀请函在奥德拉处兑换
ErrThemePartyHasNotInvitation,,主题派对正在进行，如需进入请前往奥德拉处领取邀请函
ErrThemePartyCanNotExchangeInvitation,,本周主题派对活动已结束，无法兑换邀请函
ErrThemePartyNotActivityTime,,不在活动时间，无法进入
ErrThemePartyLackLoveNum,,点亮爱心次数已达上限
ErrThemePartyAlreadySendLove,,已经赠送过爱心
ErrVirtualItemLackArmory,,完成委托集齐任意5种纹章，才能领取舞会邀请函
ErrCatSeatIsFull,,猫手商会座位已放满
ErrLevelGiftHasReceived,,该等级礼包已领取
ErrSevenLoginRewardIsGet,,该登录奖励已领取
ErrNoSceneInteraction,,现在这个样子无法这样做哟
ErrStallStockIsFull,,服务器摊位紧张，当前道具暂时无法上架
ErrDropbuffNotFound,,可拾取BUFF不存在
ErrDropbuffTakeFailed,,距离过远，拾取失败
ErrInBuffMutexState,,当前状态无法执行该操作
ErrWatchRoomNotExist,,观战房间不存在
ErrSepctatorTypeError,,观战分类不存在
ErrWatchRoomNomorePage,,没有更多房间了
ErrAlreadyInWatchRoom,,已经在观战房间内
ErrCaptainIsWatching,,队长正在观战，无法跟随
ErrSearchKeyTooShort,,搜索关键词过短
ErrRequestTooFast,,请求间隔太短
ErrHasAlreadyLikeRoom,,已经点过赞了
ErrWatchRoomFull,,观战人数已满
ErrNotInScene,,不在场景中
ErrNotInDungeons,,不在副本中
ErrDungeonsNotSupportWatch,,该副本不支持观战
ErrDungeonsWatchFail,,副本观战失败
ErrChatWatchRommCdLimit,,观战频道发言过快
ErrStateMutexWatch,,当前状态无法进行观战
ErrDungeonWatchHasResult,,副本已结算，无法观战
ErrTryWatchAgain,,该房间暂时无法进入，请稍后尝试
ErrRoleSceneCanNotWatch,,当前无法进行观战
ErrItemUseCdLimit,,操作频繁，请稍后再试
ErrIsInClimbing,,正在攀爬，无法执行该操作哦~
ErrIsInFishingAction,,正在钓鱼，无法执行该操作哦~
ErrIsInDeathMimicry,,正在装死，无法执行该操作哦~
ErrIsInWall,,正在场景交互，无法执行该操作哦~
ErrIsInGoFight,,正在战斗，无法执行该操作哦~
ErrReviveAlreadyAlive,,玩家已经复活
ErrIsInCoupleActionFragment,,玩家正在进行双人动作
ErrIsInSingleGroundVehicle,,正在搭乘单人地面载具，无法执行该操作
ErrIsInSingleFlyVehicle,,正在搭乘单人飞行载具，无法执行该操作
ErrIsInCoupleGroundVehicle,,正在搭乘双人地面载具，无法执行该操作
ErrIsInCoupleFlyVehicle,,正在搭乘双人飞行载具，无法执行该操作
ErrStateMutexDance,,正在跳舞中，无法执行该操作哦~
ErrVirtualItemLackAssistPoint,,协同之证不足
ErrDecEquipNotexist,,待分解装备不存在
ErrExtractEruipNotEnough,,今日次数不足，明天再来
ErrEquipExtractAwardNotExist,,抽取奖池不存在
ErrEquipCannotRecove,,装备无法分解
ErrTowerDefManaLack,,魔力不足
ErrTowerDefCmdInvalid,,指令无效
ErrTowerDefBeyondLimit,,超过可召唤上限
ErrTowerDefSummonAbsence,,召唤阵不存在
ErrTowerDefCmdCdlimit,,指令处于CD中
ErrTowerDefNotInCircle,,不在召唤阵内
ErrTowerDefNoServant,,召唤阵内没有英灵
ErrRoleIsNormal,,角色处于正常状态，不能被恢复
ErrRoleIsNotNormal,,角色处于非正常状态，不能被删除
ErrCantChangeSkillTalentInPvp,,pvp场景不能切换其他方案
ErrCantEnterCoupleAction,,目标暂时无法响应双人动作哦~
ErrCantEnterCoupleVehicle,,目标暂时无法搭乘双人载具哦~
ErrMidasFailed,,喵喵果实卖场暂未开放，敬请期待
ErrCanNotFindMercenary,,玩家无此佣兵
ErrMercenaryHasNotTheSkill,,佣兵没有此技能
ErrMercenaryEquipTouchMaxLevel,,佣兵装备已到最大等级
ErrMercenaryHasNotTheEquip,,佣兵无此装备
ErrMercenaryEquipNotMaxLevel,,装备未到最大等级无法进阶
ErrMercenaryEquipNotSupportAdvance,,装备不支持进阶
ErrMercenaryHasNotTheTalent,,佣兵没有这个天赋
ErrMercenaryAlreadyHadTheTalent,,佣兵已拥有该天赋
ErrMercenaryLevelNotEnough,,佣兵等级不足
ErrMercenaryConfigError,,佣兵配置错误
ErrMercenaryTalentTouchMaxLevel,,佣兵天赋已达最大等级
ErrMercenaryTalentNotMaxLevel,,佣兵天赋未达最大等级无法强化
ErrVirtualItemLackMercenaryTalentPoint,,佣兵缺少天赋点
ErrMercenaryTouchMaxLevel,,佣兵等级已达上限，无法超过玩家等级
ErrRoleLevelNotEnough,,玩家等级不足
ErrMercenaryNotTakeOut,,佣兵未出战
ErrMercenaryCannotTakeOutInScene,,该场景不允许携带佣兵
ErrMercenaryCannotTakeOutWhenFight,,战斗状态下不允许出战
ErrMercenaryCannotTakeBackWhenFight,,战斗状态不允许收回
ErrMercenaryAlreadyTakeOut,,佣兵已出战
ErrMercenaryTeamHasNoPos,,队伍已满，佣兵无法出战
ErrMercenaryMaxBattleNum,,出战位置已满，无法出战
ErrMercenaryTalentCantSwitch,,佣兵天赋无法切换
ErrMercenaryCannotTakeBackInScene,,该场景无法收回佣兵
ErrMercenaryEquipLevelGtMercenary,,佣兵装备等级大于佣兵等级
ErrCheckStateFail,,当前状态无法执行该操作
ErrDetachedNoLegalPos,,初始位置不合法
ErrMercenaryShouldAdvance,,佣兵需要进阶才能继续升级
ErrGuildMoneyNotEnough,,公会资金不足
ErrGuildHuntNotInSameScene,,需要所有成员都在公会场景
ErrIsInMutexState,,当前状态无法执行该操作
ErrGuildHuntJoinTimesLimit,,此难度已狩猎完毕，请去参与其他难度的狩猎
ErrVehicleCannotFindVehicle,,找不到载具
ErrVehicleBreakLimit,,素质突破次数达到限制
ErrCannotDevelopWithoutVehicle,,未获取载具时不能培养
ErrLoginNotInWhiteList,,该服务器正在维护中，请稍等
ErrStateCantchange,,当前状态无法执行该操作
ErrVirtualItemLackYuanqi,,元气值不足
ErrGuildRoleIsCandidated,,该成员已经报名了公会匹配赛
ErrGuildInTimeNotEnough,,{0}加入公会时间不足{1}小时，无法申请出战
ErrGuildMatchApplyTeamMemberNotEnough,,队伍人数不足
ErrGuildMatchNoCompetition,,对手不存在，比赛不战而胜，奖励将在稍后发放给会长
ErrGuildMatchNotApplyTime,,不在报名时间内
ErrGuildMatchParticipantsChange,,由于信息变更，你不再是本次公会匹配赛的参赛人员
ErrGuildMatchNotTeamManageTime,,当前时段无法进行队伍管理
ErrGuildMatchWaitingRoomNotOpen,,等候区未开放
ErrGuildMatchRoleNotWatching,,角色不处于观战状态
ErrGuildMatchNotInFight,,当前不处于战斗状态
ErrGuildMatchNotBattleTeam,,你不是参赛队伍成员，无法进入等候区
ErrGuildMatchApplyNoTeam,,你不在队伍中，无法申请出战
ErrGuildmatchUnqualified,,你所在的公会没有获得公会匹配赛的参加资格
ErrGuildMemberNotExist,,{0}不是公会成员，无法申请出战
ErrGuildMatchSystemNotOpen,,{0}未满{1}级，无法申请出战
ErrGuildGvgCommanderNumLimit,,超出可设置的指挥官人数上限
ErrGuildMemberPermissionNotAllow,,公会成员没有进行该操作的权限
ErrGuildGvgMemberUnqualified,,该成员没有获得参加攻城战的资格
ErrGvgActing,,攻城战正在进行中
ErrGvgNotOccupy,,公会未占领城堡
ErrJoinGuildTimeNotenough,,加入公会时间不足{0}小时
ErrGvgTableIdNotExist,,请求的ID不存在
ErrGvgLackofPoints,,分数不足，无法领取奖励
ErrGvgSuppliesSexLimit,,只有女生才能发放哦
ErrGvgSuppliesPersonalCountLimit,,已达到个人最大发放上限
ErrGvgSuppliesTotalCountLimit,,已达到总最大发放上限
ErrGvgGuildNeedPermissionChairman,,你不是会长/副会长，无法进行该操作哦
ErrGvgNotInReadyBattleTime,,当前不处于攻城战备战阶段
ErrGvgLeaveSelf,,你已退出公会，无法继续参加攻城战
ErrGvgGuildKick,,你已被请离公会，无法继续参加攻城战
ErrGvgGuildRemove,,由于你所在的公会已解散，你无法继续参加攻城战
ErrGvgCityMaintain,,公会地城维护中
ErrGvgAlreadySettled,,该城堡的战斗已结束
ErrGvgInvalidQuestRewardId,,请按顺序领取攻城战任务奖励
ErrGvgMonsterRefreshLimit,,已达到今日刷新次数上限
ErrAlreadyInScene,,已经在场景中
ErrGvgBoxMaintain,,当前时间段内无法领取宝箱奖励
ErrAwardAlreadyGet,,宝箱奖励已领取
ErrGuildGvgGuildUnqualified,,你所在的公会没有获得攻城战的参加资格
ErrGvgBoxLimit,,你可领取的礼包已到达今日的可领取上限
ErrGvgBoxLackJoinTime,,加入公会不足72小时
ErrGvgBoxOpened,,你今天已经开启过该宝箱了
ErrGvgLuckyBoxOpened,,幸运宝箱今天已经被开启过了
ErrGvgLuckyBoxNoMember,,本周公会里所有人都获得过幸运宝箱奖励了
ErrGvgSuppliesWordsLimit,,附言长度超过限制
ErrGvgOnlyXxxCanEnter,,当前只有防守方公会<color=$$Yellow$$>{0}</color>的成员才能进入
ErrGvgOnlyOccupy,,只有防守方才能使用
ErrGvgCastleAllyRoleNumLimit,,该联盟已满员
ErrGvgAllyCreateAlreadyCreate,,无法重复创建联盟
ErrGvgAllyOperateInCd,,当前无法创建或加入联盟
ErrGvgAllyNotAtTheRightTime,,当前时段内无法进行联盟相关操作
ErrGvgAllyNotBeInvited,,当前没有结盟邀请
ErrGvgAllyHaveNoAlly,,联盟不存在
ErrGvgAllyAlreadyInAlly,,已经在联盟中
ErrGvgAllyGuildNumLimit,,联盟中的公会已达到数量上限
ErrGvgAllyInviteMailAlreadyHandled,,该邀请已处理
ErrGvgAllyAlreadyInvited,,已向该公会发送过结盟邀请
ErrGuildGvgTargetGuildUnqualified,,目标公会没有获得攻城战的参加资格
ErrGvgAllyHasCastleOccupied,,你的公会已占有城堡，无法进行结盟
ErrGvgAllyTargetHasCastleOccupied,,你邀请的公会已占有城堡，无法进行结盟
GvgCheckBomb,,你手中没有炸弹
ErrLeaveTeamNormal,,你已离开队伍
ErrJoinTeamNormal,,你已加入队伍
ErrJoinTeamBackMercenary,,你已加入他人的队伍，佣兵暂时取消出战
ErrLeaveTeamOutMercenary,,你已离开队伍，佣兵重新出战
ErrLeaveTeamNotOutMercenary,,你已离开队伍，佣兵暂时无法出战
ErrStallItemDisable,,道具已下架，无法交易
ErrTitleUsingNow,,称号正在使用中
ErrTradeItemDisable,,道具已下架，无法交易
ErrLeaderBoardNotExist,,排行榜不存在
ErrRankRecordNotExist,,排行榜没有记录
ErrBoardViewTypeError,,排行榜数据请求类型错误
ErrLeaderboardConfigError,,排行榜配置错误
ErrClientCantActiveRevive,,请等待倒计时结束后自动复活
ErrNotReachReviveTime,,请等待倒计时结束后点击复活
ErrTheStateCantRevive,,当前状态无法复活
ErrIsChangingScene,,正在切换场景，无法复活
ErrStoneAwardAlreadyGet,,纪念原石奖励已经领取
ErrStoneCarveUnfinished,,雕刻未完成
ErrStoneSouvenirCrystalNotEnough,,纪念晶石不够
ErrStoneSouvenirCrystalHveAssigned,,有人已经领取过纪念晶石
ErrGuildStoneAssignAllFailed,,晶石分配失败，对方已经达到当日获得上限
ErrGuildStoneAssignPartFailed,,晶石分配成功，部分玩家达到当日获得上限故返还部分晶石
ErrTradeInForbidSellTime2,,商会正在更新库存，暂时无法出售道具
ErrTradeInForbidBuyTime2,,商会正在更新库存，暂时无法购买道具
ErrRoyalNotOpen,,开服首周不开启皇室竞赛
ErrBuyPackTopLimit,,限定礼包购买次数已达上限
ErrNoQualifiedBuyGiftPack,,请先开通卡普拉贵宾再来购买哦
ErrPickSmallGiftPackNotYet,,礼包已领取
ErrAlreadyActiveMonthCard,,已获得卡普拉贵宾特权
ErrNotActiveMonthCard,,未获得卡普拉贵宾特权
ErrNotInBlackMarketSellTime,,每日4:55-5:05为黑市盘点库存时间，无法出售道具
ErrNotInBlackMarketSellList,,当前道具无法在黑市出售
ErrAuctionItemNotOpen,,非法道具
ErrAuctionFollowListIsNull,,关注列表为空
ErrAuctionFollowListIsFull,,关注列表已满，最多只能关注20件道具
ErrAuctionFollowListNoItem,,当前道具无法关注
ErrAuctionNotInAuctionTime,,拍卖尚未开始，无法手动出价
ErrAuctionBibInvalidPrice,,道具价格已刷新，请重新出价
ErrAuctionSomeoneBibing,,有玩家正在出价
ErrAuctionContainerIsNull,,无法找到上架道具
ErrAuctionBibSuccess,,出价成功
ErrAuctionBibFaild,,出价失败
ErrAuctionBibFaildLessThanOwnerAutoPrice,,出价失败，有玩家设置了价格更高的自动出价，花费已全额返还
ErrAuctionInAuctionPrepareTime,,19:55-20:00为系统处理拍卖订单时间，无法进行出价
ErrAuctionCancelBibSuccess,,成功取消出价，花费已全额返还
ErrAuctionRoleNotBib,,角色没有参与出价
ErrAuctionNotInCancelBibTime,,19:55-20:00为系统处理拍卖订单时间，无法取消出价
ErrGuildBeautyNotFemale,,职位只能任命女性玩家
ErrGuildBeautyTimeNotEnough,,职位需要该玩家加入公会至少{0}天
ErrGuildBeautyActivityNotEnough,,职位需要当前或上周的活跃有一项达到{0}
ErrAlreadyGuildBeauty,,已经被任命为该职位了
ErrGuildPermissionFull,,该职位任命数量已达上限
ErrInPaying,,支付成功
ErrAuctionCancelInIncalidTime,,拍卖已经开始，无法取消出价
ErrAuctionBibSuccessAddExtraMoney,,出价成功，系统已自动收取订单差价
ErrAuctionBibFaildLessThanSelfBib,,出价失败，手动出价需要高于当前设置的出价上限
ErrAuctionBibFaildSameMoneyAutoBib,,出价失败，无法以相同价格重复自动出价
ErrAuctionBibSuccessGetDetMoney,,出价成功，系统已自动返还订单差价
ErrAuctionBibPriceNoInLimit,,出价失败，输入价格非法
ErrNumberNegative,,道具数量异常
ErrNumberPositive,,道具数量异常
ErrFaqContentEmpty,,请先输入您的问题
ErrFaqContentOver,,提问超出长度限制
ErrFaqCountNotEnough,,今日反馈已达到上限，请明天再来吧，谢谢
ErrFaqAskSuccess,,提交成功，谢谢您的反馈
ErrAuctionItemBeLock,,道具已被锁定，无法出价
ErrFmUnnormal,,服务器未正常运行，请稍后再试
ErrFmNotexsit,,角色数据不存在，请稍后再试
ErrAutoCollectTimeNotEnough,,自动采摘/挖矿剩余时间不足
ErrAutoCollectGatherTimesNotEnough,,今天已经进行了很多次采摘了，明天再来吧
ErrAutoCollectMiningTimesNotEnough,,今天已经进行了很多次挖矿了，明天再来吧
ErrIsInAutoCollecting,,自动采摘/挖矿中，无法进行该操作
ErrLifeSkillUpgradePriceNotEnough,,升级资源不足
ErrLifeSkillUpgradeSubPriceNotEnough,,升级辅助资源不足，可用替代资源
ErrMagicPaperTimes,,魔法信笺发送次数耗尽
ErrRoleSame,,魔法信笺不能发送给自己
ErrMagicPapeExpire,,魔法信笺礼包已过期
ErrThanksed,,已经感谢了哦
ErrPaperBlessInvalid,,魔法信笺祝福语有不符合规定字词
ErrPaperGrabTimes,,魔法信笺领取已达上限
ErrGuildOrganizePersonAwardNotExist,,公会组织手册个人奖励不存在
ErrGuildOrganizePersonAwardAlreadyGet,,公会组织手册个人奖励已领取
ErrGuildOrganizePersonAwardAlreadyGetThisWeek,,该奖励本周已领取过一次，无法重复领取
ErrNoThisEntryattr,,没有可替换的词条
ErrVehicleLevelLimit,,载具达到等级限制
ErrEquipCannotEnchantInherit,,低级装备无法继承
ErrRoleStateNotInGame,,{0}正在切换场景，无法进入
ErrCdkError,,兑换码有误，请检查后输入
ErrCdkUsed,,该兑换码已使用
ErrCdkExpired,,兑换码已过期
ErrCdkInvalidPeriod,,未到兑换码使用时间，请留意官网公告
ErrCdkCountLimit,,您使用<color=$$Yellow$$>{0}</color>兑换码次数已达上限
ErrCdkSuccess,,兑换成功，请查收您的邮件
ErrCdkSuccessCount,,还可使用<color=$$Yellow$$>{0}</color>兑换码<color=$$Yellow$$>{1}</color>个
ErrCdkErrorUnusual,,兑换码异常，暂时无法使用，请联系客服
ErrCannotFindSurveyor,,很遗憾没有发现任何宝藏，只发现了一些小物件。
ErrOwnerTreasureCollectionLackNum,,您打开魔物宝藏已达{0}次上限
ErrOtherTreasureCollectionLackNum,,您打开魔物宝藏已达{0}次上限，留给其他玩家一些机会吧~
ErrTreasureHunterNoTraceDetected,,没有探查到魔物掩藏的痕迹，请再找找吧
ErrTreasureHunterAlreadyHelp,,已经帮助过勘测了
ErrTreasureHunterFindDetected,,恭喜你发现了魔物掩藏的宝藏！宝藏位于地底{0}米，勘测需要一段时间。
ErrTreasureHunterHelpSuccess,,助力成功
ErrOtherTreasureCollectionLackSumNum,,魔物宝藏被其他玩家打开已达{0}次上限
ErrTreasureHunterOpenTreasure,,你打开了{0}勘探到的宝藏，发现了魔物留下的宝贝
ErrTreasureHunterTaskLimit,,今日参与活动次数已达{0}次
ErrTreasureHunterInActivity,,请先完成本次宝藏猎人活动再来接取
ErrTreasureHunterActivityNotOpen,,不在宝藏猎人活动开放时间
ErrTreasureHuntHelpTimesLimit,,宝藏猎人活动助力次数已达{0}次上限
ErrTreasureHuntCollectTimesLimit,,今日宝藏猎人宝箱采集次数已达{0}次上限
ErrActivityNotOpen,,不在活动时间内
ErrActivityTimeLimit,,参加活动次数已达上限
ErrPrestigeCountLimit,,今日使用次数已达上限
ErrPrestigeUseTips,,获得{0}点声望，今日还可使用{1}次
ErrVipReviveEmpty,,今日原地复活次数已达上限
ErrCanRecvAwards,,请领取补给品
ErrShopItemnotexist,,出售列表没有物品
ErrReconnectFail,,网络重新连接失败
ErrSceneIsCrowded,,该线路人数已满，请稍后再试
ErrHairAlreadyHave,,发型已解锁
ErrEyesAlreadyHave,,美瞳已解锁
ErrUnlockFailed,,解锁失败
ErrHairNeedUnlock,,发型未解锁
ErrEyesNeedUnlock,,美瞳未解锁
ErrItemNotHave,,道具不存在
ErrMonsterManualGetAwardFailed,,奖励领取失败，请稍后再试
ErrGridUnlocked,,贴纸格子已解锁
ErrMallItemNotEnough,,该商品已达购买上限
ErrLackDiamond,,缺少喵喵果实
ErrLackCoin103,,缺少付费喵喵果实
ErrLackCoin104,,缺少免费喵喵果实
ErrHealthBattleQuickly,,已有更高级的战斗加速糖状态
ErrRoleTired,,疲惫状态无法使用
ErrUseLimit,,使用次数已达上限
ErrDabaoCandyRate,,已有更高级的幸运打宝糖状态
ErrBingoNoData,,数据错误
ErrBingoAlreadyLight,,此数字已经点亮
ErrBingoNeedGuess,,需要先猜数字
ErrBingoReduceItemFail,,数字扣除失败
ErrBingoInCd,,尚在冷却中，请过会再来猜
ErrBingoAlreadyGuess,,此数字已经猜过了
ErrBingoGuessNotOpen,,当前不在猜数字时间
ErrBingoGuessWrong,,你猜错了，请等一会再来
ErrMedalAlreadyActive,,勋章已经激活了
ErrMedalAlreadyMaxLevel,,勋章当前已经是最高级了
ErrPayLocking,,请稍后再试
ErrChatforbidDoubleAdd,,该玩家已经在屏蔽列表中
ErrChatforbidDoubleDel,,该玩家不在屏蔽列表中，无法删除
ErrChatforbidAddTooMuch,,屏蔽列表玩家人数已达上限
ErrWheelConfigError,,齿轮配置错误
ErrWheelSkillNotExist,,齿轮不存在可以选择的技能
ErrWheelMaintenanceLiftLimit,,齿轮保养溢出
ErrWheelCompositeItemidDiff,,齿轮合并但道具ID不一致
ErrWheelCompositeItemNumError,,齿轮合并数量必须是偶数
ErrEquipCardHoleOverlap,,插卡洞数超上限
ErrSkillIsInActive,,技能处于激活状态，请关闭后再试
ErrMvpPartAward,,你因积极参与MVP战斗获得奖励，正在结算中，请稍后通过邮件查看
ErrAttrClearCleared,,已完成属性点重置，无需重复操作
ErrStoneGetStoneAwardLimit,,每天只能领取一次纪念币哦
ErrReturnPrizeTaskNotFinish,,任务未完成，还不能领取奖励
ErrReturnLoginprizeNotFinished,,登录奖励未解锁
ErrMallRefreshLackofItem,,卖场手动刷新刷新券不足
ErrMallRefreshCountLimit,,本日刷新已达上限
ErrMallRefreshCoolDownLimit,,刷新过于频繁
ErrMallInfoExpired,,卖场物品信息已经过期
ErrPayRegionInvalid,,充值失败，请联系客服处理
ErrCreateOrderCd,,点击频繁，请稍后再试
ErrNoBackstageAct,,当前没有正在进行的活动
ErrBuyGiftPackTopLimit,,该贵宾特权礼包已达购买上限
ErrSkillPointNotEnought,,技能点不足或已完成加点，请稍后确认
ErrJobLevelAlreadyAward,,已领取Job等级奖励，请稍后确认
ErrAccountQueuing,,服务器繁忙，请稍后再试
ErrReturnWelcomeWrongStatus,,回归状态异常
ErrSkillLevelTop,,技能已升至最高级，请稍后再试
ErrActivityNotinAwardTime,,不在活动领奖时间
ErrActivityAlreadyAward,,奖励已领取
ErrActivityWrongType,,活动类型错误
ErrNotInSamePvpWaitingScene,,有队友不在同一pvp等候场景
ErrTeamInviteCd,,请勿频繁邀请同一玩家
ErrSceneLineCampFull,,当前场景该分线中阵营人数已满
ErrNotTheSameCamp,,不是同一阵营关系
FailEnterFbMemberInScene,,有队员已经在场景中，通过跟随可以进入
ErrMsNotHaveRoleCovenantData,,彩虹之约数据不存在
ErrCovenantNumNeedTwo,,请组成两人队伍再来
ErrCovenantLevelNotRight,,{0}等级未达到{1}，不满足活动条件
ErrCovenantFriendDegreeNotRight,,您与{0}的好友度未达到{1}，无法缔结彩虹之约
ErrCovenantAlreadyCovenant,,队伍中已经有人缔结过彩虹之约
ErrCovenantTeamChanged,,队伍发生变化，无法缔结彩虹之约
ErrCovenantRewardGot,,契约值奖励已领取
ErrCovenantRewardNotReach,,契约值未达到，奖励不可领取
ErrCovenantCanceled,,{0}关闭了缔结申请，本次缔结操作无效
ErrCovenantOnlyCaptain,,需要队长点击彩虹之约申请
ErrVehicleAlreadyHave,,您已拥有此永久载具
ErrAgainSignin,,重复签到
ErrNotSingin,,当日没有签到
ErrAgainGetAward,,重复领取签到奖励
ErrNotGetCommondata,,数据异常
ErrNotGlobalAwardData,,找不到奖励
ErrNotGlobalAwardTimes,,已到达最大领奖次数
ErrNotGlobalAwardError,,条件不足无法领奖
ErrUnlockEmojiNoItem,,解锁道具不足
ErrUnlockEmojiAlready,,已经解锁，不需要重复操作
ErrUnlockNoNeed,,无需解锁表情包
ErrEmojiLock,,表情包还未解锁，无法使用
ErrBuyItemByMoneyDayLimit,,已达今日限购上限
ErrBuyItemByMoneyCd,,已领取小礼包啦
ErrBuyItemByMoneyWeekLimit,,已达本周限购上限
ErrHalloweenGiveSweetTimeLimit,,次数已达今日上限
ErrDoubleActivityNeedTeam,,请组成两人队伍再来
ErrDoubleActvitiyLevelLow,,{0}等级未达到{1}，不满足活动条件
ErrDoubleActivityAlreadyJoin,,{0}已经缔结过回归招募
ErrDoubleActivityTooFar,,队员距离队长过远，请靠近后再操作
ErrDoubleActivityOnlyCaptain,,请队长点击
ErrDoubleActivityNoRegressRole,,队伍中没有回归玩家，无法缔结回归招募关系
ErrDoubleActivityCanceled,,{0}关闭了缔结申请，本次缔结操作无效
ErrMsNotHaveRoleCallRegressData,,回归招募功能未进行
ErrCallRegressAwardAlreadyGot,,该奖励已经领取过
ErrCallRegressAwardCanNot,,任务未完成，还不能领取奖励
ErrCallRegressNeedOneRegress,,回归玩家与回归玩家无法缔结回归招募关系哦
ErrPassTaskNotExist,,任务不存在
ErrPassTaskStatusWrong,,没有达到领取条件
ErrPassTaskExpWrong,,无法获取奖励
ErrPassCheckTableError,,通行证配置错误
ErrPassCheckNeedLevel,,通行证等级不足
ErrPassCheckTypeError,,该通行证类型无法进行此操作
ErrPassCheckHasTake,,奖励已领取
ErrPassCheckBuyMaxTimes,,等级购买已达最大次数
ErrExpPoolLack,,时间不足30分钟
ErrNpcNotExist,,NPC不存在
ErrPayItemUseBatchUse,,付费道具不可以批量使用
ErrIssRepeatAward,,重复领奖
ErrIssBonusLack,,积分不足
ErrBlessingInOpenCd,,请不要频繁开启关闭祝福
ErrSnowBoliSupplyItemNum,,上交材料道具不足
ErrSnowBoliItemSupplied,,道具今日已经上交过
ErrSnowBoliSupplyMax,,阶段已达到上限
ErrChristmasTimesLimit,,您的今日挑战次数已到上限
ErrChristmasAlreadyInQueue,,已经在匹配中
ErrChristmasMatchFailed,,匹配失败，重新匹配中
ErrSkillNotExist,,该技能不存在
ErrEquipmentPageItemsCanNotMove,,兑换所需头饰已装备在其他方案
ErrClickCancelMatch,点击取消匹配,点击取消匹配
ErrMatchTimeout,匹配过程超时,匹配过程超时
ErrConfirmTimeout,等待点击确认超时,有玩家超时未确认
ErrNotInCrossMatch,队伍不在跨服匹配状态,队伍不在跨服匹配状态
ErrMemberAlreadyInMatch,队伍成员已经在匹配中,队伍成员已经在匹配中
ErrMapidMatchInvalid,匹配的mapid不存在配置,匹配的mapid不存在配置
ErrMatchTeamOverLimit,匹配队伍人数超过配置上限,队伍人数超过匹配上限
ErrCancelMatchFailed,取消跨服匹配失败,取消跨服匹配失败
ErrMatchConnectInvalid,MatchServer连接失败,跨服服务器准备中
