ID,MonsterId,PosInfo
1408,27528,2237
1409,27529,2237
1410,27530,2237
1411,27531,2237
1412,27532,2237
1413,27534,2238
1414,27535,2238
1415,27536,2238
1416,27537,2238
1417,27538,2238
1418,27539,2238
1419,27540,2239
1420,27110,2240
1421,27112,2240
1422,27111,2240
1423,27113,2240
1424,27114,2240
1425,27115,2240
1426,27543,2241
1427,27544,2242
1428,27550,2244
1429,27556,2245
1430,27555,2245
1431,8539,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1432,8540,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1433,8541,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1434,8542,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1435,8627,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1436,8628,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1437,8630,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1438,8590,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1439,8591,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1440,8587,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1441,8589,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1442,8585,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1443,8586,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1444,8588,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1445,8592,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1446,8593,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1447,8594,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1448,8596,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1449,8597,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1450,8598,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1451,8595,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1452,8599,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1453,8600,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1454,8601,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1455,8602,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1456,8603,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1457,8604,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1458,8605,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1459,8607,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1460,8608,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1461,8610,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1462,8611,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1463,8609,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1464,8612,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1465,8613,2246
1466,8614,2246
1467,8606,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1468,8625,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1469,8629,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1470,8631,2246|2247|2248|2249|2250|2251|2296|2297|2298|2299
1471,8617,2247
1472,8618,2247
1473,8615,2248
1474,8616,2248
1475,8619,2249
1476,8620,2249
1477,8621,2250
1478,8622,2250
1479,8623,2251
1480,8624,2251
1481,27558,2252
1482,27559,2252
1483,27560,2252
1484,27561,2252
1485,27562,2252
1486,27564,2253
1487,27565,2253
1488,27566,2253
1489,27567,2253
1490,27568,2254
1491,27569,2254
1492,27570,2254
1493,27571,2254
1494,27572,2254
1495,27573,2255
1496,27574,2255
1497,27622,2256|2257|2258|2269|2282|2285|2286|2287
1498,27578,2256
1499,27579,2256
1500,27580,2256
1501,27581,2257
1502,27582,2257
1503,27583,2257
1504,27584,2258
1505,27585,2258
1506,27586,2259
1507,27587,2259
1508,27588,2259
1509,27589,2260
1510,27590,2261
1511,27591,2262
1512,27592,2263
1513,27593,2264
1514,27594,2265
1515,27595,2266
1516,27596,2267
1517,27597,2268
1518,27621,2268
1519,28012,2269
1520,28011,2269
1521,28013,2269
1522,28014,2269
1523,28015,2269
1524,29002,2270
1525,29003,2270
1526,29004,2270
1527,27203,2271
1528,27202,2271
1529,27201,2271
1530,27204,2271
1531,27205,2271
1532,29022,2272
1533,29021,2272
1534,29020,2272
1535,29023,2272
1536,28021,2273
1537,27598,2274
1538,27599,2275
1539,27600,2276
1540,27601,2277
1541,27602,2278
1542,27603,2279
1543,27604,2280
1544,27605,2281
1545,27216,2282
1546,27210,2282
1547,27213,2282
1548,28022,2283
1549,28024,2284
1550,28025,2284
1551,27217,2285
1552,27211,2285
1553,27214,2285
1554,27218,2286
1555,27212,2286
1556,27215,2286
1557,28017,2287
1558,28016,2287
1559,28018,2287
1560,28019,2287
1561,28020,2287
1562,27606,2288
1563,27614,2288
1564,27607,2289
1565,27615,2289
1566,27616,2290
1567,27608,2290
1568,27609,2291
1569,27610,2292
1570,27617,2292
1571,27611,2293
1572,27618,2293
1573,27612,2294
1574,27619,2294
1575,27613,2295
1576,27620,2295
1577,8632,2296
1578,8633,2296
1579,8634,2297
1580,8635,2297
1581,8636,2298
1582,8637,2298
1583,8638,2299
1584,8639,2299
1585,28002,2303
1586,28006,2304
1587,28007,2304
1588,28004,2304
1589,28003,2304
1590,28008,2305
1591,28009,2306
1592,28026,2307
1593,28028,2308
1594,28029,2309
1595,28027,2310
1596,27250,2311
1597,28030,2311
1598,27251,2311
1599,28031,2312
1600,28033,2313
1601,28061,2314
1602,28032,2314
1603,28034,2315
1604,28035,2316
1605,28043,2316
1606,28042,2316
1607,28036,2317
1608,28037,2318
1609,28038,2319
1610,28039,2320
1611,28051,2321
1612,28052,2321
1613,28040,2321
1614,28066,2323
1615,28064,2323
1616,28065,2323
1617,28067,2323
1618,28071,2324
1619,28068,2324
1620,28069,2324
1621,28070,2324
1622,28074,2325
1623,28077,2325
1624,28078,2325
1625,28076,2325
1626,28079,2325
1627,27320,2326
1628,27321,2326
1629,27323,2326
1630,27324,2326
1631,27326,2326
1632,27325,2326
1633,27322,2326
1634,27327,2326
1635,27328,2326
1636,27331,2327
1637,27332,2327
1638,27333,2327
1639,27307,2328
1640,27304,2328
1641,27305,2328
1642,27306,2328
1643,27308,2328
1644,27303,2328
1645,27300,2328
1646,28093,2329
1647,28094,2329
1648,28095,2329
1649,27343,2330
1650,27345,2330
1651,27344,2330
1652,27342,2330
1653,27348,2330
1654,27340,2330
1655,27341,2330
1656,28111,2331
1657,28114,2331
1658,28115,2332
1659,28116,2332
1660,28117,2332
1661,28118,2332
1662,28098,2333
1663,28097,2333
1664,28100,2333
1665,28096,2333
1666,28099,2333
1667,28121,2333|2334
1668,28120,2334
1669,120020,2334
1670,28124,2335
1671,28123,2335
1672,28126,2335
1673,28127,2335
1674,28128,2335
1675,28130,2336
1676,28129,2336
1677,28141,2336
1678,28131,2337
1679,28132,2337
1680,28133,2337
1681,28137,2338
1682,28135,2338
1683,28136,2338
1684,28139,2339
1685,28145,2339
1686,28107,2340
1687,28143,2341
1688,28142,2341
1689,28144,2341
1690,28147,2342
1691,28149,2342
1692,28177,2342
1693,29305,2343
1694,29302,2343
1695,29306,2343
1696,28163,2344
1697,28158,2344
1698,28159,2344
1699,28164,2344
1700,28165,2345
1701,28168,2345
1702,28167,2345
1703,28169,2345
1704,28170,2345
1705,28172,2345
1706,28188,2346
1707,28189,2346
1708,28190,2346
1709,28194,2347
1710,28195,2347
1711,28196,2347
1712,28198,2348
1713,28199,2348
1714,28200,2348
1715,28201,2348
1716,28202,2348
1717,28203,2349
1718,28204,2349
1719,28205,2349
1720,28206,2349
1721,28207,2349
1722,28208,2349
1723,28209,2349
1724,28225,2350|2351
1725,28223,2350|2351
1726,28224,2350|2351
1727,28226,2350|2351
1728,28227,2350|2351
1729,28235,2352
1730,28229,2352|2353
1731,28228,2353
1732,28240,2354
1733,28241,2355
1734,28245,2355
1735,28246,2356
1736,9444,2400
1737,9440,2400
1738,9441,2400
1739,9443,2400
1740,9438,2400
1741,9439,2400
1742,9442,2400
1743,28511,2415
1744,28510,2415
1745,28512,2415
1746,28513,2415
1747,28514,2415
1748,28515,2416
1749,28516,2416
1750,28080,2502
1751,28081,2502
1752,28086,2503
1753,28082,2505
1754,28083,2505
1755,28087,2505
1756,28088,2505
1757,28089,2505
1758,28090,2505
1759,28091,2505
1760,27960,2550
1761,27961,2550
1762,27962,2551
1763,27963,2552
1764,27964,2553
1765,27965,2554
1766,27966,2555
1767,27900,2560
1768,27901,2560
1769,27902,2561
1770,27903,2562
1771,27904,2563
1772,27906,2564
1773,27905,2564
1774,27908,2565
1775,27907,2565
1776,28175,2566
1777,28176,2566
1778,28178,2567
1779,28179,2568
1780,28180,2568
1781,28181,2568
1782,28182,2569
1783,28183,2570
1784,28184,2571
1785,28185,2571
1786,28212,2572
1787,28213,2573
1788,28216,2574
1789,28215,2574
1790,28214,2574
1791,28217,2575
1792,28218,2576
1793,28219,2576
1794,28220,2576
1795,28221,2576
1796,28222,2577
1797,29401,2580
1798,29101,2402|2403|2404|2405|2406
1799,29110,2402|2403|2404|2405|2406|2407|2408|2409|2410|2411|2412|2413|2414
1800,29118,2402|2403|2405|2406|2407|2409|2410|2412|2413|2414
1801,29117,2402|2403|2404|2405|2406|2407|2408|2409|2410|2411|2412|2413|2414
1802,29114,2402|2403|2404|2405|2407|2408|2409|2410|2411|2412|2413|2414
1803,29113,2402|2403|2404|2405|2406|2410|2411|2412|2413|2414
1804,29111,2402|2403|2404|2405|2406|2410|2411|2412|2413|2414
1805,29102,2402|2403|2404|2405|2406
1806,29112,2404|2405|2406|2409|2411
1807,29105,2410
1808,29104,2410
1809,29106,2410
1810,29107,2411
1811,29103,2412|2413|2414
1812,26401,7002|7102
1813,26402,7002|7102
1814,26406,7002|7102
1815,26405,7002|7102
1816,26404,7002|7102
1817,26403,7002|7102
1818,26407,7002|7102
1819,26408,7002|7102
1820,26409,7002|7102
1821,26410,7002|7102
1822,6125,2815
1823,6127,2815
1824,6123,2815
1825,6121,2815
1826,6128,2815
1827,6135,2815
1828,6137,2815
1829,6136,2815
1830,6122,2815
1831,6124,2815
1832,6138,2815
1833,7882,4000
1834,7855,4000
1835,5046,4000|4001|4002|4003
1836,5048,4000|4001|4002|4003
1837,7856,4000
1838,5049,4000|4001|4002|4003
1839,5095,4000|4001|4002|4003
1840,5032,4000|4001|4002|4003
1841,7860,4000
1842,7851,4000
1843,5001,4001|4002
1844,5096,4001|4002
1845,5040,4001|4002
1846,5041,4001|4002
1847,5005,4001|4002
1848,5006,4001|4002
1849,5043,4001|4002
1850,5036,4001|4002
1851,5037,4001|4002
1852,5039,4001|4002
1853,5038,4001|4002
1854,8432,4003
1855,8405,4003
1856,8406,4003
1857,8410,4003
1858,8401,4003
1859,7706,4010
1860,7712,4010
1861,7709,4010
1862,7708,4010
1863,7715,4010
1864,7701,4010
1865,7714,4010
1866,7711,4010
1867,7707,4010
1868,5206,4011|4012
1869,5212,4011|4012
1870,5209,4011|4012
1871,5207,4011|4012
1872,5208,4011|4012
1873,5201,4011|4012
1874,5215,4011|4012
1875,5214,4011|4012
1876,5211,4011|4012
1877,7731,4013
1878,7737,4013
1879,7734,4013
1880,7733,4013
1881,7740,4013
1882,7726,4013
1883,7739,4013
1884,7736,4013
1885,7732,4013
1886,7751,4020
1887,7752,4020
1888,7753,4020
1889,7756,4020
1890,7754,4020
1891,7757,4020
1892,2003001,4020|4021|4022|4023
1893,2003101,4020|4021|4022|4023
1894,2003201,4020|4021|4022|4023
1895,2003301,4020|4021|4022|4023
1896,5251,4021|4022
1897,5252,4021|4022
1898,5253,4021|4022
1899,5256,4021|4022
1900,5254,4021|4022
1901,5257,4021|4022
1902,8451,4023
1903,8452,4023
1904,8453,4023
1905,8456,4023
1906,8454,4023
1907,8457,4023
1908,7816,4030
1909,7817,4030
1910,7801,4030
1911,7808,4030
1912,7805,4030
1913,7804,4030
1914,7807,4030
1915,7821,4030
1916,7822,4030
1917,7823,4030
1918,7824,4030
1919,7825,4030
1920,7827,4030
1921,7803,4030
1922,7819,4030
1923,7833,4030|4031|4032|4033
1924,5416,4031|4032
1925,5417,4031|4032
1926,5401,4031|4032
1927,5408,4031|4032
1928,5405,4031|4032
1929,5404,4031|4032
1930,5407,4031|4032
1931,5421,4031|4032
1932,5422,4031|4032|4033
1933,5423,4031|4032|4033
1934,5424,4031|4032
1935,5425,4031|4032
1936,5427,4031|4032|4033
1937,5403,4031|4032|4033
1938,5406,4031|4032
1939,5419,4031|4032|4033
1940,5431,4031|4032
1941,5433,4031|4032|4033
1942,5439,4033
1943,5442,4033
1944,5440,4033
1945,5441,4033
1946,5445,4033
1947,5446,4033
1948,9103,4040
1949,9104,4040
1950,9102,4040
1951,9105,4040
1952,9107,4040
1953,9109,4040
1954,9110,4040
1955,9112,4040
1956,9114,4040
1957,9115,4040
1958,9111,4040
1959,9113,4040
1960,9122,4040|4041|4042|4043
1961,9126,4040|4041|4042|4043
1962,9124,4040
1963,9153,4041|4042
1964,9154,4041|4042
1965,9152,4041|4042
1966,9155,4041|4042
1967,9157,4041|4042
1968,9159,4041|4042
1969,9160,4041|4042
1970,9162,4041|4042
1971,9164,4041|4042
1972,9165,4041|4042
1973,9161,4041|4042
1974,9163,4041|4042
1975,9174,4041|4042
1976,8463,4043
1977,8464,4043
1978,8462,4043
1979,8465,4043
1980,8467,4043
1981,8469,4043
1982,8470,4043
1983,8472,4043
1984,8474,4043
1985,8475,4043
1986,8471,4043
1987,8473,4043
1988,8484,4043
1989,9752,4050
1990,9754,4050
1991,9756,4050
1992,9761,4050
1993,9764,4050|4051|4052
1994,9755,4050|4051|4052|4053
1995,9759,4050
1996,9766,4050|4051|4052
1997,9760,4050
1998,9769,4050
1999,9771,4050
2000,9767,4050
2001,9758,4050|4051|4052
2002,9765,4050
2003,9751,4050
2004,9770,4050
2005,9753,4050
2006,9768,4050|4051|4052
2007,9802,4051|4052
2008,9804,4051|4052
2009,9803,4051|4052
2010,9807,4051|4052
2011,9801,4051|4052
2012,9805,4051|4052|4053
2013,9815,4051|4052|4053
2014,9806,4051|4052
2015,9810,4051|4052
2016,9813,4051|4052
2017,9812,4051|4052
2018,9814,4051|4052
2019,9811,4051|4052
2020,9821,4053
2021,9820,4053
2022,9822,4053
2023,9824,4053
2024,9823,4053
2025,9825,4053
2026,9826,4053
2027,5477,4060|4061|4062|4063
2028,5471,4060|4061|4062|4063
2029,5473,4060|4061|4062|4063
2030,5469,4060|4061|4062|4063
2031,5470,4060|4061|4062|4063
2032,5478,4060|4061|4062|4063
2033,5504,4060
2034,5508,4060
2035,5474,4060|4061|4062|4063
2036,5468,4060|4061|4062|4063
2037,5457,4060|4061|4062|4063
2038,5514,4060
2039,5515,4060
2040,5511,4060
2041,5513,4060
2042,5506,4060
2043,5507,4060
2044,5501,4060
2045,5502,4060
2046,5512,4060
2047,5484,4060|4061|4062|4063
2048,5485,4060|4061|4062|4063
2049,5486,4060|4061|4062|4063
2050,5487,4060|4061|4062|4063
2051,5509,4060
2052,5503,4060
2053,5510,4060
2054,5491,4060|4061|4062|4063
2055,5483,4060|4061|4062|4063
2056,5458,4061|4062
2057,5462,4061|4062
2058,5481,4061|4062
2059,5482,4061|4062
2060,5465,4061|4062
2061,5480,4061|4062
2062,5460,4061|4062
2063,5461,4061|4062
2064,5452,4061|4062
2065,5453,4061|4062
2066,5466,4061|4062
2067,5463,4061|4062
2068,5454,4061|4062
2069,5464,4061|4062
2070,5804,4063
2071,5808,4063
2072,5814,4063
2073,5815,4063
2074,5811,4063
2075,5813,4063
2076,5806,4063
2077,5807,4063
2078,5801,4063
2079,5802,4063
2080,5812,4063
2081,5809,4063
2082,5803,4063
2083,5810,4063
2084,8901,4070
2085,8909,4070|4071|4072
2086,8908,4070|4071|4072
2087,8910,4070|4071|4072
2088,8902,4070
2089,8916,4070
2090,8917,4070|4071|4072
2091,8951,4071|4072
2092,8952,4071|4072
2093,8956,4071|4072
2094,8958,4071|4072
2095,8701,4080
2096,8702,4080
2097,8703,4080
2098,8704,4080
2099,8705,4080
2100,8706,4080|4081|4082
2101,8708,4080
2102,8709,4080
2103,8710,4080
2104,8707,4080|4081|4082
2105,8711,4080|4081|4082
2106,8712,4080|4081|4082
2107,8713,4080|4081|4082
2108,8714,4080|4081|4082
2109,8715,4080|4081|4082
2110,8716,4080|4081|4082
2111,8717,4080|4081|4082
2112,8720,4080|4081|4082
2113,8718,4080|4081|4082
2114,8719,4080|4081|4082
2115,8732,4080
2116,8733,4080
2117,8734,4080
2118,8735,4080
2119,8721,4080|4081|4082
2120,8738,4080|4081|4082
2121,8739,4080|4081|4082
2122,8740,4080|4081|4082
2123,8741,4080|4081|4082
2124,8743,4080|4081|4082
2125,8736,4080|4081|4082
2126,8737,4080|4081|4082
2127,8747,4080|4081|4082
2128,8755,4080|4081|4082
2129,8748,4080|4081|4082
2130,8749,4080|4081|4082
2131,8750,4080|4081|4082
2132,8751,4080|4081|4082
2133,8752,4080|4081|4082
2134,8753,4080|4081|4082
2135,8754,4080|4081|4082
2136,8763,4080|4081|4082
2137,8764,4080|4081|4082
2138,8765,4080|4081|4082
2139,8756,4080|4081|4082
2140,8757,4080|4081|4082
2141,8758,4080|4081|4082
2142,8759,4080|4081|4082
2143,8760,4080|4081|4082
2144,8761,4080|4081|4082
2145,8762,4080|4081|4082
2146,8774,4080|4081|4082
2147,8775,4080|4081|4082
2148,8776,4080|4081|4082
2149,8801,4081|4082
2150,8802,4081|4082
2151,8803,4081|4082
2152,8804,4081|4082
2153,8805,4081|4082
2154,8808,4081|4082
2155,8809,4081|4082
2156,8810,4081|4082
2157,8832,4081|4082
2158,8833,4081|4082
2159,8834,4081|4082
2160,8835,4081|4082
2161,29247,4090|4091|4092
2162,29248,4090|4091|4092
2163,29203,4090
2164,29249,4090|4091|4092
2165,29207,4090
2166,29209,4090
2167,29210,4090
2168,29208,4090
2169,29205,4090
2170,29202,4090
2171,29211,4090
2172,29212,4090
2173,29226,4090
2174,29228,4090|4091|4092
2175,29229,4090|4091|4092
2176,29237,4090
2177,29235,4090|4091|4092
2178,29255,4090|4091|4092
2179,29230,4090|4091|4092
2180,29234,4090|4091|4092
2181,29231,4090|4091|4092
2182,29238,4090
2183,29236,4090|4091|4092
2184,29232,4090|4091|4092
2185,29254,4090|4091|4092
2186,29243,4090|4091|4092
2187,29240,4090|4091|4092
2188,29239,4090
2189,29244,4090|4091|4092
2190,29245,4090|4091|4092
2191,29251,4090|4091|4092
2192,29250,4090|4091|4092
2193,29252,4090|4091|4092
2194,29263,4091|4092
2195,29267,4091|4092
2196,29269,4091|4092
2197,29270,4091|4092
2198,29268,4091|4092
2199,29265,4091|4092
2200,29262,4091|4092
2201,29271,4091|4092
2202,29272,4091|4092
2203,29286,4091|4092
2204,29297,4091|4092
2205,29298,4091|4092
2206,29299,4091|4092
2207,29256,4091|4092
2208,7400,7500
2209,7620,7500
2210,7619,7500
2211,7618,7500
2212,7617,7500
2213,7616,7500
2214,7615,7500|8000
2215,7638,7500
2216,7637,7500
2217,7636,7500
2218,7635,7500
2219,7451,7500
2220,7453,7500
2221,7454,7500
2222,7410,7500
2223,7411,7500
2224,7416,7500
2225,7418,7500
2226,7417,7500
2227,7414,7500
2228,7420,7500
2229,7409,7500
2230,7412,7500
2231,7611,8000
2232,7612,8000
2233,7613,8000
2234,7614,8000
2235,7631,8000
2236,7632,8000
2237,7633,8000
2238,7651,8000
2239,7652,8000
2240,7653,8000
2241,7671,8000
2242,7672,8000
2243,7673,8000
2244,7674,8000
2245,9053,8010
2246,9052,8010
2247,9051,8010
2248,9056,8010
2249,9055,8010
2250,9054,8010
2251,9057,8010
2252,31711,5000
2253,31710,5000
2254,31709,5000
2255,31707,5000
2256,31708,5000
2257,31712,5001
2258,31713,5001
2259,31715,5001
2260,31714,5001
2261,31716,5002
2262,31717,5002
2263,31719,5002
2264,31721,5002
2265,31722,5002
2266,31720,5002
2267,31718,5002
2268,31723,5002
2269,31724,5002
2270,31726,5002
2271,31725,5002
2272,31727,5002
2273,31728,5002
2274,31729,5002
2275,31730,5002
2276,31731,5002
2277,31732,5002
2278,31733,5002
2279,31734,5002
2280,31735,5002
2281,31736,5002
2282,31737,5002
2283,160007,5003
2284,160006,5003
2285,160004,5003
2286,160005,5003
2287,160008,5004
2288,160016,5004
2289,160015,5004
2290,160009,5004
2291,160010,5004
2292,160011,5004
2293,160012,5004
2294,160013,5004
2295,160014,5004
2296,160018,5005
2297,160019,5005
2298,160020,5005
2299,160021,5005
2300,160022,5006
2301,160023,5006
2302,160024,5006
2303,160025,5007
2304,160026,5007
2305,160027,5007
2306,160030,5008
2307,160029,5008
2308,160028,5008
2309,160031,5008
2310,160032,5009
2311,160034,5009
2312,160035,5009
2313,160033,5009
2314,160039,5010
2315,160038,5010
2316,160037,5010
2317,160036,5010
2318,160045,5011
2319,160044,5011
2320,160043,5011
2321,160042,5011
2322,160040,5011
2323,160041,5011
2324,32102,5100
2325,32103,5100
2326,32104,5100
2327,180016,5101|5102|5103|5104|5105|5106|5107
2328,100058,10101
2329,140056,5022
2330,140058,5022
2331,27996,5023
2332,27997,5024
2333,27998,5025
2334,27999,5026
2335,170006,5027
2336,170005,5027
2337,170007,5028
2338,170008,5028
2339,170009,5029
2340,170010,5029
2341,170011,5029
2342,170012,5029
2343,170017,5030
2344,170025,5031
2345,170035,5034
2346,150090,5060
2347,150091,5061
2348,150093,5061
2349,120004,5140
2350,120003,5141
2351,120024,5143
2352,120023,5143
2353,120022,5143
2354,28101,5143
2355,28102,5143
2356,28103,5143
2357,120025,5144
2358,120026,5144
2359,120027,5144
2360,120028,5144
2361,120029,5144
2362,120030,5144
2363,28105,5144
2364,28106,5144
2365,120031,5147
2366,120033,5148
2367,120036,5149|5150
2368,120037,5150
2369,120042,5152
2370,120039,5153
2371,120038,5153
2372,190006,5160
2373,190005,5160
2374,190015,5161
2375,190016,5161
2376,220006,5203
2377,220002,5203
2378,220003,5204
2379,220004,5204
2380,220005,5204
2381,29453,5205
2382,29439,5205
2383,29441,5205
2384,29418,5205
2385,29427,5205
2386,29432,5205
2387,29434,5205
2388,29412,5205
2389,29448,5205
2390,29415,5205
2391,29425,5205
2392,29421,5205
2393,29446,5205
2394,29457,5205|5206|5207
2395,29458,5205|5206|5207
2396,29459,5205|5206|5207
2397,29460,5205|5206|5207
2398,29454,5206
2399,29440,5206
2400,29442,5206
2401,29417,5206
2402,29428,5206
2403,29433,5206
2404,29435,5206
2405,29411,5206
2406,29449,5206
2407,29414,5206
2408,29426,5206
2409,29420,5206
2410,29447,5206
2411,29455,5207
2412,29443,5207
2413,29444,5207
2414,29445,5207
2415,29416,5207
2416,29430,5207
2417,29436,5207
2418,29437,5207
2419,29410,5207
2420,29451,5207
2421,29413,5207
2422,29431,5207
2423,29429,5207
2424,29419,5207
2425,29438,5207
2426,29452,5207
2427,29450,5207
2428,220001,5208
2429,40900,9000
2430,40902,9000
2431,40901,9000
2432,40904,9000
2433,40907,9002
2434,40908,9003
2435,150098,5220
