ID,NpcId,SceneId1,Pos1,SceneId2,Pos2,SceneId3,Pos3,SceneId4,Pos4,SceneId5,Pos5,TaskAccept,TaskFinish,TaskTarget1,TaskTarget2,TaskTarget3,TaskTarget4,TaskTarget5
827,30230,26,"109.3757,9.83,59.41954",,,,,,,,,,,,,,,
828,30232,26,"84.52716,9.83,74.64484",,,,,,,,,,,,,,,
829,30233,26,"107.3863,9.83,67.89228",,,,,,,,,,,,,,,
830,30234,26,"87.13799,9.83,50.2588",,,,,,,,,,,,,,,
831,30231,26,"108.7145,9.83,59.84669",,,,,,,,,,,,,,,
832,30235,26,"94.50172,9.83,57.95274",,,,,,,,,,,,,,,
833,30236,26,"94.13,9.83,57.94",,,,,,,,,,,,,,,
834,30237,26,"94.29733,9.83,57.84972",,,,,,,,,,,,,,,
835,30238,26,"58.77853,9.83,110.9307",,,,,,,,,,,,,,,
836,30239,26,"67.20286,9.83,110.5914",,,,,,,,,,,,,,,
837,30240,26,"67.48476,9.83,110.7015",,,,,,,,,,,,,,,
838,30241,26,"67.39541,9.83,110.7357",,,,,,,,,,,,,,,
839,30242,26,"141.272,9.83,55.11449",,,,,,,,,,,,,,,
840,30243,26,"138.49,9.88,60.21",,,,,,,,,,,,,,,
841,30244,26,"138.686,9.83,60.78213",,,,,,,,,,,,,,,
842,30245,26,"138.7118,9.83,60.64911",,,,,,,,,,,,,,,
843,30246,26,"124.3883,9.83,49.79976",,,,,,,,,,,,,,,
844,30247,26,"143.225,9.83,45.06091",,,,,,,,,,,,,,,
845,30248,26,"124.8654,9.83,49.47134",,,,,,,,,,,,,,,
846,3570,27,"105.3598,11.31,79.54881",,,,,,,,,,,,,,,
847,3571,27,"110.5401,11.31,79.594",,,,,,,,,,,,,,,
848,3572,27,"105.83,11.31,122.1616",,,,,,,,,,,,,,,
849,3573,27,"109.71,11.31,122.1354",,,,,,,,,,,,,,,
850,3574,27,"124.62,11.31,99.53",,,,,,,,,,,,,,,
851,3575,27,"117.02,11.31,99.62",,,,,,,,,1005260,1005250,,,,,
852,3576,27,"80.1395,11.32,103.15",,,,,,,,,,,,,,,
853,3577,27,"87.86383,11.31,103.181",,,,,,,,,,,,,,,
854,3578,27,"98.57,11.31,99.56",,,,,,,,,,,,,,,
855,3579,27,"91.02,11.31,99.53",,,,,,,,,,,,,,,
856,3580,27,"127.7206,11.31,103.3108",,,,,,,,,,,,,,,
857,3581,27,"135.5723,11.31,103.3302",,,,,,,,,,,,,,,
858,40541,28,"133.98,12.27,69.73",,,,,,,,,,,,,,,
859,5250,28,"113.93,9.19,194.734",,,,,,,,,,,,,,,
860,11006,29,"67.43,25.11,45.61",,,,,,,,,,,,,,,
861,6001,29,"55.32,25.12,68.33",,,,,,,,,,,,,,,
862,6000,29,"45.67,24.55,61.78",,,,,,,,,,,,,,,
863,6020,29,"33.36,25.15,66.68",,,,,,,,,,,,,,,
864,6027,29,"68.34,25.04,89.36",,,,,,,,,,,,,,,
865,6021,29,"36.24,23.25,98.19",,,,,,,,,,,,,,,
866,50101,29,"46.58,25.11,68.26",,,,,,,,,,,,,,,
867,50110,29,"39.98,25.01,108",,,,,,,,,,,,,,,
868,50111,29,"32.71,25.01,108",,,,,,,,,,,,,,,
869,6210,30,"46.54478,12.77,52.26049",,,,,,,,,,,,,,,
870,6060,31,"61.85642,8.15,59.64085",,,,,,,,,1000010|1000011,1000010,,,,,
871,6070,31,"122.39,8.19,93.66",,,,,,,,,,,,,,,
872,6071,31,"122.37,8.19,87.52",,,,,,,,,,,,,,,
873,6072,31,"156.17,8.19,94.73",,,,,,,,,,,,,,,
874,6073,31,"156.59,8.19,86.34",,,,,,,,,,,,,,,
875,6302,31,"66.81,8.19,52.26",,,,,,,,,,,,,,,
876,6303,31,"63.78932,8.19,64.66424",,,,,,,,,,,,,,,
877,6304,31,"51.92126,9.75,48.57912",,,,,,,,,,,,,,,
878,6305,31,"63.44062,8.19,66.83047",,,,,,,,,,,,,,,
879,6306,31,"69.9104,8.19,55.3906",,,,,,,,,,,,,,,
880,6308,31,"143.8048,8.19,79.94087",,,,,,,,,,,,,,,
881,6309,31,"69.43909,8.19,54.43832",,,,,,,,,,,,,,,
882,6310,31,"62.06721,8.14,55.42604",,,,,,,,,1000000,1000000,,,,,
883,6313,31,"88.40038,8.19,82.01569",,,,,,,,,,,,,,,
884,6316,31,"90.02531,8.19,82.91061",,,,,,,,,,,,,,,
885,6317,31,"81.22314,8.19,94.39095",,,,,,,,,,,,,,,
886,6318,31,"80.99475,8.19,94.36835",,,,,,,,,,,,,,,
887,6319,31,"80.22005,8.19,96.71664",,,,,,,,,,,,,,,
888,6321,31,"70.75635,8.19,74.4854",,,,,,,,,,,,,,,
889,6322,31,"159.3447,8.19,69.70192",,,,,,,,,,,,,,,
890,6324,31,"159.7871,8.19,73.21266",,,,,,,,,,,,,,,
891,6325,31,"158.3926,8.19,71.07197",,,,,,,,,,,,,,,
892,6326,31,"50.61257,9.75,62.45345",,,,,,,,,,,,,,,
893,6329,31,"73.07745,8.19,84.56853",,,,,,,,,,,,,,,
894,6330,31,"140.93,8.19,83.38",,,,,,,,,,,,,,,
895,6331,31,"139.1516,8.19,94.61859",,,,,,,,,,,,,,,
896,6332,31,"54.18405,9.69,58.74071",,,,,,,,,,,,,,,
897,6335,31,"148.262,8.22,93.89202",,,,,,,,,,,,,,,
898,6336,31,"150.0686,8.19,94.99686",,,,,,,,,,,,,,,
899,10390,31,"73.27,8.19,62.65",,,,,,,,,,,,,,,
900,6312,31,"146.0861,8.62,82.03329",,,,,,,,,,,,,,,
901,6323,31,"160.5481,8.19,72.46939",,,,,,,,,,,,,,,
902,6337,31,"52.31053,9.75,64.85173",,,,,,,,,,,,,,,
903,6343,31,"53.14,9.75,64.12",,,,,,,,,,,,,,,
904,6338,31,"52.63,9.7,62.07",,,,,,,,,,,,,,,
905,6339,31,"52.71576,9.72,54.32341",,,,,,,,,,,,,,,
906,6340,31,"51.63785,9.69,57.44899",,,,,,,,,,,,,,,
907,6341,31,"54.85696,9.69,58.597",,,,,,,,,,,,,,,
908,6342,31,"58.04039,9.65,59.18902",,,,,,,,,,,,,,,
909,6345,31,"105.33,8.21,94.49",,,,,,,,,,,,,,,
910,6344,31,"104.189,8.13,87.37766",,,,,,,,,,,,,,,
911,6346,31,"108.392,8.4,94.25305",,,,,,,,,,,,,,,
912,6347,31,"79.54218,8.9,73.65631",,,,,,,,,,,,,,,
913,6348,31,"79.35,8.88,73.41",,,,,,,,,,,,,,,
914,6311,31,"88.08614,8.19,82.65795",,,,,,,,,,,,,,,
915,6320,31,"80.89962,9.33,64.64629",,,,,,,,,,,,,,,
916,6314,31,"69.85693,8.96,71.73827",,,,,,,,,,,,,,,
917,6328,31,"73.64253,8.66,85.07085",,,,,,,,,,,,,,,
918,6327,31,"51.44781,9.75,63.15341",,,,,,,,,,,,,,,
919,6076,32,"89.53943,30.23,48.44",,,,,,,,,,,,,,,
920,6220,32,"97.80728,31.01,50.33001",,,,,,,,,,,,,,,
921,6221,32,"96.24601,31.02,51.83029",,,,,,,,,,,,,,,
922,6222,32,"94.71358,31.93,50.17071",,,,,,,,,,,,,,,
923,6225,32,"109.7603,30.11,36.04577",,,,,,,,,,,,,,,
924,6226,32,"96.29756,31.1,48.47113",,,,,,,,,,,,,,,
925,6350,32,"59.39,32.09,62.39",,,,,,,,,,,,,,,
926,6351,32,"42.24001,30.23,50.86617",,,,,,,,,,,,,,,
927,6352,32,"60.19,30.23,51.54",,,,,,,,,,,,,,,
928,6353,32,"99.37653,30.15,30.54302",,,,,,,,,,,,,,,
929,6354,32,"98.95,30.15,30.49",,,,,,,,,,,,,,,
930,6355,32,"106.182,30.2,44.57353",,,,,,,,,,,,,,,
931,6356,32,"66.64135,32.09,59.45743",,,,,,,,,,,,,,,
932,6357,32,"55.45304,30.23,39.13191",,,,,,,,,,,,,,,
933,6360,32,"43.06038,30.23,37.6974",,,,,,,,,,,,,,,
934,6359,32,"45.56003,30.23,34.438",,,,,,,,,,,,,,,
935,6362,32,"42.78886,32.09,78.78288",,,,,,,,,,,,,,,
936,6363,32,"57.50941,32.09,78.53516",,,,,,,,,,,,,,,
937,6364,32,"40.74,32.09,61.95",,,,,,,,,,,,,,,
938,6368,32,"60.44159,32.09,57.72462",,,,,,,,,,,,,,,
939,6369,32,"59.85421,32.09,57.38105",,,,,,,,,,,,,,,
940,6367,32,"40.14481,32.09,55.07948",,,,,,,,,,,,,,,
941,6370,32,"83.01,30.15,37.76",,,,,,,,,,,,,,,
942,6371,32,"105.8512,30.2,30.83467",,,,,,,,,,,,,,,
943,6374,32,"33.61966,32.09,64.91611",,,,,,,,,,,,,,,
944,6366,32,"57.1166,30.23,50.21945",,,,,,,,,,,,,,,
945,10400,32,"98.00494,30.8,37.09797",,,,,,,,,,,,,,,
946,6373,32,"97.81486,30.83,36.24632",,,,,,,,,,,,,,,
947,6372,32,"86.72416,30.82,45.72466",,,,,,,,,,,,,,,
948,6365,32,"31.83487,32.61,64.8082",,,,,,,,,,,,,,,
949,6361,32,"44.77641,30.23,34.65429",,,,,,,,,,,,,,,
950,6376,32,"94.23894,30.97,30.53332",,,,,,,,,,,,,,,
951,6375,32,"109.7949,31.22,39.65319",,,,,,,,,,,,,,,
952,6061,33,"117.2,10.64,129.98",,,,,,,,,,,,,,,
953,6062,33,"98.39111,12.52,54.63982",,,,,,,,,,,,,,,
954,6063,33,"85.00603,10.65,89.03",,,,,,,,,,,,,,,
955,6064,33,"52.5378,10.62,82.46039",,,,,,,,,,,,,,,
956,6065,33,"98.62548,10.65,154.2416",,,,,,,,,,,,,,,
957,6066,33,"117.72,10.65,130.544",,,,,,,,,,,,,,,
958,6067,33,"0,0,1",,,,,,,,,,,,,,,
959,6068,33,"110.8461,10.65,141.3353",,,,,,,,,,,,,,,
960,6069,33,"53.51919,10.65,78.82904",,,,,,,,,,,,,,,
961,10401,33,"93.01504,12.66,44.07224",,,,,,,,,1000070|1000080|1000090|1000100,1000080|1000090,,,,,
962,10422,33,"151.686,10.58,148.1",,,,,,,,,,,,,,,
963,10439,33,"163.13,11.64,165.17",,,,,,,,,,,,,,,
964,10440,33,"175.33,11.64,153.3",,,,,,,,,,,,,,,
965,10441,33,"164.63,11.64,162.36",,,,,,,,,,,,,,,
966,10442,33,"166.46,11.6,153.93",,,,,,,,,,,,,,,
967,10443,33,"163.92,11.64,159.69",,,,,,,,,,,,,,,
968,10444,33,"172.15,11.64,154.94",,,,,,,,,,,,,,,
969,10437,33,"163.84,11.64,156.45",,,,,,,,,,,,,,,
970,10438,33,"169.27,11.64,154.09",,,,,,,,,,,,,,,
971,10445,33,"170.4129,11.94,159.6229",,,,,,,,,,,,,,,
972,6400,33,"152.85,10.64,149.36",,,,,,,,,1000150,,,,,,
973,6401,33,"92.13454,12.54,38.41127",,,,,,,,,,,,,,,
974,6402,33,"89.20907,12.54,36.60191",,,,,,,,,,,,,,,
975,6405,33,"89.69769,10.6,77.70119",,,,,,,,,,,,,,,
976,6406,33,"90.95477,10.6,79.3306",,,,,,,,,,,,,,,
977,6407,33,"89.47656,10.58,78.67355",,,,,,,,,,,,,,,
978,6408,33,"90.13506,10.58,79.24901",,,,,,,,,,,,,,,
979,6409,33,"56.61245,10.98,95.68929",,,,,,,,,,,,,,,
980,6410,33,"55.49205,11.08,96.2494",,,,,,,,,,,,,,,
981,6411,33,"51.65205,10.6,82.73694",,,,,,,,,,,,,,,
982,6412,33,"52.76195,10.57,81.71239",,,,,,,,,,,,,,,
983,6414,33,"85.25906,10.65,89.21323",,,,,,,,,,,,,,,
984,6413,33,"98.08556,12.54,55.71154",,,,,,,,,,,,,,,
985,6415,33,"94.76327,10.65,86.3039",,,,,,,,,,,,,,,
986,6416,33,"84.67894,10.65,88.97562",,,,,,,,,,,,,,,
987,6417,33,"117.2517,10.64,130.4308",,,,,,,,,,,,,,,
988,6418,33,"97.9768,10.64,154.2449",,,,,,,,,,,,,,,
989,6404,33,"89.94881,10.65,78.63454",,,,,,,,,,,,,,,
990,6419,33,"91.75934,12.54,38.41606",,,,,,,,,,,,,,,
991,6420,33,"89.19962,12.55,36.67191",,,,,,,,,,,,,,,
992,6421,33,"85.39418,12.54,34.51777",,,,,,,,,,,,,,,
993,6403,33,"85.91794,12.54,34.2711",,,,,,,,,,,,,,,
994,6422,33,"169.62,11.21,151.55",,,,,,,,,,,,,,,
995,6423,33,"168.47,11.04,151.88",,,,,,,,,,,,,,,
996,6424,33,"158.14,10.64,130.65",,,,,,,,,,,,,,,
997,6425,33,"112.0611,10.64,149.9383",,,,,,,,,,,,,,,
998,6426,33,"144.5788,10.64,141.7328",,,,,,,,,,,,,,,
999,6427,33,"113.65,10.64,149.97",,,,,,,,,,,,,,,
1000,4860,34,"65.84635,6.35,176.9952",,,,,,,,,,,,,,,
1001,9995,35,"139.0113,3.65,170.7412",,,,,,,,,,,,,,,
1002,5160,35,"75.05,3.65,138.62",,,,,,,,,,,,,,,
1003,40631,35,"90.86,3.6,144.3",,,,,,,,,,,,,,,
1004,40632,35,"206.07,3.6,149.64",,,,,,,,,,,,,,,
1005,13470,35,"71.1,4.31,146.25",,,,,,,,,,,,,,,
1006,2733,35,"0,0,1",,,,,,,,,,,,,,,
1007,2734,35,"202.1098,3.6,77.88057",,,,,,,,,,,,,,,
1008,2735,35,"78.41388,3.6,136.7478",,,,,,,,,,,,,,,
1009,5880,36,"70.67365,23.2,52.4048",,,,,,,,,,,,,,,
1010,40751,36,"107.78,25.32,120.02",,,,,,,,,,,,,,,
1011,40811,37,"151.8,43.7,157.5",,,,,,,,,,,,,,,
1012,5910,37,"55.96,40.25,165.27",,,,,,,,,,,,,,,
1013,13650,37,"144.8028,40.17,188.7038",,,,,,,,,19005310,19005310,,,,,
1014,5280,38,"126.71,13.29,167.184",,,,,,,,,,,,,,,
1015,40601,38,"146.693,21.4,49.99998",,,,,,,,,,,,,,,
1016,40602,38,"77.98,13.27,155.84",,,,,,,,,,,,,,,
1017,5340,39,"45.79817,12.11861,48.51",,,,,,,,,1002500|1002510|1002540|1002550|1002560|3011010|3011020,1000194|1002500|1002540|1002550|1002560|3011020,,,,,
1018,5341,39,"37.435,12.115,37.24",,,,,,,,,1002570|3004010,1002570,,,,,
1019,5342,39,"43.212,12.11861,37.34449",,,,,,,,,1002580|1002590|3004061|3006014,1002580|19006100|19006120|3006014,,,,,
1020,3960,40,"35.78257,2.940881,41.96085",,,,,,,,,1001060|3008000|3008005|3000000,1000190|1001060|3008005|3000080,,,,,
1021,6813,41,"68,12.34,98.8",,,,,,,,,3008030,3008030|3008041|3008042,,,,,
1022,3540,41,"113.52,12.12,64.39",,,,,,,,,1001500|1001560|1001570|1001580|1001600,1000192|1001560|1001570|1001580,,,,,
1023,3541,41,"62.57009,12.34,95.42668",,,,,,,,,,,,,,,
1024,3542,41,"110.3728,12.12,67.03037",,,,,,,,,1001590|2000920|19009220|20000510|20100000|20001300,1001590|20001300,,,,,
1025,3544,41,"100.78,12.12,60.77",,,,,,,,,3002010|3002080,,,,,,
1026,3545,41,"71.61,13.08,100.32",,,,,,,,,1004491|6004210|3002000|3002005|3006012,1004491|3002000|3002005|3002010|3002030|3002070|3002080|3006012,,,,,
1027,3546,41,"107.24,12.12,61.3",,,,,,,,,,,,,,,
1028,3547,41,"117.01,12.84,64.36",,,,,,,,,1004500|1004520|3002081,1004510,,,,,
1029,3548,41,"63.07,12.34,95.28",,,,,,,,,,,,,,,
1030,3549,41,"106.6554,12.12,66.95222",,,,,,,,,,,,,,,
1031,3511,41,"65.37812,12.39,98.15878",,,,,,,,,1004230|1004240|1004270|1004280|1004410|1004810|1005210|2000910|2000010|2000110|2000120|2000210,1004060|1004230|1004260|1004270|1004280|1004490|1004520|1004690|1005100|1005330|2000940|2000050|2000130|2000720,,,,,
1032,3510,41,"65.52431,12.34,99.01907",,,,,,,,,,,,,,,
1033,20314,4100,"278.7471,43.28,155.4971",4101,"278.7471,43.28,155.4971",4102,"278.7471,43.28,155.4971",,,,,,,,,,,
1034,20313,4100,"284.3,43.25,169.28",4101,"284,43.25,168",4102,"284,43.25,168",,,,,,,,,,,
1035,20315,4100,"265.41,43.34,137.73",4101,"265.41,43.34,137.73",4102,"265.41,43.34,137.73",,,,,,,,,,,
1036,20316,4100,"283.24,43.28,141.81",4101,"283.24,43.28,141.81",4102,"283.24,43.28,141.81",,,,,,,,,,,
1037,20317,4100,"266.35,43.33,151.304",4101,"266.35,43.33,151.304",4102,"266.35,43.33,151.304",,,,,,,,,,,
1038,20318,4101,"297.148,43.28,66.56031",4102,"297.148,43.28,66.56031",,,,,,,,,,,,,
1039,20319,4101,"283.998,43.25,164.9503",4102,"283.998,43.25,164.9503",,,,,,,,,,,,,
1040,20320,4101,"283.842,43.25,165.0297",4102,"283.842,43.25,165.0297",,,,,,,,,,,,,
1041,4320,42,"30.82,12.1,35.28",,,,,,,,,3035010|3035020|3035030|3006011,1000191|1002060|3035020|3001040|3006011,,,,,
1042,4321,42,"42.58232,12.1,39.83016",,,,,,,,,,,,,,,
1043,4325,42,"48.74764,12.1,29.60791",,,,,,,,,,,,,,,
1044,4324,42,"48.57755,12.1,29.63341",,,,,,,,,1002010|1002011|1002020|1002090|1002100|1002110,1002010|1002090|1002100,,,,,
1045,4322,42,"31.3514,12.23,32.49796",,,,,,,,,1002000|1002070|2001210,1002000|1002070|1002080,,,,,
1046,4323,42,"31.42356,12.1,37.30268",,,,,,,,,3001030|3001041,3001031|3001032|3001033,,,,,
1047,4326,42,"48.04426,12.12,38.57355",,,,,,,,,3001010|3001020|3001040,3001010|3001021|3001022|3001023,,,,,
1048,5700,43,"47.12,12.123,36.90659",,,,,,,,,1003010|1003030|1003060|1003070|3010000|3003000|3003005|3010010|3010020|3003010|3003081,1003050|1003060|1003070|3003005|3010020,,,,,
1049,5730,43,"39.26344,12.096,42.2243",,,,,,,,,1003080|6001400|3003080|3006013,1003080|6001400|3003070|3003080|3006013,,,,,
1050,5731,43,"43.9,12.188,30.89046",,,,,,,,,1003090|1003100,1003090,,,,,
1051,5972,44,"46.46159,5.12,43.95117",,,,,,,,,3005020|3005060|3006015,3005010|3005020|3005060|3006015,,,,,
1052,5971,44,"42.22279,4.04,30.39",,,,,,,,,1003560|1003565|1003570|3005061,1003570,,,,,
1053,3014,44,"53.03111,4.04,36.61277",50,"162.8984,19.4,85.77705",,,,,,,,,,,,,
1054,3015,44,"53.92,4.04,30.07",50,"173.2235,17.24,139.1094",,,,,,,,,,,,,
1055,3012,44,"42.24872,4.04,41.77488",,,,,,,,,,,,,,,
1056,3013,44,"44.32034,4.04,40.84005",,,,,,,,,,,,,,,
1057,5970,44,"53.32632,5.18,44.37292",,,,,,,,,1003500|1003520|1003540|1003550|1003580|3012010|3012020|3005010,1000195|1003500|1003520|1003540|1003550|3012020,,,,,
1058,5977,44,"34.17381,4.05,38.50013",,,,,,,,,3005030|3005070,3005070,,,,,
1059,5850,45,"80.12,32.73,122.41",,,,,,,,,,,,,,,
1060,40721,45,"119.03,32.67,36.7",,,,,,,,,,,,,,,
1061,2736,45,"85.44754,32.68,122.0286",,,,,,,,,,,,,,,
1062,2737,45,"84.01492,32.68,123.1238",,,,,,,,,,,,,,,
1063,2740,45,"85.73602,32.68,119.8856",,,,,,,,,,,,,,,
1064,2741,45,"86.78432,32.68,119.9526",,,,,,,,,,,,,,,
1065,2738,45,"147.7238,29.67,56.65682",,,,,,,,,,,,,,,
1066,2739,45,"146.8261,29.67,59.28043",,,,,,,,,,,,,,,
1067,10575,47,"175.4218,15.95,75.91354",,,,,,,,,,,,,,,
1068,10571,47,"194.8007,15.95,128.8336",,,,,,,,,12001430|12001440|12001450,12001461|12001462,,,,,
1069,10576,47,"162.5248,23.84,193.8065",,,,,,,,,,,,,,,
1070,2501,47,"155.5418,16.16,102.1649",,,,,,,,,,,,,,,
1071,2502,47,"156.206,15.95,102.0783",,,,,,,,,19006600,19006620,,,,,
1072,2500,47,"153.87,16.01,96.41",,,,,,,,,,,,,,,
1073,2505,47,"162.24,16.01,103.06",,,,,,,,,,,,,,,
1074,12016,47,"161.45,16.01,96.95",,,,,,,,,6002090,,,,,,
1075,2508,47,"161.92,16.01,167.7",,,,,,,,,,,,,,,
1076,2509,47,"128.87,15.97,143.056",,,,,,,,,,,,,,,
1077,2510,47,"133.78,16.01,62.85",,,,,,,,,,,,,,,
1078,2511,47,"115.7351,20.28,95.65199",,,,,,,,,,,,,,,
1079,2512,47,"106.1363,16.01,74.17233",,,,,,,,,19001210,19001210,,,,,
1080,2513,47,"100.0863,16.01,84.06916",,,,,,,,,,,,,,,
1081,2515,47,"195.7612,16.01,66.26061",,,,,,,,,,,,,,,
1082,2516,47,"211.5576,16.01,90.9959",,,,,,,,,,,,,,,
1083,2517,47,"186.3817,16.01,91.83391",,,,,,,,,,,,,,,
1084,2518,47,"194.084,16.01,182.3322",,,,,,,,,,,,,,,
1085,2519,47,"191.9746,16.01,196.3047",,,,,,,,,,,,,,,
1086,2520,47,"67.2,16.06,168.99",,,,,,,,,,,,,,,
1087,2521,47,"107.482,20.37,129.2026",,,,,,,,,,,,,,,
1088,2522,47,"183.6083,16.53,115.3181",,,,,,,,,,,,,,,
1089,2523,47,"115.1097,20.37,110.6488",,,,,,,,,,,,,,,
1090,2524,47,"96.34727,20.37,193.1077",,,,,,,,,,,,,,,
1091,2526,47,"172.1094,16.01,156.8772",,,,,,,,,,,,,,,
1092,2527,47,"184.474,16.01,147.0709",,,,,,,,,,,,,,,
1093,2528,47,"184.4373,16.01,144.7537",,,,,,,,,,,,,,,
1094,2529,47,"202.4326,15.89,162.3958",,,,,,,,,,,,,,,
1095,2530,47,"187.6077,15.93,191.6636",,,,,,,,,,,,,,,
1096,2531,47,"102.8982,20.37,106.5668",,,,,,,,,,,,,,,
1097,2532,47,"149.18,15.99,136.5531",,,,,,,,,,,,,,,
1098,2533,47,"139.8884,16.01,136.6043",,,,,,,,,,,,,,,
1099,2534,47,"145.8151,16.01,77.24031",,,,,,,,,,,,,,,
1100,2535,47,"151.9894,16.01,76.99316",,,,,,,,,,,,,,,
1101,2536,47,"109.3164,20.37,202.4203",,,,,,,,,,,,,,,
1102,2537,47,"125.6042,20.37,202.3601",,,,,,,,,,,,,,,
1103,2538,47,"91.36375,16.01,124.179",,,,,,,,,,,,,,,
1104,2539,47,"91.07,16.01,119.95",,,,,,,,,,,,,,,
1105,2540,47,"111.4603,20.37,117.6204",,,,,,,,,,,,,,,
1106,2541,47,"104.5219,20.37,117.7",,,,,,,,,,,,,,,
1107,2542,47,"180.3326,16.01,77.46806",,,,,,,,,,,,,,,
1108,2543,47,"187.0846,16.01,81.10464",,,,,,,,,,,,,,,
1109,2544,47,"111.1199,16.01,174.8439",,,,,,,,,,,,,,,
1110,2545,47,"124.17,16.01,174.6772",,,,,,,,,,,,,,,
1111,2546,47,"133.8149,16.01,146.1536",,,,,,,,,,,,,,,
1112,2547,47,"155.6577,16.01,146.1004",,,,,,,,,,,,,,,
1113,2548,47,"178.4114,16.01,106.8713",,,,,,,,,19001010,,,,,,
1114,2549,47,"114.9872,20.27,116.864",,,,,,,,,,,,,,,
1115,2550,47,"185.1171,16.01,159.1971",,,,,,,,,,,,,,,
1116,2553,47,"167.6109,15.96,102.8247",,,,,,,,,12002050|6005010|6007030|12001420,6005010|6005020|12001420|19005210|19007210|19007230|19009020,,,,,
1117,2554,47,"101.6171,20.37,147.0003",,,,,,,,,,,,,,,
1118,2557,47,"85.45061,16.01,123.915",,,,,,,,,,,,,,,
1119,2558,47,"130.475,16.01,71.35898",,,,,,,,,,,,,,,
1120,2559,47,"132.84,16.01,74.08",,,,,,,,,,,,,,,
1121,2560,47,"131.6071,16.01,71.53301",,,,,,,,,,,,,,,
1122,2561,47,"107.83,16.01,68.88",,,,,,,,,,,,,,,
1123,2562,47,"161.97,16.01,68.94",,,,,,,,,,,,,,,
1124,2563,47,"163.03,16.01,71.48",,,,,,,,,,,,,,,
1125,2564,47,"168.7881,16.01,79.22253",,,,,,,,,,,,,,,
1126,2566,47,"182.43,16.01,72.62",,,,,,,,,,,,,,,
1127,2565,47,"0,0,1",,,,,,,,,,,,,,,
1128,2570,47,"188.8571,16.01,95.84943",,,,,,,,,,19005200,,,,,
1129,2571,47,"190.1955,16.01,95.51604",,,,,,,,,19005210,,,,,,
1130,2572,47,"184.8293,16.01,106.4399",,,,,,,,,,,,,,,
1131,2573,47,"179.76,16.01,111.74",,,,,,,,,,,,,,,
1132,2567,47,"173.1762,16.01,88.189",,,,,,,,,,19008230,,,,,
1133,2568,47,"142.5828,18.86,94.74619",,,,,,,,,12007810,,,,,,
1134,2569,47,"223.0834,16.01,55.53213",,,,,,,,,,,,,,,
1135,2574,47,"190.4261,16.01,124.4737",,,,,,,,,,,,,,,
1136,40661,47,"156.75,16.01,99.86",,,,,,,,,,,,,,,
1137,2575,47,"182.3951,16.01,94.05593",,,,,,,,,,,,,,,
1138,2576,47,"183.1373,16.01,94.05941",,,,,,,,,,,,,,,
1139,2577,47,"181.5538,16.01,97.72663",,,,,,,,,,,,,,,
1140,2578,47,"208.538,16.01,156.9247",,,,,,,,,,,,,,,
1141,2579,47,"115.4148,20.37,95.99651",,,,,,,,,,,,,,,
1142,2581,47,"135.46,16.01,95.52",,,,,,,,,,,,,,,
1143,2582,47,"147.8405,16.11,144.9213",,,,,,,,,,,,,,,
1144,2583,47,"184.6053,16.01,93.22839",,,,,,,,,,,,,,,
1145,2584,47,"137.7615,16.01,110.8499",,,,,,,,,,,,,,,
1146,2585,47,"194.1778,16.01,136.9492",,,,,,,,,,,,,,,
1147,2586,47,"167.9375,16.01,88.49073",,,,,,,,,,,,,,,
1148,2587,47,"128.5333,16.01,154.4194",,,,,,,,,,,,,,,
1149,2588,47,"184.5192,16.01,206.5364",,,,,,,,,,,,,,,
1150,2589,47,"186.9428,16.01,208.0761",,,,,,,,,,,,,,,
1151,2590,47,"179.38,16.01,163.37",,,,,,,,,,,,,,,
1152,2591,47,"179.1551,16.01,166.9506",,,,,,,,,,,,,,,
1153,2592,47,"193.5354,16.01,147.0209",,,,,,,,,17000019,17000019,,,,,
1154,2593,47,"160.68,16.01,91.67",,,,,,,,,17000001,17000001,,,,,
1155,2594,47,"141.7509,15.96,96.20741",,,,,,,,,,,,,,,
1156,2596,47,"140,15.96,113.55",,,,,,,,,,,,,,,
1157,2597,47,"140.6976,16.01,105.9696",,,,,,,,,,,,,,,
1158,2600,47,"109.464,20.37,100.78",,,,,,,,,,,,,,,
1159,2035,47,"146.9703,16.01,114.3208",,,,,,,,,,,,,,,
1160,2040,47,"158.6395,16.01,162.861",,,,,,,,,,,,,,,
1161,2050,47,"162.6213,16.01,133.8898",,,,,,,,,,,,,,,
1162,2055,47,"163.5688,16.01,75.36022",,,,,,,,,,,,,,,
1163,2045,47,"158.6198,16.01,152.4228",,,,,,,,,,,,,,,
1164,1261,47,"183.7497,16.01,183.8629",,,,,,,,,,,,,,,
1165,2062,47,"137.1497,16.01,91.13628",,,,,,,,,,,,,,,
1166,2599,47,"112.4672,20.37,109.156",,,,,,,,,,,,,,,
1167,2598,47,"152.5408,16.01,109.8705",,,,,,,,,,,,,,,
1168,50309,47,"175.3267,16.01,102.9422",,,,,,,,,,,,,,,
1169,50310,47,"182.6326,16.01,103.6775",,,,,,,,,,,,,,,
1170,2601,47,"208.3611,15.96,156.731",,,,,,,,,,,,,,,
1171,2602,47,"202.9091,15.96,77.11429",,,,,,,,,14000020,14000020,,,,,
1172,2745,47,"144.3756,16.03,140.341",,,,,,,,,,,,,,,
1173,61368,47,"112.5461,20.37,136.388",,,,,,,,,,,,,,,
